STATION_SEQ,STATION_ID,EASTING,NORTHING,WATER_ELEV,MEASUREMENT_DATE,MYEAR,REFERENCE_ELEVATION_CODE,REFERENCE_ELEVATION,DEPTH_TO_WATER
1012772,BRR  2D,436234.5,3682246.56,217.15000000000003,1992-06-09,1992,S,292.10000000000002,74.950000000000003
1012772,BRR  2D,436234.5,3682246.56,216.57000000000002,1994-03-20,1994,S,292.10000000000002,75.530000000000001
1012772,BRR  2D,436234.5,3682246.56,211.43000000000001,1990-06-17,1990,S,292.10000000000002,80.670000000000002
1012772,BRR  2D,436234.5,3682246.56,213.72000000000003,1991-03-05,1991,S,292.10000000000002,78.379999999999995
1012772,BRR  2D,436234.5,3682246.56,217.75000000000003,1993-12-03,1993,S,292.10000000000002,74.349999999999994
1012772,BRR  2D,436234.5,3682246.56,217.94000000000003,1992-03-04,1992,S,292.10000000000002,74.159999999999997
1012772,BRR  2D,436234.5,3682246.56,214.72000000000003,1991-08-26,1991,S,292.10000000000002,77.379999999999995
1012772,BRR  2D,436234.5,3682246.56,214.86000000000001,1991-05-02,1991,S,292.10000000000002,77.239999999999995
1012772,BRR  2D,436234.5,3682246.56,214.84000000000003,1991-11-12,1991,S,292.10000000000002,77.260000000000005
1012772,BRR  2D,436234.5,3682246.56,216.76000000000002,1992-12-09,1992,S,292.10000000000002,75.340000000000003
1012772,BRR  2D,436234.5,3682246.56,217.42000000000002,1993-03-07,1993,S,292.10000000000002,74.680000000000007
1012772,BRR  2D,436234.5,3682246.56,211.56,1990-06-11,1990,S,292.10000000000002,80.540000000000006
1012772,BRR  2D,436234.5,3682246.56,218.74000000000001,1993-08-28,1993,S,292.10000000000002,73.359999999999999
1012772,BRR  2D,436234.5,3682246.56,215.42000000000002,1994-09-08,1994,S,292.10000000000002,76.680000000000007
1012772,BRR  2D,436234.5,3682246.56,216.78000000000003,1992-08-23,1992,S,292.10000000000002,75.319999999999993
1012772,BRR  2D,436234.5,3682246.56,216.47000000000003,1994-04-18,1994,S,292.10000000000002,75.629999999999995
1012772,BRR  2D,436234.5,3682246.56,213.23000000000002,1990-11-16,1990,S,292.10000000000002,78.870000000000005
1012772,BRR  2D,436234.5,3682246.56,211.69000000000003,1990-08-16,1990,S,292.10000000000002,80.409999999999997
1012772,BRR  2D,436234.5,3682246.56,211.65000000000003,2005-03-18,2005,S,292.10000000000002,80.450000000000003
1012772,BRR  2D,436234.5,3682246.56,211.97000000000003,2003-08-13,2003,S,292.10000000000002,80.129999999999995
1012772,BRR  2D,436234.5,3682246.56,212.28000000000003,2004-03-01,2004,S,292.10000000000002,79.819999999999993
1012772,BRR  2D,436234.5,3682246.56,210.83000000000004,2002-05-08,2002,S,292.10000000000002,81.269999999999996
1012773,BRR  3D,436215.11,3682219.97,214.90999999999997,1996-05-13,1996,S,291.89999999999998,76.989999999999995
1012773,BRR  3D,436215.11,3682219.97,217.89999999999998,1998-07-14,1998,S,291.89999999999998,74
1012773,BRR  3D,436215.11,3682219.97,217.89999999999998,1998-07-14,1998,S,291.89999999999998,74
1012773,BRR  3D,436215.11,3682219.97,213.17999999999998,1997-04-29,1997,S,291.89999999999998,78.719999999999999
1012773,BRR  3D,436215.11,3682219.97,214.90999999999997,1996-05-13,1996,S,291.89999999999998,76.989999999999995
1012773,BRR  3D,436215.11,3682219.97,215.51999999999998,1999-06-07,1999,S,291.89999999999998,76.379999999999995
1012773,BRR  3D,436215.11,3682219.97,218.55999999999997,1993-05-27,1993,S,291.89999999999998,73.340000000000003
1012773,BRR  3D,436215.11,3682219.97,214.22999999999996,1991-11-12,1991,S,291.89999999999998,77.670000000000002
1012773,BRR  3D,436215.11,3682219.97,216.88999999999999,1992-06-09,1992,S,291.89999999999998,75.010000000000005
1012773,BRR  3D,436215.11,3682219.97,217.07999999999998,1993-03-07,1993,S,291.89999999999998,74.819999999999993
1012773,BRR  3D,436215.11,3682219.97,217.54999999999998,1992-03-04,1992,S,291.89999999999998,74.349999999999994
1012773,BRR  3D,436215.11,3682219.97,216.63999999999999,1992-08-23,1992,S,291.89999999999998,75.260000000000005
1012773,BRR  3D,436215.11,3682219.97,211.22999999999996,1990-06-12,1990,S,291.89999999999998,80.670000000000002
1012773,BRR  3D,436215.11,3682219.97,211.39999999999998,1990-08-16,1990,S,291.89999999999998,80.5
1012773,BRR  3D,436215.11,3682219.97,214.58999999999997,1995-03-03,1995,S,291.89999999999998,77.310000000000002
1012773,BRR  3D,436215.11,3682219.97,216.16999999999996,1994-03-20,1994,S,291.89999999999998,75.730000000000004
1012773,BRR  3D,436215.11,3682219.97,218.49999999999997,1993-08-28,1993,S,291.89999999999998,73.400000000000006
1012773,BRR  3D,436215.11,3682219.97,215.19,1994-09-08,1994,S,291.89999999999998,76.709999999999994
1012773,BRR  3D,436215.11,3682219.97,216.13,1994-04-18,1994,S,291.89999999999998,75.769999999999996
1012773,BRR  3D,436215.11,3682219.97,214.26999999999998,1991-08-26,1991,S,291.89999999999998,77.629999999999995
1012773,BRR  3D,436215.11,3682219.97,217.39999999999998,1993-12-03,1993,S,291.89999999999998,74.5
1012773,BRR  3D,436215.11,3682219.97,213.08999999999997,1990-11-16,1990,S,291.89999999999998,78.810000000000002
1012773,BRR  3D,436215.11,3682219.97,213.47999999999996,1991-03-05,1991,S,291.89999999999998,78.420000000000002
1012773,BRR  3D,436215.11,3682219.97,216.48999999999998,1992-12-09,1992,S,291.89999999999998,75.409999999999997
1012773,BRR  3D,436215.11,3682219.97,214.54999999999998,1994-11-22,1994,S,291.89999999999998,77.349999999999994
1012773,BRR  3D,436215.11,3682219.97,214.45999999999998,1991-05-02,1991,S,291.89999999999998,77.439999999999998
1012773,BRR  3D,436215.11,3682219.97,213.15999999999997,2000-05-17,2000,S,291.89999999999998,78.739999999999995
1012773,BRR  3D,436215.11,3682219.97,213.17999999999998,1997-04-30,1997,S,291.89999999999998,78.719999999999999
1012773,BRR  3D,436215.11,3682219.97,211.34999999999997,2005-03-18,2005,S,291.89999999999998,80.549999999999997
1012773,BRR  3D,436215.11,3682219.97,211.69999999999999,2003-08-13,2003,S,291.89999999999998,80.200000000000003
1012773,BRR  3D,436215.11,3682219.97,210.46999999999997,2002-05-30,2002,S,291.89999999999998,81.430000000000007
1012774,BRR  4D,436197.5,3682192.9,210.99999999999997,2005-03-18,2005,S,292.39999999999998,81.400000000000006
1012774,BRR  4D,436197.5,3682192.9,216.74999999999997,1993-03-07,1993,S,292.39999999999998,75.650000000000006
1012774,BRR  4D,436197.5,3682192.9,214.22999999999996,1991-08-26,1991,S,292.39999999999998,78.170000000000002
1012774,BRR  4D,436197.5,3682192.9,215.79999999999998,1994-04-18,1994,S,292.39999999999998,76.599999999999994
1012774,BRR  4D,436197.5,3682192.9,217.44999999999999,1992-03-04,1992,S,292.39999999999998,74.950000000000003
1012774,BRR  4D,436197.5,3682192.9,218.17999999999998,1993-08-28,1993,S,292.39999999999998,74.219999999999999
1012774,BRR  4D,436197.5,3682192.9,216.64999999999998,1992-06-09,1992,S,292.39999999999998,75.75
1012774,BRR  4D,436197.5,3682192.9,210.85999999999996,1990-06-12,1990,S,292.39999999999998,81.540000000000006
1012774,BRR  4D,436197.5,3682192.9,214.49999999999997,1996-05-13,1996,S,292.39999999999998,77.900000000000006
1012774,BRR  4D,436197.5,3682192.9,214.49999999999997,1996-05-13,1996,S,292.39999999999998,77.900000000000006
1012774,BRR  4D,436197.5,3682192.9,211.04999999999998,1990-08-16,1990,S,292.39999999999998,81.349999999999994
1012774,BRR  4D,436197.5,3682192.9,214.29999999999998,1991-11-12,1991,S,292.39999999999998,78.099999999999994
1012774,BRR  4D,436197.5,3682192.9,214.30999999999997,1991-05-02,1991,S,292.39999999999998,78.090000000000003
1012774,BRR  4D,436197.5,3682192.9,216.19999999999999,1992-12-09,1992,S,292.39999999999998,76.200000000000003
1012774,BRR  4D,436197.5,3682192.9,217.19999999999999,1993-12-03,1993,S,292.39999999999998,75.200000000000003
1012774,BRR  4D,436197.5,3682192.9,213.21999999999997,1991-03-05,1991,S,292.39999999999998,79.180000000000007
1012774,BRR  4D,436197.5,3682192.9,212.81999999999999,1990-11-16,1990,S,292.39999999999998,79.579999999999998
1012774,BRR  4D,436197.5,3682192.9,214.20999999999998,1995-03-03,1995,S,292.39999999999998,78.189999999999998
1012774,BRR  4D,436197.5,3682192.9,214.20999999999998,1994-11-23,1994,S,292.39999999999998,78.189999999999998
1012774,BRR  4D,436197.5,3682192.9,214.88999999999999,1994-09-08,1994,S,292.39999999999998,77.510000000000005
1012774,BRR  4D,436197.5,3682192.9,215.88,1994-03-20,1994,S,292.39999999999998,76.519999999999996
1012774,BRR  4D,436197.5,3682192.9,218.19999999999999,1993-05-27,1993,S,292.39999999999998,74.200000000000003
1012774,BRR  4D,436197.5,3682192.9,216.13999999999999,1992-08-23,1992,S,292.39999999999998,76.260000000000005
1012774,BRR  4D,436197.5,3682192.9,211.39999999999998,2003-08-15,2003,S,292.39999999999998,81
1012774,BRR  4D,436197.5,3682192.9,203.81999999999999,2003-08-15,2003,S,292.39999999999998,88.579999999999998
1012774,BRR  4D,436197.5,3682192.9,211.29999999999998,2003-08-16,2003,S,292.39999999999998,81.099999999999994
1012774,BRR  4D,436197.5,3682192.9,211.69999999999999,2004-03-01,2004,S,292.39999999999998,80.700000000000003
1012774,BRR  4D,436197.5,3682192.9,209.09999999999997,2002-05-13,2002,S,292.39999999999998,83.299999999999997
1012775,BRR  5D,436190.8,3682152.67,214.35000000000002,1994-09-08,1994,S,294.80000000000001,80.450000000000003
1012775,BRR  5D,436190.8,3682152.67,212.36000000000001,1997-04-29,1997,S,294.80000000000001,82.439999999999998
1012775,BRR  5D,436190.8,3682152.67,214.67000000000002,1999-06-07,1999,S,294.80000000000001,80.129999999999995
1012775,BRR  5D,436190.8,3682152.67,208.38,2007-09-25,2007,S,294.80000000000001,86.420000000000002
1012775,BRR  5D,436190.8,3682152.67,208.30000000000001,2010-08-25,2010,S,294.80000000000001,86.5
1012775,BRR  5D,436190.8,3682152.67,206.90000000000001,2009-02-23,2009,S,294.80000000000001,87.900000000000006
1012775,BRR  5D,436190.8,3682152.67,211.10000000000002,2006-03-15,2006,S,294.80000000000001,83.700000000000003
1012775,BRR  5D,436190.8,3682152.67,213.87,1991-08-26,1991,S,294.80000000000001,80.930000000000007
1012775,BRR  5D,436190.8,3682152.67,217.10000000000002,1992-03-04,1992,S,294.80000000000001,77.700000000000003
1012775,BRR  5D,436190.8,3682152.67,216.30000000000001,1993-03-07,1993,S,294.80000000000001,78.5
1012775,BRR  5D,436190.8,3682152.67,210.39000000000001,1990-06-12,1990,S,294.80000000000001,84.409999999999997
1012775,BRR  5D,436190.8,3682152.67,215.66000000000003,1992-12-09,1992,S,294.80000000000001,79.140000000000001
1012775,BRR  5D,436190.8,3682152.67,215.78000000000003,1992-08-23,1992,S,294.80000000000001,79.019999999999996
1012775,BRR  5D,436190.8,3682152.67,213.81,1994-11-23,1994,S,294.80000000000001,80.989999999999995
1012775,BRR  5D,436190.8,3682152.67,216.69,1993-12-03,1993,S,294.80000000000001,78.109999999999999
1012775,BRR  5D,436190.8,3682152.67,216.24000000000001,1992-06-09,1992,S,294.80000000000001,78.560000000000002
1012775,BRR  5D,436190.8,3682152.67,217.81999999999999,1993-08-28,1993,S,294.80000000000001,76.980000000000004
1012775,BRR  5D,436190.8,3682152.67,213.83000000000001,1995-03-03,1995,S,294.80000000000001,80.969999999999999
1012775,BRR  5D,436190.8,3682152.67,213.94,1991-05-02,1991,S,294.80000000000001,80.859999999999999
1012775,BRR  5D,436190.8,3682152.67,213.45000000000002,1990-08-16,1990,S,294.80000000000001,81.349999999999994
1012775,BRR  5D,436190.8,3682152.67,215.22000000000003,1990-11-16,1990,S,294.80000000000001,79.579999999999998
1012775,BRR  5D,436190.8,3682152.67,212.24000000000001,2000-05-15,2000,S,294.80000000000001,82.560000000000002
1012775,BRR  5D,436190.8,3682152.67,217.30000000000001,1998-07-14,1998,S,294.80000000000001,77.5
1012775,BRR  5D,436190.8,3682152.67,217.30000000000001,1998-07-14,1998,S,294.80000000000001,77.5
1012775,BRR  5D,436190.8,3682152.67,214,1996-05-13,1996,S,294.80000000000001,80.799999999999997
1012775,BRR  5D,436190.8,3682152.67,212.36000000000001,1997-04-30,1997,S,294.80000000000001,82.439999999999998
1012775,BRR  5D,436190.8,3682152.67,214.67000000000002,1999-06-07,1999,S,294.80000000000001,80.129999999999995
1012775,BRR  5D,436190.8,3682152.67,214,1996-05-13,1996,S,294.80000000000001,80.799999999999997
1012775,BRR  5D,436190.8,3682152.67,217.70000000000002,1993-05-27,1993,S,294.80000000000001,77.099999999999994
1012775,BRR  5D,436190.8,3682152.67,215.44,1994-03-20,1994,S,294.80000000000001,79.359999999999999
1012775,BRR  5D,436190.8,3682152.67,215.35000000000002,1994-04-18,1994,S,294.80000000000001,79.450000000000003
1012775,BRR  5D,436190.8,3682152.67,213.97000000000003,1991-11-12,1991,S,294.80000000000001,80.829999999999998
1012775,BRR  5D,436190.8,3682152.67,210.65000000000001,2005-03-18,2005,S,294.80000000000001,84.150000000000006
1012775,BRR  5D,436190.8,3682152.67,207.39000000000001,2008-02-19,2008,S,294.80000000000001,87.409999999999997
1012775,BRR  5D,436190.8,3682152.67,209.5,2007-02-15,2007,S,294.80000000000001,85.299999999999997
1012775,BRR  5D,436190.8,3682152.67,207.30000000000001,2008-08-28,2008,S,294.80000000000001,87.5
1012775,BRR  5D,436190.8,3682152.67,211.00999999999999,2003-08-15,2003,S,294.80000000000001,83.790000000000006
1012775,BRR  5D,436190.8,3682152.67,211.80000000000001,2003-08-15,2003,S,294.80000000000001,83
1012775,BRR  5D,436190.8,3682152.67,211.29000000000002,2004-03-01,2004,S,294.80000000000001,83.510000000000005
1012775,BRR  5D,436190.8,3682152.67,210.45000000000002,2006-09-18,2006,S,294.80000000000001,84.349999999999994
1012775,BRR  5D,436190.8,3682152.67,207.10000000000002,2011-02-17,2011,S,294.80000000000001,87.700000000000003
1012775,BRR  5D,436190.8,3682152.67,207.10000000000002,2010-02-18,2010,S,294.80000000000001,87.700000000000003
1012775,BRR  5D,436190.8,3682152.67,206.65000000000001,2009-10-21,2009,S,294.80000000000001,88.150000000000006
1012775,BRR  5D,436190.8,3682152.67,209.65000000000001,2002-05-13,2002,S,294.80000000000001,85.150000000000006
1012920,F    2,436839.25,3682025.71,219.39999999999998,1989-05-18,1989,C,281.39999999999998,62
1012920,F    2,436839.25,3682025.71,215.59999999999997,1989-02-18,1989,C,281.39999999999998,65.799999999999997
1012920,F    2,436839.25,3682025.71,220.09999999999997,1989-08-24,1989,C,281.39999999999998,61.299999999999997
1012927,F    9,436752.81,3681713.17,249.5,1989-05-18,1989,C,269.30000000000001,19.800000000000001
1012927,F    9,436752.81,3681713.17,208,1989-08-24,1989,C,269.30000000000001,61.299999999999997
1012927,F    9,436752.81,3681713.17,207.70000000000002,1989-11-14,1989,C,269.30000000000001,61.600000000000001
1012927,F    9,436752.81,3681713.17,218.80000000000001,1989-02-18,1989,C,269.30000000000001,50.5
1012927,F    9,436752.81,3681713.17,214.30000000000001,1987-05-21,1987,C,269.30000000000001,55
1012927,F    9,436752.81,3681713.17,209.30000000000001,1990-02-14,1990,C,269.30000000000001,60
1012928,F   10,436676.67,3681710.58,273.60000000000002,1987-05-21,1987,C,280.10000000000002,6.5
1012928,F   10,436676.67,3681710.58,264.60000000000002,1989-05-18,1989,C,280.10000000000002,15.5
1012928,F   10,436676.67,3681710.58,269.10000000000002,1989-08-24,1989,C,280.10000000000002,11
1012928,F   10,436676.67,3681710.58,243.90000000000003,1989-02-18,1989,C,280.10000000000002,36.200000000000003
1012928,F   10,436676.67,3681710.58,268.10000000000002,1986-05-13,1986,C,280.10000000000002,12
1012928,F   10,436676.67,3681710.58,273.5,1987-02-13,1987,C,280.10000000000002,6.5999999999999996
1012928,F   10,436676.67,3681710.58,271.60000000000002,1988-08-13,1988,C,280.10000000000002,8.5
1012932,F   14,436632.34,3681547.08,208.25,1992-11-25,1992,S,275.69999999999999,67.450000000000003
1012932,F   14,436632.34,3681547.08,208.19999999999999,1992-08-03,1992,S,275.69999999999999,67.5
1012932,F   14,436632.34,3681547.08,208.09999999999999,1986-05-13,1986,S,275.69999999999999,67.599999999999994
1012932,F   14,436632.34,3681547.08,264.69999999999999,1989-08-24,1989,S,275.69999999999999,11
1012932,F   14,436632.34,3681547.08,214.19999999999999,1990-08-13,1990,S,275.69999999999999,61.5
1012932,F   14,436632.34,3681547.08,213.69999999999999,1990-05-17,1990,S,275.69999999999999,62
1012932,F   14,436632.34,3681547.08,208.96999999999997,1992-03-10,1992,S,275.69999999999999,66.730000000000004
1012932,F   14,436632.34,3681547.08,215.69999999999999,1990-02-22,1990,S,275.69999999999999,60
1012932,F   14,436632.34,3681547.08,209.39999999999998,1987-05-21,1987,S,275.69999999999999,66.299999999999997
1012932,F   14,436632.34,3681547.08,207.69999999999999,1991-05-09,1991,S,275.69999999999999,68
1012932,F   14,436632.34,3681547.08,208.24000000000001,1993-12-12,1993,S,275.69999999999999,67.459999999999994
1012932,F   14,436632.34,3681547.08,208.21999999999997,1992-06-12,1992,S,275.69999999999999,67.480000000000004
1012932,F   14,436632.34,3681547.08,208.89999999999998,1995-05-04,1995,S,275.69999999999999,66.799999999999997
1012932,F   14,436632.34,3681547.08,210,1991-08-21,1991,S,275.69999999999999,65.700000000000003
1012932,F   14,436632.34,3681547.08,210.63,1993-06-08,1993,S,275.69999999999999,65.069999999999993
1012932,F   14,436632.34,3681547.08,209.70999999999998,1993-03-10,1993,S,275.69999999999999,65.989999999999995
1012932,F   14,436632.34,3681547.08,255.89999999999998,1989-05-18,1989,S,275.69999999999999,19.800000000000001
1012932,F   14,436632.34,3681547.08,215.19999999999999,1990-11-16,1990,S,275.69999999999999,60.5
1012932,F   14,436632.34,3681547.08,239.5,1989-02-18,1989,S,275.69999999999999,36.200000000000003
1012932,F   14,436632.34,3681547.08,209.70999999999998,1993-08-28,1993,S,275.69999999999999,65.989999999999995
1012932,F   14,436632.34,3681547.08,214.09999999999999,1989-11-15,1989,S,275.69999999999999,61.600000000000001
1012932,F   14,436632.34,3681547.08,209.58999999999997,1991-12-22,1991,S,275.69999999999999,66.109999999999999
1012933,F   15,436827.88,3681655.09,207.19999999999999,1989-08-24,1989,S,253.5,46.299999999999997
1012933,F   15,436827.88,3681655.09,207.69999999999999,1986-11-12,1986,S,253.5,45.799999999999997
1012933,F   15,436827.88,3681655.09,211.30000000000001,1991-05-09,1991,S,253.5,42.200000000000003
1012933,F   15,436827.88,3681655.09,211.59,1993-06-08,1993,S,253.5,41.909999999999997
1012933,F   15,436827.88,3681655.09,208.5,1991-02-13,1991,S,253.5,45
1012933,F   15,436827.88,3681655.09,210.47,1993-08-28,1993,S,253.5,43.030000000000001
1012933,F   15,436827.88,3681655.09,211.30000000000001,1987-05-21,1987,S,253.5,42.200000000000003
1012933,F   15,436827.88,3681655.09,208.40000000000001,1987-02-13,1987,S,253.5,45.100000000000001
1012933,F   15,436827.88,3681655.09,207.90000000000001,1988-05-07,1988,S,253.5,45.600000000000001
1012933,F   15,436827.88,3681655.09,209.56,1995-03-02,1995,S,253.5,43.939999999999998
1012933,F   15,436827.88,3681655.09,209.30000000000001,1992-11-25,1992,S,253.5,44.200000000000003
1012933,F   15,436827.88,3681655.09,248.19999999999999,1988-02-13,1988,S,253.5,5.2999999999999998
1012933,F   15,436827.88,3681655.09,209.15000000000001,1992-06-17,1992,S,253.5,44.350000000000001
1012933,F   15,436827.88,3681655.09,207.40000000000001,1989-11-14,1989,S,253.5,46.100000000000001
1012933,F   15,436827.88,3681655.09,206.5,1990-05-17,1990,S,253.5,47
1012933,F   15,436827.88,3681655.09,207.5,1988-11-12,1988,S,253.5,46
1012933,F   15,436827.88,3681655.09,207.5,1989-05-18,1989,S,253.5,46
1012933,F   15,436827.88,3681655.09,210.24000000000001,1991-12-22,1991,S,253.5,43.259999999999998
1012933,F   15,436827.88,3681655.09,212.13,1991-08-22,1991,S,253.5,41.369999999999997
1012933,F   15,436827.88,3681655.09,211.05000000000001,1993-03-11,1993,S,253.5,42.450000000000003
1012933,F   15,436827.88,3681655.09,208.80000000000001,1986-05-13,1986,S,253.5,44.700000000000003
1012933,F   15,436827.88,3681655.09,208.00999999999999,1994-09-12,1994,S,253.5,45.490000000000002
1012933,F   15,436827.88,3681655.09,209.09999999999999,1993-12-12,1993,S,253.5,44.399999999999999
1012933,F   15,436827.88,3681655.09,209.93000000000001,1992-03-10,1992,S,253.5,43.57
1012933,F   15,436827.88,3681655.09,206.5,1990-02-14,1990,S,253.5,47
1012933,F   15,436827.88,3681655.09,208.40000000000001,1990-11-16,1990,S,253.5,45.100000000000001
1012933,F   15,436827.88,3681655.09,207.40000000000001,1988-08-13,1988,S,253.5,46.100000000000001
1012933,F   15,436827.88,3681655.09,207.09999999999999,1989-02-18,1989,S,253.5,46.399999999999999
1012933,F   15,436827.88,3681655.09,206,1990-08-13,1990,S,253.5,47.5
1012933,F   15,436827.88,3681655.09,209.37,1992-08-03,1992,S,253.5,44.130000000000003
1012933,F   15,436827.88,3681655.09,208.71000000000001,1994-03-01,1994,S,253.5,44.789999999999999
1012934,F   16,436674.46,3681498.59,206.90000000000001,1991-05-09,1991,S,255.90000000000001,49
1012934,F   16,436674.46,3681498.59,205.80000000000001,1991-02-13,1991,S,255.90000000000001,50.100000000000001
1012934,F   16,436674.46,3681498.59,207.72,1992-03-10,1992,S,255.90000000000001,48.18
1012934,F   16,436674.46,3681498.59,207.02000000000001,1992-06-12,1992,S,255.90000000000001,48.880000000000003
1012934,F   16,436674.46,3681498.59,209.80000000000001,1989-11-15,1989,S,255.90000000000001,46.100000000000001
1012934,F   16,436674.46,3681498.59,208.16,1991-12-22,1991,S,255.90000000000001,47.740000000000002
1012934,F   16,436674.46,3681498.59,207.90000000000001,1987-05-21,1987,S,255.90000000000001,48
1012934,F   16,436674.46,3681498.59,207.19999999999999,1986-05-13,1986,S,255.90000000000001,48.700000000000003
1012934,F   16,436674.46,3681498.59,209.60000000000002,1989-08-24,1989,S,255.90000000000001,46.299999999999997
1012934,F   16,436674.46,3681498.59,205.90000000000001,1990-11-16,1990,S,255.90000000000001,50
