#F3
436591.24	3681621.85
436700.76	3681626.65
436692.15	3681849.94
436583.72	3681845.59
436591.24	3681621.85
#F2
436742.29	3681827.59
436778.69	3681817.98
436809.19	3681938.95
436776.12	3681950.07
436742.29	3681827.59
#F1
436787.43	3681989.57
436807.85	3681971.84
436860.58	3682046.61
436837.25	3682061.49
436787.43	3681989.57
