#F3
-81.6808666081195	33.27349425144374
-81.67969103240689	33.27354395853877
-81.67979906761549	33.27555746282651
-81.68096303297406	33.27551184750296
-81.6808666081195	33.27349425144374
#F2
-81.67925913701585	33.27535877644091
-81.67886758308443	33.27527424613233
-81.67854855935995	33.27636712672005
-81.67890437056522	33.27646551530208
-81.67925913701585	33.27535877644091
#F1
-81.67878573865768	33.27682247277291
-81.67856522257944	33.27666371994053
-81.67800426369585	33.27734120724134
-81.67825575880551	33.27747404584383
-81.67878573865768	33.27682247277291
