STATION_SEQ,STATION_ID,EASTING,NORTHING,LATITUDE,LONGITUDE,ANALYSIS_DATE,COLLECTION_DATE,MDATE,MYEAR,ANALYTE_NAME,RESULT,RESULT_UNITS,PQL,PQL_UNITS,RESULT_SEQ,SAMPLE_SEQ,GROUND_ELEVATION,REFERENCE_ELEVATION,TOP_ELEV,BOTTOM_ELEV
1014757,FSB121DR,436180.98,3681348.47,33.2710042414,-81.6852523038,1996-07-09 00:00:00,1996-07-02 00:00:00,1996-07-09 00:00:00,1996,TRITIUM,17300,pCi/L,1030,pCi/L,21776889,15350784,253.65000000000001,256.51999999999998,214.51999999999998,194.51999999999998
1013108,FSB116D,437157.74,3681145.72,33.2692328757,-81.6747509839,1996-07-09 00:00:00,1996-07-02 00:00:00,1996-07-09 00:00:00,1996,TRITIUM,10100,pCi/L,794,pCi/L,21776890,15350778,200.90000000000001,203.09999999999999,198.59999999999999,188.59999999999999
1013065,FSB 95DR,436595.57,3681589.89,33.2732062144,-81.6808178449,1996-05-25 00:00:00,1996-05-02 00:00:00,1996-05-25 00:00:00,1996,TRITIUM,6.83e+006,pCi/L,27300,pCi/L,21777242,15348408,282,284.39999999999998,209.39999999999998,189.39999999999998
1013070,FSB 97D,436555.16,3681634.79,33.2736088181,-81.6812548738,1996-05-15 00:00:00,1996-05-02 00:00:00,1996-05-15 00:00:00,1996,TRITIUM,4.01e+006,pCi/L,16700,pCi/L,21777240,15348404,283.89999999999998,286.19999999999999,219.19999999999999,199.19999999999999
1013073,FSB 98D,436555.87,3681704.28,33.2742356329,-81.6812521179,1996-05-15 00:00:00,1996-05-03 00:00:00,1996-05-15 00:00:00,1996,TRITIUM,4.34e+006,pCi/L,27300,pCi/L,21777238,15348418,282.30000000000001,284.60000000000002,222.60000000000002,202.60000000000002
1013054,FSB 91D,436791.03,3681813.55,33.2752350182,-81.6787347906,1996-10-15 00:00:00,1996-10-07 00:00:00,1996-10-15 00:00:00,1996,TRITIUM,337000,pCi/L,534,pCi/L,21784582,15353614,276.89999999999998,279.69,223.69,203.69
1013035,FSB 78,436677.96,3681564.05,33.272977989,-81.6799314135,1996-10-15 00:00:00,1996-10-03 00:00:00,1996-10-15 00:00:00,1996,TRITIUM,8.04e+006,pCi/L,659,pCi/L,21784586,15353392,270.69999999999999,272.69999999999999,219.69999999999999,189.69999999999999
1013050,FSB 89D,436825.82,3681967.27,33.2766235528,-81.6783719628,1996-10-09 00:00:00,1996-10-03 00:00:00,1996-10-09 00:00:00,1996,TRITIUM,1.41e+006,pCi/L,9530,pCi/L,21784627,15353394,278.89999999999998,281.61000000000001,224.61000000000001,204.61000000000001
1013093,FSB110D,436774.62,3681419.31,33.2716781612,-81.6788834706,1996-10-23 00:00:00,1996-10-09 00:00:00,1996-10-23 00:00:00,1996,TRITIUM,6.41e+006,pCi/L,6730,pCi/L,21784514,15353660,232.59999999999999,234.69999999999999,213.19999999999999,193.19999999999999
1013093,FSB110D,436774.62,3681419.31,33.2716781612,-81.6788834706,1996-10-23 00:00:00,1996-10-09 00:00:00,1996-10-23 00:00:00,1996,TRITIUM,6.42e+006,pCi/L,6720,pCi/L,21784515,15353660,232.59999999999999,234.69999999999999,213.19999999999999,193.19999999999999
1013082,FSB104D,436615.14,3681179.56,33.2695063444,-81.6805790096,1996-10-23 00:00:00,1996-10-09 00:00:00,1996-10-23 00:00:00,1996,TRITIUM,4.97e+006,pCi/L,5890,pCi/L,21784518,15353652,216.90000000000001,219.40000000000001,212.90000000000001,192.90000000000001
1013106,FSB115D,436975.69,3680929.11,33.2672685094,-81.6766905079,1996-08-20 00:00:00,1996-08-07 00:00:00,1996-08-20 00:00:00,1996,TRITIUM,8060,pCi/L,880,pCi/L,21785035,15352114,206.5,208.69999999999999,194.69999999999999,184.69999999999999
1013085,FSB105DR,436509.61,3681627.72,33.2735423683,-81.6817434527,1996-08-20 00:00:00,1996-08-07 00:00:00,1996-08-20 00:00:00,1996,TRITIUM,253000,pCi/L,4640,pCi/L,21785037,15352060,283.60000000000002,286.26999999999998,211.26999999999998,191.16999999999999
1013054,FSB 91D,436791.03,3681813.55,33.2752350182,-81.6787347906,1996-07-15 00:00:00,1996-07-10 00:00:00,1996-07-15 00:00:00,1996,TRITIUM,179000,pCi/L,3600,pCi/L,21785223,15350760,276.89999999999998,279.69,223.69,203.69
1013110,FSB118D,436963.66,3681747.11,33.2746458614,-81.6768765867,1996-05-22 00:00:00,1996-05-14 00:00:00,1996-05-22 00:00:00,1996,TRITIUM,9070,pCi/L,764,pCi/L,21777116,15349710,241.30000000000001,243.40000000000001,213.40000000000001,193.40000000000001
1013106,FSB115D,436975.69,3680929.11,33.2672685094,-81.6766905079,1996-05-18 00:00:00,1996-05-08 00:00:00,1996-05-18 00:00:00,1996,TRITIUM,8650,pCi/L,751,pCi/L,21777195,15349460,206.5,208.69999999999999,194.69999999999999,184.69999999999999
1013117,FSB122D,436355.5,3680990.67,33.2677873367,-81.6833533875,1996-05-17 00:00:00,1996-05-07 00:00:00,1996-05-17 00:00:00,1996,TRITIUM,573000,pCi/L,7190,pCi/L,21777229,15349538,215.59999999999999,217.80000000000001,208.80000000000001,188.80000000000001
1013095,FSB111D,436899.85,3681958.82,33.2765516724,-81.6775764793,1996-10-15 00:00:00,1996-10-04 00:00:00,1996-10-15 00:00:00,1996,TRITIUM,7690,pCi/L,534,pCi/L,21784604,15353492,274.39999999999998,276.80000000000001,224.10000000000002,204.10000000000002
1013090,FSB108D,436650.39,3682108.07,33.2778832202,-81.6802654854,1996-10-15 00:00:00,1996-10-04 00:00:00,1996-10-15 00:00:00,1996,TRITIUM,10200,pCi/L,531,pCi/L,21784607,15353366,295.80000000000001,298.19999999999999,226.19999999999999,206.19999999999999
1013030,FSB 76,436732.48,3682122.94,33.2780221625,-81.6793850732,1996-08-01 00:00:00,1996-07-22 00:00:00,1996-08-01 00:00:00,1996,TRITIUM,591000,pCi/L,641,pCi/L,21785175,15351292,292,294.39999999999998,229.39999999999998,199.39999999999998
1013114,FSB120D,436287.06,3681582.78,33.2731238996,-81.6841298283,1996-08-18 00:00:00,1996-08-01 00:00:00,1996-08-18 00:00:00,1996,TRITIUM,12000,pCi/L,790,pCi/L,21785115,15351576,278.5,280.61000000000001,218.61000000000001,198.61000000000001
1013095,FSB111D,436899.85,3681958.82,33.2765516724,-81.6775764793,1996-08-14 00:00:00,1996-07-26 00:00:00,1996-08-14 00:00:00,1996,TRITIUM,9950,pCi/L,556,pCi/L,21785135,15351332,274.39999999999998,276.80000000000001,224.10000000000002,204.10000000000002
1013119,FSB123D,437100.86,3681796.02,33.2750950238,-81.6754068355,1996-07-09 00:00:00,1996-07-03 00:00:00,1996-07-09 00:00:00,1996,TRITIUM,8260,pCi/L,745,pCi/L,21776886,15350792,236.09999999999999,238.30000000000001,216.30000000000001,196.30000000000001
1013091,FSB109D,436561.94,3681891.12,33.2759212146,-81.6812000302,1996-08-14 00:00:00,1996-07-26 00:00:00,1996-08-14 00:00:00,1996,TRITIUM,17700,pCi/L,544,pCi/L,21785138,15351324,290.80000000000001,293.30000000000001,228.30000000000001,208.30000000000001
1013056,FSB 92D,436724.22,3681703.93,33.2742423689,-81.6794444909,1996-10-14 00:00:00,1996-10-08 00:00:00,1996-10-14 00:00:00,1996,TRITIUM,6.65e+006,pCi/L,687,pCi/L,21784560,15353628,273.69999999999999,276.39999999999998,224.39999999999998,204.39999999999998
1013109,FSB117D,436881.7,3681450.94,33.271969725,-81.6777359715,1996-10-15 00:00:00,1996-10-07 00:00:00,1996-10-15 00:00:00,1996,TRITIUM,1.72e+006,pCi/L,535,pCi/L,21784577,15353620,228.69999999999999,230.90000000000001,211.90000000000001,191.90000000000001
1013106,FSB115D,436975.69,3680929.11,33.2672685094,-81.6766905079,1996-10-23 00:00:00,1996-10-11 00:00:00,1996-10-23 00:00:00,1996,TRITIUM,8640,pCi/L,532,pCi/L,21784510,15353598,206.5,208.69999999999999,194.69999999999999,184.69999999999999
1013076,FSB 99D,436551.56,3681821.67,33.2752941917,-81.6813066187,1996-10-09 00:00:00,1996-10-03 00:00:00,1996-10-09 00:00:00,1996,TRITIUM,16400,pCi/L,1060,pCi/L,21784623,15353470,285.10000000000002,287.80000000000001,220.80000000000001,200.80000000000001
1013095,FSB111D,436899.85,3681958.82,33.2765516724,-81.6775764793,1996-05-25 00:00:00,1996-05-14 00:00:00,1996-05-25 00:00:00,1996,TRITIUM,10100,pCi/L,815,pCi/L,21777119,15349720,274.39999999999998,276.80000000000001,224.10000000000002,204.10000000000002
1013095,FSB111D,436899.85,3681958.82,33.2765516724,-81.6775764793,1996-05-25 00:00:00,1996-05-14 00:00:00,1996-05-25 00:00:00,1996,TRITIUM,9450,pCi/L,785,pCi/L,21777185,15349720,274.39999999999998,276.80000000000001,224.10000000000002,204.10000000000002
1013046,FSB 87D,436509.9,3681751.63,33.2746600056,-81.6817490246,1996-05-31 00:00:00,1996-05-22 00:00:00,1996-05-31 00:00:00,1996,TRITIUM,19400,pCi/L,1110,pCi/L,21777111,15350110,285.30000000000001,287.60000000000002,219.10000000000002,189.70000000000002
1013058,FSB 93D,436726.51,3681646.31,33.2737227929,-81.6794158776,1996-05-15 00:00:00,1996-05-01 00:00:00,1996-05-15 00:00:00,1996,TRITIUM,6.64e+006,pCi/L,27100,pCi/L,21777248,15348394,273.89999999999998,276.55000000000001,220.55000000000001,200.55000000000001
1013050,FSB 89D,436825.82,3681967.27,33.2766235528,-81.6783719628,1996-05-18 00:00:00,1996-04-29 00:00:00,1996-05-18 00:00:00,1996,TRITIUM,916000,pCi/L,8440,pCi/L,21777315,15348366,278.89999999999998,281.61000000000001,224.61000000000001,204.61000000000001
1013030,FSB 76,436732.48,3682122.94,33.2780221625,-81.6793850732,1996-05-18 00:00:00,1996-05-02 00:00:00,1996-05-18 00:00:00,1996,TRITIUM,576000,pCi/L,7330,pCi/L,21777282,15348574,292,294.39999999999998,229.39999999999998,199.39999999999998
1013089,FSB107D,436846.54,3681842.5,33.2754993891,-81.678140782,1996-10-23 00:00:00,1996-10-09 00:00:00,1996-10-23 00:00:00,1996,TRITIUM,1.4e+006,pCi/L,2860,pCi/L,21784516,15353668,268.69999999999999,271.19999999999999,223.39999999999998,203.39999999999998
1013089,FSB107D,436846.54,3681842.5,33.2754993891,-81.678140782,1996-08-20 00:00:00,1996-08-07 00:00:00,1996-08-20 00:00:00,1996,TRITIUM,916000,pCi/L,8490,pCi/L,21785036,15352056,268.69999999999999,271.19999999999999,223.39999999999998,203.39999999999998
1013058,FSB 93D,436726.51,3681646.31,33.2737227929,-81.6794158776,1996-08-18 00:00:00,1996-08-01 00:00:00,1996-08-18 00:00:00,1996,TRITIUM,6.46e+006,pCi/L,568,pCi/L,21785028,15351572,273.89999999999998,276.55000000000001,220.55000000000001,200.55000000000001
1015623,FSL  7D,436722.93,3682186.17,33.278591912,-81.6794920359,1996-06-04 00:00:00,1996-05-13 00:00:00,1996-06-04 00:00:00,1996,TRITIUM,863000,pCi/L,566,pCi/L,21777101,15349694,285.60000000000002,287.60000000000002,221.60000000000002,201.50000000000003
1014757,FSB121DR,436180.98,3681348.47,33.2710042414,-81.6852523038,1996-05-18 00:00:00,1996-05-09 00:00:00,1996-05-18 00:00:00,1996,TRITIUM,25600,pCi/L,1270,pCi/L,21777206,15349570,253.65000000000001,256.51999999999998,214.51999999999998,194.51999999999998
1013061,FSB 94DR,436658.67,3681589.61,33.2732073975,-81.6801403179,1996-05-15 00:00:00,1996-05-01 00:00:00,1996-05-15 00:00:00,1996,TRITIUM,4.91e+006,pCi/L,26800,pCi/L,21777224,15348386,278.39999999999998,281.26999999999998,206.26999999999998,186.16999999999999
1013035,FSB 78,436677.96,3681564.05,33.272977989,-81.6799314135,1996-05-15 00:00:00,1996-05-01 00:00:00,1996-05-15 00:00:00,1996,TRITIUM,8.56e+006,pCi/L,27500,pCi/L,21777251,15348388,270.69999999999999,272.69999999999999,219.69999999999999,189.69999999999999
1013111,FSB119D,436814.81,3681601.74,33.2733259665,-81.6784646816,1996-05-25 00:00:00,1996-05-08 00:00:00,1996-05-25 00:00:00,1996,TRITIUM,5.38e+006,pCi/L,27800,pCi/L,21777173,15349456,252.09999999999999,254.30000000000001,215.30000000000001,195.30000000000001
1013111,FSB119D,436814.81,3681601.74,33.2733259665,-81.6784646816,1996-05-25 00:00:00,1996-05-08 00:00:00,1996-05-25 00:00:00,1996,TRITIUM,5.8e+006,pCi/L,27600,pCi/L,21777231,15349456,252.09999999999999,254.30000000000001,215.30000000000001,195.30000000000001
1013091,FSB109D,436561.94,3681891.12,33.2759212146,-81.6812000302,1996-10-09 00:00:00,1996-10-04 00:00:00,1996-10-09 00:00:00,1996,TRITIUM,19000,pCi/L,671,pCi/L,21784606,15353496,290.80000000000001,293.30000000000001,228.30000000000001,208.30000000000001
1013101,FSB113D,437017.23,3681581.41,33.2731544403,-81.6762898712,1996-10-15 00:00:00,1996-10-08 00:00:00,1996-10-15 00:00:00,1996,TRITIUM,8520,pCi/L,533,pCi/L,21784591,15353554,220.59999999999999,222.59999999999999,211.59999999999999,191.59999999999999
1013085,FSB105DR,436509.61,3681627.72,33.2735423683,-81.6817434527,1996-05-25 00:00:00,1996-05-13 00:00:00,1996-05-25 00:00:00,1996,TRITIUM,272000,pCi/L,4540,pCi/L,21777179,15349686,283.60000000000002,286.26999999999998,211.26999999999998,191.16999999999999
1013076,FSB 99D,436551.56,3681821.67,33.2752941917,-81.6813066187,1996-05-16 00:00:00,1996-05-06 00:00:00,1996-05-16 00:00:00,1996,TRITIUM,16200,pCi/L,1020,pCi/L,21777218,15349512,285.10000000000002,287.80000000000001,220.80000000000001,200.80000000000001
1013119,FSB123D,437100.86,3681796.02,33.2750950238,-81.6754068355,1996-05-18 00:00:00,1996-05-08 00:00:00,1996-05-18 00:00:00,1996,TRITIUM,7920,pCi/L,726,pCi/L,21777192,15349556,236.09999999999999,238.30000000000001,216.30000000000001,196.30000000000001
1013034,FSB 77,436747.53,3681752.41,33.2746810077,-81.6791975931,1996-05-15 00:00:00,1996-05-01 00:00:00,1996-05-15 00:00:00,1996,TRITIUM,2.07e+006,pCi/L,16400,pCi/L,21777252,15348382,271.39999999999998,273.39999999999998,218.39999999999998,188.39999999999998
1013054,FSB 91D,436791.03,3681813.55,33.2752350182,-81.6787347906,1996-05-14 00:00:00,1996-04-29 00:00:00,1996-05-14 00:00:00,1996,TRITIUM,281000,pCi/L,4670,pCi/L,21777312,15348370,276.89999999999998,279.69,223.69,203.69
1013054,FSB 91D,436791.03,3681813.55,33.2752350182,-81.6787347906,1996-05-14 00:00:00,1996-04-29 00:00:00,1996-05-14 00:00:00,1996,TRITIUM,257000,pCi/L,4320,pCi/L,21777313,15348370,276.89999999999998,279.69,223.69,203.69
1012772,BRR  2D,436234.5,3682246.56,33.2791078259,-81.6847409018,1996-05-31 00:00:00,1996-05-13 00:00:00,1996-05-31 00:00:00,1996,TRITIUM,26900,pCi/L,1280,pCi/L,21777189,15349842,289.60000000000002,292.10000000000002,218.60000000000002,198.60000000000002
1013090,FSB108D,436650.39,3682108.07,33.2778832202,-81.6802654854,1996-07-09 00:00:00,1996-07-03 00:00:00,1996-07-09 00:00:00,1996,TRITIUM,10900,pCi/L,844,pCi/L,21776888,15350764,295.80000000000001,298.19999999999999,226.19999999999999,206.19999999999999
1013114,FSB120D,436287.06,3681582.78,33.2731238996,-81.6841298283,1996-10-23 00:00:00,1996-10-11 00:00:00,1996-10-23 00:00:00,1996,TRITIUM,10600,pCi/L,532,pCi/L,21784507,15353604,278.5,280.61000000000001,218.61000000000001,198.61000000000001
1013065,FSB 95DR,436595.57,3681589.89,33.2732062144,-81.6808178449,1996-10-14 00:00:00,1996-10-08 00:00:00,1996-10-14 00:00:00,1996,TRITIUM,6.86e+006,pCi/L,690,pCi/L,21784557,15353630,282,284.39999999999998,209.39999999999998,189.39999999999998
1013098,FSB112D,436433.73,3681182.62,33.2695232666,-81.6825269486,1996-08-20 00:00:00,1996-08-06 00:00:00,1996-08-20 00:00:00,1996,TRITIUM,3.2e+006,pCi/L,10900,pCi/L,21785083,15352040,227.59999999999999,230.38999999999999,211.69,191.69
1013030,FSB 76,436732.48,3682122.94,33.2780221625,-81.6793850732,1996-10-05 00:00:00,1996-10-01 00:00:00,1996-10-05 00:00:00,1996,TRITIUM,589000,pCi/L,591,pCi/L,21784676,15353428,292,294.39999999999998,229.39999999999998,199.39999999999998
1013048,FSB 88D,436859.74,3682019.67,33.2770981678,-81.6780114013,1996-05-15 00:00:00,1996-04-29 00:00:00,1996-05-15 00:00:00,1996,TRITIUM,592000,pCi/L,7190,pCi/L,21777299,15348364,280.10000000000002,282.5,224.5,204.5
1015608,FSL  6D,436709.94,3682329.47,33.2798836596,-81.6796415345,1996-10-28 00:00:00,1996-10-21 00:00:00,1996-10-28 00:00:00,1996,TRITIUM,74300,pCi/L,564,pCi/L,21784469,15354264,284.10000000000002,286.80000000000001,224.80000000000001,204.80000000000001
1015609,FSL  8D,436778.78,3682123.89,33.2780334473,-81.678887987,1996-10-28 00:00:00,1996-10-21 00:00:00,1996-10-28 00:00:00,1996,TRITIUM,36100,pCi/L,555,pCi/L,21784468,15354268,288.80000000000001,290.80000000000001,224.80000000000001,204.70000000000002
1013108,FSB116D,437157.74,3681145.72,33.2692328757,-81.6747509839,1996-10-15 00:00:00,1996-10-09 00:00:00,1996-10-15 00:00:00,1996,TRITIUM,10300,pCi/L,533,pCi/L,21784571,15353578,200.90000000000001,203.09999999999999,198.59999999999999,188.59999999999999
1013108,FSB116D,437157.74,3681145.72,33.2692328757,-81.6747509839,1996-10-15 00:00:00,1996-10-09 00:00:00,1996-10-15 00:00:00,1996,TRITIUM,10100,pCi/L,534,pCi/L,21784602,15353578,200.90000000000001,203.09999999999999,198.59999999999999,188.59999999999999
1014757,FSB121DR,436180.98,3681348.47,33.2710042414,-81.6852523038,1996-10-15 00:00:00,1996-10-10 00:00:00,1996-10-15 00:00:00,1996,TRITIUM,25000,pCi/L,542,pCi/L,21784553,15353584,253.65000000000001,256.51999999999998,214.51999999999998,194.51999999999998
1013101,FSB113D,437017.23,3681581.41,33.2731544403,-81.6762898712,1996-07-08 00:00:00,1996-07-01 00:00:00,1996-07-08 00:00:00,1996,TRITIUM,8110,pCi/L,738,pCi/L,21785262,15350772,220.59999999999999,222.59999999999999,211.59999999999999,191.59999999999999
1013098,FSB112D,436433.73,3681182.62,33.2695232666,-81.6825269486,1996-05-25 00:00:00,1996-05-07 00:00:00,1996-05-25 00:00:00,1996,TRITIUM,3.37e+006,pCi/L,15900,pCi/L,21777211,15349444,227.59999999999999,230.38999999999999,211.69,191.69
1013093,FSB110D,436774.62,3681419.31,33.2716781612,-81.6788834706,1996-05-25 00:00:00,1996-05-07 00:00:00,1996-05-25 00:00:00,1996,TRITIUM,1.05e+007,pCi/L,27300,pCi/L,21777212,15349446,232.59999999999999,234.69999999999999,213.19999999999999,193.19999999999999
1013109,FSB117D,436881.7,3681450.94,33.271969725,-81.6777359715,1996-05-17 00:00:00,1996-05-07 00:00:00,1996-05-17 00:00:00,1996,TRITIUM,1.02e+006,pCi/L,10300,pCi/L,21777232,15349448,228.69999999999999,230.90000000000001,211.90000000000001,191.90000000000001
1013089,FSB107D,436846.54,3681842.5,33.2754993891,-81.678140782,1996-05-25 00:00:00,1996-05-07 00:00:00,1996-05-25 00:00:00,1996,TRITIUM,908000,pCi/L,8920,pCi/L,21777213,15349450,268.69999999999999,271.19999999999999,223.39999999999998,203.39999999999998
1013082,FSB104D,436615.14,3681179.56,33.2695063444,-81.6805790096,1996-08-20 00:00:00,1996-08-06 00:00:00,1996-08-20 00:00:00,1996,TRITIUM,5.95e+006,pCi/L,17800,pCi/L,21785086,15352036,216.90000000000001,219.40000000000001,212.90000000000001,192.90000000000001
1015812,BRR  6D,436491.87,3682298.04,33.2795873481,-81.681980935,1996-05-25 00:00:00,1996-05-14 00:00:00,1996-05-25 00:00:00,1996,TRITIUM,659,pCi/L,552,pCi/L,21777191,15349872,294.30000000000001,296.19999999999999,221.19999999999999,201.29999999999998
1012928,F   10,436676.67,3681710.58,33.2742995578,-81.6799555083,,1988-08-13 00:00:00,1988-08-13 00:00:00,1988,TRITIUM,3.24888e+007,pCi/L,,pCi/L,24125006,15359364,277.5,280.10000000000002,279.10000000000002,269.10000000000002
1012933,F   15,436827.88,3681655.09,33.2738079291,-81.6783280691,,1988-08-13 00:00:00,1988-08-13 00:00:00,1988,TRITIUM,5.6209e+006,pCi/L,,pCi/L,24125005,15359366,251.5,253.5,253.5,253.5
1012935,F   17,436834.89,3681504.68,33.2724516985,-81.678242313,,1988-08-13 00:00:00,1988-08-13 00:00:00,1988,TRITIUM,2.75869e+006,pCi/L,,pCi/L,24125004,15359368,237,239.80000000000001,239.80000000000001,239.80000000000001
1013030,FSB 76,436732.48,3682122.94,33.2780221625,-81.6793850732,,1988-07-05 00:00:00,1988-07-05 00:00:00,1988,TRITIUM,450000,pCi/L,,pCi/L,24125167,15357826,292,294.39999999999998,229.39999999999998,199.39999999999998
1013030,FSB 76,436732.48,3682122.94,33.2780221625,-81.6793850732,1988-08-12 00:00:00,1988-07-05 00:00:00,1988-08-12 00:00:00,1988,TRITIUM,260000,pCi/L,,,24125524,15357826,292,294.39999999999998,229.39999999999998,199.39999999999998
1013030,FSB 76,436732.48,3682122.94,33.2780221625,-81.6793850732,1988-11-22 00:00:00,1988-10-08 00:00:00,1988-11-22 00:00:00,1988,TRITIUM,523000,pCi/L,,,23923232,15359658,292,294.39999999999998,229.39999999999998,199.39999999999998
1013090,FSB108D,436650.39,3682108.07,33.2778832202,-81.6802654854,1988-03-23 00:00:00,1988-02-07 00:00:00,1988-03-23 00:00:00,1988,TRITIUM,11000,pCi/L,,,24126887,15355108,295.80000000000001,298.19999999999999,226.19999999999999,206.19999999999999
1013089,FSB107D,436846.54,3681842.5,33.2754993891,-81.678140782,1988-07-21 00:00:00,1988-07-19 00:00:00,1988-07-21 00:00:00,1988,TRITIUM,4.62e+006,pCi/L,,,24125129,15358040,268.69999999999999,271.19999999999999,223.39999999999998,203.39999999999998
1013089,FSB107D,436846.54,3681842.5,33.2754993891,-81.678140782,1988-09-09 00:00:00,1988-07-19 00:00:00,1988-09-09 00:00:00,1988,TRITIUM,3.398e+006,pCi/L,,,24125464,15358040,268.69999999999999,271.19999999999999,223.39999999999998,203.39999999999998
1013093,FSB110D,436774.62,3681419.31,33.2716781612,-81.6788834706,1988-06-24 00:00:00,1988-04-05 00:00:00,1988-06-24 00:00:00,1988,TRITIUM,3.852e+006,pCi/L,,,24126113,15356407,232.59999999999999,234.69999999999999,213.19999999999999,193.19999999999999
1013095,FSB111D,436899.85,3681958.82,33.2765516724,-81.6775764793,,1988-03-16 00:00:00,1988-03-16 00:00:00,1988,TRITIUM,4500,pCi/L,,pCi/L,24126523,15356205,274.39999999999998,276.80000000000001,224.10000000000002,204.10000000000002
1013095,FSB111D,436899.85,3681958.82,33.2765516724,-81.6775764793,1988-05-23 00:00:00,1988-03-16 00:00:00,1988-05-23 00:00:00,1988,TRITIUM,8700,pCi/L,,,24126881,15356205,274.39999999999998,276.80000000000001,224.10000000000002,204.10000000000002
1013064,FSB 95D,436601.29,3681588.7,33.2731958174,-81.6807563457,1988-02-18 00:00:00,1988-02-16 00:00:00,1988-02-18 00:00:00,1988,TRITIUM,4.83e+007,pCi/L,,,24126543,15355264,281.80000000000001,284.30000000000001,230.30000000000001,210.30000000000001
1013064,FSB 95D,436601.29,3681588.7,33.2731958174,-81.6807563457,1988-04-22 00:00:00,1988-02-16 00:00:00,1988-04-22 00:00:00,1988,TRITIUM,4.424e+007,pCi/L,,,24126910,15355264,281.80000000000001,284.30000000000001,230.30000000000001,210.30000000000001
1013089,FSB107D,436846.54,3681842.5,33.2754993891,-81.678140782,,1988-03-13 00:00:00,1988-03-13 00:00:00,1988,TRITIUM,3.31e+006,pCi/L,,pCi/L,24126528,15356167,268.69999999999999,271.19999999999999,223.39999999999998,203.39999999999998
1013089,FSB107D,436846.54,3681842.5,33.2754993891,-81.678140782,1988-05-11 00:00:00,1988-03-13 00:00:00,1988-05-11 00:00:00,1988,TRITIUM,2.636e+006,pCi/L,,,24126888,15356167,268.69999999999999,271.19999999999999,223.39999999999998,203.39999999999998
1013091,FSB109D,436561.94,3681891.12,33.2759212146,-81.6812000302,1988-07-21 00:00:00,1988-07-19 00:00:00,1988-07-21 00:00:00,1988,TRITIUM,715000,pCi/L,,,24125128,15358054,290.80000000000001,293.30000000000001,228.30000000000001,208.30000000000001
1013091,FSB109D,436561.94,3681891.12,33.2759212146,-81.6812000302,1988-09-09 00:00:00,1988-07-19 00:00:00,1988-09-09 00:00:00,1988,TRITIUM,563000,pCi/L,,,24125462,15358054,290.80000000000001,293.30000000000001,228.30000000000001,208.30000000000001
1013093,FSB110D,436774.62,3681419.31,33.2716781612,-81.6788834706,1988-07-21 00:00:00,1988-07-19 00:00:00,1988-07-21 00:00:00,1988,TRITIUM,4.03e+007,pCi/L,,,24125126,15358050,232.59999999999999,234.69999999999999,213.19999999999999,193.19999999999999
1013093,FSB110D,436774.62,3681419.31,33.2716781612,-81.6788834706,1988-09-09 00:00:00,1988-07-19 00:00:00,1988-09-09 00:00:00,1988,TRITIUM,3.1669e+007,pCi/L,,,24125460,15358050,232.59999999999999,234.69999999999999,213.19999999999999,193.19999999999999
1013058,FSB 93D,436726.51,3681646.31,33.2737227929,-81.6794158776,,1988-07-17 00:00:00,1988-07-17 00:00:00,1988,TRITIUM,3.12e+007,pCi/L,,pCi/L,24125148,15358010,273.89999999999998,276.55000000000001,220.55000000000001,200.55000000000001
1014631,Z   17,435558.35,3679805.62,33.2570513092,-81.691827613,,1988-06-11 00:00:00,1988-06-11 00:00:00,1988,TRITIUM,9200,pCi/L,,pCi/L,24125631,15357654,176.19999999999999,178.80000000000001,151.30000000000001,150.80000000000001
1014632,Z   18,435406.12,3680002.47,33.2588177172,-81.6934758352,,1988-06-11 00:00:00,1988-06-11 00:00:00,1988,TRITIUM,4820,pCi/L,,pCi/L,24125630,15357656,198.90000000000001,202.09999999999999,163.59999999999999,163.09999999999999
1014635,Z   20,435213.42,3680240.41,33.260952288,-81.6955615255,,1988-06-11 00:00:00,1988-06-11 00:00:00,1988,TRITIUM,12190,pCi/L,,pCi/L,24125628,15357658,239.40000000000001,241.40000000000001,195.40000000000001,175.40000000000001
1014637,Z   20B,435212.31,3680241.22,33.2609595272,-81.6955734998,,1988-06-11 00:00:00,1988-06-11 00:00:00,1988,TRITIUM,8280,pCi/L,,pCi/L,24125627,15357660,241.09999999999999,243.59999999999999,198.09999999999999,178.09999999999999
1014634,Z   19A,435093.12,3680392.32,33.2623152243,-81.6968638865,,1988-06-11 00:00:00,1988-06-11 00:00:00,1988,TRITIUM,10060,pCi/L,,pCi/L,24125629,15357662,260.10000000000002,262,262,262
1014623,Z    9,436245.68,3682367.99,33.2802037372,-81.6846294033,,1988-06-11 00:00:00,1988-06-11 00:00:00,1988,TRITIUM,14710,pCi/L,,pCi/L,24125636,15357664,277.39999999999998,279.5,229.59999999999999,209.59999999999999
1014622,Z    8,436691.32,3682281.01,33.279445476,-81.6798380854,,1988-06-11 00:00:00,1988-06-11 00:00:00,1988,TRITIUM,19420,pCi/L,,pCi/L,24125637,15357666,277.5,280,216.59999999999999,216.09999999999999
1013073,FSB 98D,436555.87,3681704.28,33.2742356329,-81.6812521179,1988-06-17 00:00:00,1988-04-02 00:00:00,1988-06-17 00:00:00,1988,TRITIUM,1.5902e+007,pCi/L,,,24126134,15356377,282.30000000000001,284.60000000000002,222.60000000000002,202.60000000000002
