STATION_SEQ,STATION_ID,EASTING,NORTHING,WATER_ELEV,MEASUREMENT_DATE,MYEAR,REFERENCE_ELEVATION_CODE,REFERENCE_ELEVATION,DEPTH_TO_WATER
1013057,FSB 93C,436726.39,3681649.54,207.86999999999998,1991-01-22,1991,S,276.39999999999998,68.530000000000001
1013057,FSB 93C,436726.39,3681649.54,210.09999999999997,1992-04-14,1992,S,276.39999999999998,66.299999999999997
1013057,FSB 93C,436726.39,3681649.54,210.64999999999998,1993-02-21,1993,S,276.39999999999998,65.75
1013057,FSB 93C,436726.39,3681649.54,208.59999999999997,1996-07-22,1996,S,276.39999999999998,67.799999999999997
1013057,FSB 93C,436726.39,3681649.54,205.44999999999999,2001-01-08,2001,S,276.39999999999998,70.950000000000003
1013057,FSB 93C,436726.39,3681649.54,206.74999999999997,2000-03-15,2000,S,276.39999999999998,69.650000000000006
1013057,FSB 93C,436726.39,3681649.54,209.56999999999999,1995-08-09,1995,S,276.39999999999998,66.829999999999998
1013057,FSB 93C,436726.39,3681649.54,208.89999999999998,1995-02-13,1995,S,276.39999999999998,67.5
1013057,FSB 93C,436726.39,3681649.54,208.31999999999999,1994-09-28,1994,S,276.39999999999998,68.079999999999998
1013057,FSB 93C,436726.39,3681649.54,209.25999999999999,1994-05-16,1994,S,276.39999999999998,67.140000000000001
1013057,FSB 93C,436726.39,3681649.54,209.07999999999998,1991-10-16,1991,S,276.39999999999998,67.319999999999993
1013057,FSB 93C,436726.39,3681649.54,211.63,1993-05-06,1993,S,276.39999999999998,64.769999999999996
1013057,FSB 93C,436726.39,3681649.54,209.34999999999997,1994-03-22,1994,S,276.39999999999998,67.049999999999997
1013057,FSB 93C,436726.39,3681649.54,208.82999999999998,1991-04-24,1991,S,276.39999999999998,67.569999999999993
1013057,FSB 93C,436726.39,3681649.54,208.38999999999999,1991-03-14,1991,S,276.39999999999998,68.010000000000005
1013057,FSB 93C,436726.39,3681649.54,206.70999999999998,1989-07-02,1989,S,276.39999999999998,69.689999999999998
1013057,FSB 93C,436726.39,3681649.54,206.76999999999998,1989-05-21,1989,S,276.39999999999998,69.629999999999995
1013057,FSB 93C,436726.39,3681649.54,207.09999999999997,1989-02-25,1989,S,276.39999999999998,69.299999999999997
1013057,FSB 93C,436726.39,3681649.54,209.94,1992-06-02,1992,S,276.39999999999998,66.459999999999994
1013057,FSB 93C,436726.39,3681649.54,211.55999999999997,1993-06-19,1993,S,276.39999999999998,64.840000000000003
1013057,FSB 93C,436726.39,3681649.54,206.25999999999999,1990-10-08,1990,S,276.39999999999998,70.140000000000001
1013057,FSB 93C,436726.39,3681649.54,206.79999999999998,1990-05-05,1990,S,276.39999999999998,69.599999999999994
1013057,FSB 93C,436726.39,3681649.54,206.51999999999998,1990-09-26,1990,S,276.39999999999998,69.879999999999995
1013057,FSB 93C,436726.39,3681649.54,206.48999999999998,1990-06-13,1990,S,276.39999999999998,69.909999999999997
1013057,FSB 93C,436726.39,3681649.54,209.41999999999996,1995-10-03,1995,S,276.39999999999998,66.980000000000004
1013057,FSB 93C,436726.39,3681649.54,209.86999999999998,1995-04-04,1995,S,276.39999999999998,66.530000000000001
1013057,FSB 93C,436726.39,3681649.54,209.55999999999997,1991-07-23,1991,S,276.39999999999998,66.840000000000003
1013057,FSB 93C,436726.39,3681649.54,206.35999999999996,1990-07-11,1990,S,276.39999999999998,70.040000000000006
1013057,FSB 93C,436726.39,3681649.54,208.74999999999997,1994-08-04,1994,S,276.39999999999998,67.650000000000006
1013057,FSB 93C,436726.39,3681649.54,210.10999999999996,1993-11-04,1993,S,276.39999999999998,66.290000000000006
1013057,FSB 93C,436726.39,3681649.54,209.33999999999997,1987-10-18,1987,S,276.39999999999998,67.060000000000002
1013057,FSB 93C,436726.39,3681649.54,207.83999999999997,1988-10-16,1988,S,276.39999999999998,68.560000000000002
1013057,FSB 93C,436726.39,3681649.54,209.67999999999998,1992-11-17,1992,S,276.39999999999998,66.719999999999999
1013057,FSB 93C,436726.39,3681649.54,208.07999999999998,1988-07-16,1988,S,276.39999999999998,68.319999999999993
1013057,FSB 93C,436726.39,3681649.54,208.63,1988-04-03,1988,S,276.39999999999998,67.769999999999996
1013057,FSB 93C,436726.39,3681649.54,207.09999999999997,1989-10-14,1989,S,276.39999999999998,69.299999999999997
1013057,FSB 93C,436726.39,3681649.54,210.53999999999996,1993-09-25,1993,S,276.39999999999998,65.859999999999999
1013057,FSB 93C,436726.39,3681649.54,206.51999999999998,1990-01-01,1990,S,276.39999999999998,69.879999999999995
1013057,FSB 93C,436726.39,3681649.54,209.69,1995-06-15,1995,S,276.39999999999998,66.709999999999994
1013057,FSB 93C,436726.39,3681649.54,208.24999999999997,1994-12-21,1994,S,276.39999999999998,68.150000000000006
1013057,FSB 93C,436726.39,3681649.54,207.74999999999997,1997-01-06,1997,S,276.39999999999998,68.650000000000006
1013057,FSB 93C,436726.39,3681649.54,208.32999999999998,1998-01-20,1998,S,276.39999999999998,68.069999999999993
1013057,FSB 93C,436726.39,3681649.54,209.04999999999998,1996-01-08,1996,S,276.39999999999998,67.349999999999994
1013057,FSB 93C,436726.39,3681649.54,205.08999999999997,2002-01-07,2002,S,276.39999999999998,71.310000000000002
1013057,FSB 93C,436726.39,3681649.54,209.60999999999996,1997-06-16,1997,S,276.39999999999998,66.790000000000006
1013057,FSB 93C,436726.39,3681649.54,206.65999999999997,1999-09-14,1999,S,276.39999999999998,69.739999999999995
1013057,FSB 93C,436726.39,3681649.54,206.97999999999996,1999-10-06,1999,S,276.39999999999998,69.420000000000002
1013057,FSB 93C,436726.39,3681649.54,209.86999999999998,1999-01-12,1999,S,276.39999999999998,66.530000000000001
1013057,FSB 93C,436726.39,3681649.54,206.88,1997-10-20,1997,S,276.39999999999998,69.519999999999996
1013057,FSB 93C,436726.39,3681649.54,208.94999999999999,1996-03-15,1996,S,276.39999999999998,67.450000000000003
1013057,FSB 93C,436726.39,3681649.54,208.44999999999999,1996-09-18,1996,S,276.39999999999998,67.950000000000003
1013057,FSB 93C,436726.39,3681649.54,209.67999999999998,1992-06-08,1992,S,276.39999999999998,66.719999999999999
1013057,FSB 93C,436726.39,3681649.54,207.63,2005-10-24,2005,S,276.39999999999998,68.769999999999996
1013057,FSB 93C,436726.39,3681649.54,205.21999999999997,2001-10-02,2001,S,276.39999999999998,71.180000000000007
1013057,FSB 93C,436726.39,3681649.54,207.44999999999999,2003-07-01,2003,S,276.39999999999998,68.950000000000003
1013057,FSB 93C,436726.39,3681649.54,204.84999999999999,2011-04-12,2011,S,276.75,71.900000000000006
1013057,FSB 93C,436726.39,3681649.54,204.49999999999997,2002-04-29,2002,S,276.39999999999998,71.900000000000006
1013057,FSB 93C,436726.39,3681649.54,207.29999999999998,2003-07-09,2003,S,276.39999999999998,69.099999999999994
1013057,FSB 93C,436726.39,3681649.54,205.38,2001-11-28,2001,S,276.39999999999998,71.019999999999996
1013057,FSB 93C,436726.39,3681649.54,205.58999999999997,2001-09-19,2001,S,276.39999999999998,70.810000000000002
1013057,FSB 93C,436726.39,3681649.54,207.54999999999998,2004-04-01,2004,S,276.39999999999998,68.849999999999994
1013057,FSB 93C,436726.39,3681649.54,206.05000000000001,2010-04-14,2010,S,276.75,70.700000000000003
1013057,FSB 93C,436726.39,3681649.54,206.54999999999998,2007-01-24,2007,S,276.39999999999998,69.849999999999994
1013057,FSB 93C,436726.39,3681649.54,204.84999999999999,2008-07-31,2008,S,276.75,71.900000000000006
1013057,FSB 93C,436726.39,3681649.54,202.01999999999998,2002-10-15,2002,S,276.39999999999998,74.379999999999995
1013057,FSB 93C,436726.39,3681649.54,206.99999999999997,2006-01-25,2006,S,276.39999999999998,69.400000000000006
1013057,FSB 93C,436726.39,3681649.54,207.21999999999997,2003-10-01,2003,S,276.39999999999998,69.180000000000007
1013057,FSB 93C,436726.39,3681649.54,204.65000000000001,2009-04-27,2009,S,276.75,72.099999999999994
1013057,FSB 93C,436726.39,3681649.54,205.09999999999999,2008-01-31,2008,S,276.75,71.650000000000006
1013057,FSB 93C,436726.39,3681649.54,206.94999999999999,2005-04-04,2005,S,276.39999999999998,69.450000000000003
1013057,FSB 93C,436726.39,3681649.54,203.95999999999998,2002-07-17,2002,S,276.39999999999998,72.439999999999998
1013057,FSB 93C,436726.39,3681649.54,209.09999999999997,1991-07-15,1991,S,276.39999999999998,67.299999999999997
1013057,FSB 93C,436726.39,3681649.54,210.59999999999997,1992-01-21,1992,S,276.39999999999998,65.799999999999997
1013057,FSB 93C,436726.39,3681649.54,209.72999999999996,1992-07-08,1992,S,276.39999999999998,66.670000000000002
1013057,FSB 93C,436726.39,3681649.54,211.28999999999996,1993-03-27,1993,S,276.39999999999998,65.109999999999999
1013057,FSB 93C,436726.39,3681649.54,211.15999999999997,1993-08-09,1993,S,276.39999999999998,65.239999999999995
1013057,FSB 93C,436726.39,3681649.54,209.55999999999997,1993-12-22,1993,S,276.39999999999998,66.840000000000003
1013057,FSB 93C,436726.39,3681649.54,209.11999999999998,1994-06-14,1994,S,276.39999999999998,67.280000000000001
1013057,FSB 93C,436726.39,3681649.54,208.32999999999998,1994-11-18,1994,S,276.39999999999998,68.069999999999993
1013057,FSB 93C,436726.39,3681649.54,209.89999999999998,1995-03-27,1995,S,276.39999999999998,66.5
1013057,FSB 93C,436726.39,3681649.54,209.83999999999997,1995-07-17,1995,S,276.39999999999998,66.560000000000002
1013057,FSB 93C,436726.39,3681649.54,209.39999999999998,1995-11-14,1995,S,276.39999999999998,67
1013057,FSB 93C,436726.39,3681649.54,208.84999999999997,1996-06-13,1996,S,276.39999999999998,67.549999999999997
1013057,FSB 93C,436726.39,3681649.54,208.14999999999998,1996-12-10,1996,S,276.39999999999998,68.25
1013057,FSB 93C,436726.39,3681649.54,207.29999999999998,1997-07-22,1997,S,276.39999999999998,69.099999999999994
1013057,FSB 93C,436726.39,3681649.54,210.58999999999997,1998-04-01,1998,S,276.39999999999998,65.810000000000002
1013057,FSB 93C,436726.39,3681649.54,206.73999999999998,1999-12-07,1999,S,276.39999999999998,69.659999999999997
1013057,FSB 93C,436726.39,3681649.54,206.19999999999999,2000-07-05,2000,S,276.39999999999998,70.200000000000003
1013057,FSB 93C,436726.39,3681649.54,205.79999999999998,2001-03-20,2001,S,276.39999999999998,70.599999999999994
1013057,FSB 93C,436726.39,3681649.54,205.72999999999996,2001-04-25,2001,S,276.39999999999998,70.670000000000002
1013057,FSB 93C,436726.39,3681649.54,207.11999999999998,2005-04-14,2005,S,276.39999999999998,69.280000000000001
1013057,FSB 93C,436726.39,3681649.54,205.74000000000001,2010-08-13,2010,S,276.75,71.010000000000005
1013057,FSB 93C,436726.39,3681649.54,205.54999999999998,2007-04-24,2007,S,276.39999999999998,70.849999999999994
1013057,FSB 93C,436726.39,3681649.54,206.98999999999998,2006-04-18,2006,S,276.39999999999998,69.409999999999997
1013057,FSB 93C,436726.39,3681649.54,207.49999999999997,2005-07-01,2005,S,276.39999999999998,68.900000000000006
1013057,FSB 93C,436726.39,3681649.54,207.09999999999997,2004-07-22,2004,S,276.39999999999998,69.299999999999997
1013057,FSB 93C,436726.39,3681649.54,205.25,2008-04-17,2008,S,276.75,71.5
1013057,FSB 93C,436726.39,3681649.54,203.53999999999996,2003-02-06,2003,S,276.39999999999998,72.859999999999999
1013057,FSB 93C,436726.39,3681649.54,207.29999999999998,2004-01-05,2004,S,276.39999999999998,69.099999999999994
1013057,FSB 93C,436726.39,3681649.54,206.69999999999999,2004-10-06,2004,S,276.39999999999998,69.700000000000003
1013057,FSB 93C,436726.39,3681649.54,205.25,2010-10-29,2010,S,276.75,71.5
1013057,FSB 93C,436726.39,3681649.54,204.99999999999997,2002-04-01,2002,S,276.39999999999998,71.400000000000006
1013057,FSB 93C,436726.39,3681649.54,205.19999999999999,2007-08-03,2007,S,276.39999999999998,71.200000000000003
1013057,FSB 93C,436726.39,3681649.54,207.04999999999998,1997-12-15,1997,S,276.39999999999998,69.349999999999994
1013057,FSB 93C,436726.39,3681649.54,206.99999999999997,1997-09-10,1997,S,276.39999999999998,69.400000000000006
1013057,FSB 93C,436726.39,3681649.54,207.49999999999997,1999-03-23,1999,S,276.39999999999998,68.900000000000006
1013057,FSB 93C,436726.39,3681649.54,209.84999999999997,1998-10-27,1998,S,276.39999999999998,66.549999999999997
1013057,FSB 93C,436726.39,3681649.54,208.59999999999997,1999-06-28,1999,S,276.39999999999998,67.799999999999997
1013057,FSB 93C,436726.39,3681649.54,204.55000000000001,2009-08-04,2009,S,276.75,72.200000000000003
1013057,FSB 93C,436726.39,3681649.54,207.06999999999999,2003-10-07,2003,S,276.39999999999998,69.329999999999998
1013057,FSB 93C,436726.39,3681649.54,206.79999999999998,2005-01-03,2005,S,276.39999999999998,69.599999999999994
1013057,FSB 93C,436726.39,3681649.54,207.16999999999996,2004-01-28,2004,S,276.39999999999998,69.230000000000004
1013057,FSB 93C,436726.39,3681649.54,207.59999999999997,2005-08-10,2005,S,276.39999999999998,68.799999999999997
1013057,FSB 93C,436726.39,3681649.54,203.76999999999998,2003-04-03,2003,S,276.39999999999998,72.629999999999995
1013057,FSB 93C,436726.39,3681649.54,203.90999999999997,2002-01-23,2002,S,276.39999999999998,72.489999999999995
1013057,FSB 93C,436726.39,3681649.54,204.44999999999999,2008-10-22,2008,S,276.75,72.299999999999997
1013057,FSB 93C,436726.39,3681649.54,206.99999999999997,2004-10-25,2004,S,276.39999999999998,69.400000000000006
1013057,FSB 93C,436726.39,3681649.54,203.64999999999998,2003-04-01,2003,S,276.39999999999998,72.75
1013057,FSB 93C,436726.39,3681649.54,206.49999999999997,2006-10-19,2006,S,276.39999999999998,69.900000000000006
1013057,FSB 93C,436726.39,3681649.54,205.44999999999999,2010-02-10,2010,S,276.75,71.299999999999997
1013057,FSB 93C,436726.39,3681649.54,204.94999999999999,2007-10-22,2007,S,276.75,71.799999999999997
1013057,FSB 93C,436726.39,3681649.54,207.39999999999998,2004-07-01,2004,S,276.39999999999998,69
1013059,FSB 94C,436662.9,3681592.66,203.15000000000001,2009-10-28,2009,S,281.30000000000001,78.150000000000006
1013059,FSB 94C,436662.9,3681592.66,206.20000000000002,2005-02-04,2005,S,281.30000000000001,75.099999999999994
1013059,FSB 94C,436662.9,3681592.66,203.06,2003-01-06,2003,S,281.30000000000001,78.239999999999995
1013059,FSB 94C,436662.9,3681592.66,200.18000000000001,2002-10-03,2002,S,281.30000000000001,81.120000000000005
1013059,FSB 94C,436662.9,3681592.66,204.10000000000002,2008-07-10,2008,S,281.30000000000001,77.200000000000003
1013059,FSB 94C,436662.9,3681592.66,203.30000000000001,2011-02-02,2011,S,281.30000000000001,78
1013059,FSB 94C,436662.9,3681592.66,206.60000000000002,2004-04-12,2004,S,281.30000000000001,74.700000000000003
1013059,FSB 94C,436662.9,3681592.66,203.42000000000002,2002-07-02,2002,S,281.30000000000001,77.879999999999995
1013059,FSB 94C,436662.9,3681592.66,203.70000000000002,2009-01-29,2009,S,281.30000000000001,77.599999999999994
1013059,FSB 94C,436662.9,3681592.66,207.15000000000001,2005-10-17,2005,S,281.30000000000001,74.150000000000006
1013059,FSB 94C,436662.9,3681592.66,206.45000000000002,2002-04-11,2002,S,281.30000000000001,74.849999999999994
1013059,FSB 94C,436662.9,3681592.66,206.45000000000002,2002-04-11,2002,S,281.30000000000001,74.849999999999994
1013059,FSB 94C,436662.9,3681592.66,203.02000000000001,2002-01-07,2002,S,281.30000000000001,78.280000000000001
1013059,FSB 94C,436662.9,3681592.66,203.90000000000001,2011-04-14,2011,S,281.30000000000001,77.400000000000006
1013059,FSB 94C,436662.9,3681592.66,204.75,2003-07-01,2003,S,281.30000000000001,76.549999999999997
1013059,FSB 94C,436662.9,3681592.66,203.30000000000001,2001-09-19,2001,S,281.30000000000001,78
1013059,FSB 94C,436662.9,3681592.66,205.02000000000001,2003-07-08,2003,S,281.30000000000001,76.280000000000001
1013059,FSB 94C,436662.9,3681592.66,206,2004-02-10,2004,S,281.30000000000001,75.299999999999997
1013059,FSB 94C,436662.9,3681592.66,203.05000000000001,2001-07-19,2001,S,281.30000000000001,78.25
1013059,FSB 94C,436662.9,3681592.66,203.60000000000002,2001-07-05,2001,S,281.30000000000001,77.700000000000003
1013059,FSB 94C,436662.9,3681592.66,203.30000000000001,2001-07-12,2001,S,281.30000000000001,78
1013059,FSB 94C,436662.9,3681592.66,203.05000000000001,2001-07-18,2001,S,281.30000000000001,78.25
1013059,FSB 94C,436662.9,3681592.66,203.49000000000001,2001-07-06,2001,S,281.30000000000001,77.810000000000002
1013059,FSB 94C,436662.9,3681592.66,206.72000000000003,2004-04-01,2004,S,281.30000000000001,74.579999999999998
1013059,FSB 94C,436662.9,3681592.66,204.20000000000002,2010-04-14,2010,S,281.30000000000001,77.099999999999994
1013059,FSB 94C,436662.9,3681592.66,200.33000000000001,2002-11-05,2002,S,281.30000000000001,80.969999999999999
1013059,FSB 94C,436662.9,3681592.66,206.45000000000002,2007-01-25,2007,S,281.30000000000001,74.849999999999994
1013059,FSB 94C,436662.9,3681592.66,206.60000000000002,2006-01-25,2006,S,281.30000000000001,74.700000000000003
1013059,FSB 94C,436662.9,3681592.66,204.55000000000001,2008-01-31,2008,S,281.30000000000001,76.75
1013059,FSB 94C,436662.9,3681592.66,203.90000000000001,2009-04-28,2009,S,281.30000000000001,77.400000000000006
1013059,FSB 94C,436662.9,3681592.66,203.10000000000002,2001-07-13,2001,S,281.30000000000001,78.200000000000003
1013059,FSB 94C,436662.9,3681592.66,206.15000000000001,2005-04-04,2005,S,281.30000000000001,75.150000000000006
1013059,FSB 94C,436662.9,3681592.66,205.30000000000001,2003-10-01,2003,S,281.30000000000001,76
1013059,FSB 94C,436662.9,3681592.66,201.30000000000001,2002-07-23,2002,S,281.30000000000001,80
1013059,FSB 94C,436662.9,3681592.66,201.30000000000001,2002-07-23,2002,S,281.30000000000001,80
1013059,FSB 94C,436662.9,3681592.66,209.94,1992-04-14,1992,S,281.30000000000001,71.359999999999999
1013059,FSB 94C,436662.9,3681592.66,210.38,1993-03-27,1993,S,281.30000000000001,70.920000000000002
1013059,FSB 94C,436662.9,3681592.66,210.22000000000003,1993-08-12,1993,S,281.30000000000001,71.079999999999998
1013059,FSB 94C,436662.9,3681592.66,208.61000000000001,1994-02-09,1994,S,281.30000000000001,72.689999999999998
1013059,FSB 94C,436662.9,3681592.66,208.15000000000001,1994-06-14,1994,S,281.30000000000001,73.150000000000006
1013059,FSB 94C,436662.9,3681592.66,207.38,1994-11-18,1994,S,281.30000000000001,73.920000000000002
1013059,FSB 94C,436662.9,3681592.66,209,1995-05-04,1995,S,281.30000000000001,72.299999999999997
1013059,FSB 94C,436662.9,3681592.66,208.75999999999999,1995-08-10,1995,S,281.30000000000001,72.540000000000006
1013059,FSB 94C,436662.9,3681592.66,208.40000000000001,1995-11-14,1995,S,281.30000000000001,72.900000000000006
1013059,FSB 94C,436662.9,3681592.66,207.45000000000002,1996-08-01,1996,S,281.30000000000001,73.849999999999994
1013059,FSB 94C,436662.9,3681592.66,206.98000000000002,1996-12-10,1996,S,281.30000000000001,74.319999999999993
1013059,FSB 94C,436662.9,3681592.66,205.80000000000001,1997-10-06,1997,S,281.30000000000001,75.5
1013059,FSB 94C,436662.9,3681592.66,206.40000000000001,1998-01-13,1998,S,281.30000000000001,74.900000000000006
1013059,FSB 94C,436662.9,3681592.66,210.10000000000002,1998-04-15,1998,S,281.30000000000001,71.200000000000003
1013059,FSB 94C,436662.9,3681592.66,210.30000000000001,1998-07-21,1998,S,281.30000000000001,71
1013059,FSB 94C,436662.9,3681592.66,209.5,1998-10-12,1998,S,281.30000000000001,71.799999999999997
1013059,FSB 94C,436662.9,3681592.66,209.5,1998-10-12,1998,S,281.30000000000001,71.799999999999997
1013059,FSB 94C,436662.9,3681592.66,206.74000000000001,1999-03-23,1999,S,281.30000000000001,74.560000000000002
1013059,FSB 94C,436662.9,3681592.66,207.48000000000002,1999-06-25,1999,S,281.30000000000001,73.819999999999993
1013059,FSB 94C,436662.9,3681592.66,206.79000000000002,1999-10-26,1999,S,281.30000000000001,74.510000000000005
1013059,FSB 94C,436662.9,3681592.66,204.64000000000001,1999-12-15,1999,S,281.30000000000001,76.659999999999997
1013059,FSB 94C,436662.9,3681592.66,204.70000000000002,2000-03-15,2000,S,281.30000000000001,76.599999999999994
1013059,FSB 94C,436662.9,3681592.66,204.95000000000002,2000-04-10,2000,S,281.30000000000001,76.349999999999994
1013059,FSB 94C,436662.9,3681592.66,203.79000000000002,2000-10-09,2000,S,281.30000000000001,77.510000000000005
1013059,FSB 94C,436662.9,3681592.66,203.10000000000002,2001-01-15,2001,S,281.30000000000001,78.200000000000003
1013059,FSB 94C,436662.9,3681592.66,207,2003-10-13,2003,S,281.30000000000001,74.299999999999997
1013059,FSB 94C,436662.9,3681592.66,207,2003-10-13,2003,S,281.30000000000001,74.299999999999997
1013059,FSB 94C,436662.9,3681592.66,206.30000000000001,2005-04-19,2005,S,281.30000000000001,75
1013059,FSB 94C,436662.9,3681592.66,205,2010-08-04,2010,S,281.30000000000001,76.299999999999997
1013059,FSB 94C,436662.9,3681592.66,204.5,2007-04-23,2007,S,281.30000000000001,76.799999999999997
1013059,FSB 94C,436662.9,3681592.66,206.39000000000001,2006-04-19,2006,S,281.30000000000001,74.909999999999997
1013059,FSB 94C,436662.9,3681592.66,206.90000000000001,2005-07-01,2005,S,281.30000000000001,74.400000000000006
1013059,FSB 94C,436662.9,3681592.66,203.27000000000001,2001-11-28,2001,S,281.30000000000001,78.030000000000001
1013059,FSB 94C,436662.9,3681592.66,205.70000000000002,2008-04-21,2008,S,281.30000000000001,75.599999999999994
1013059,FSB 94C,436662.9,3681592.66,202.95000000000002,2003-02-11,2003,S,281.30000000000001,78.349999999999994
1013059,FSB 94C,436662.9,3681592.66,202.95000000000002,2003-02-12,2003,S,281.30000000000001,78.349999999999994
1013059,FSB 94C,436662.9,3681592.66,206.10000000000002,2004-01-05,2004,S,281.30000000000001,75.200000000000003
1013059,FSB 94C,436662.9,3681592.66,200.33000000000001,2002-11-05,2002,S,281.30000000000001,80.969999999999999
1013059,FSB 94C,436662.9,3681592.66,207.15000000000001,2004-08-03,2004,S,281.30000000000001,74.150000000000006
1013059,FSB 94C,436662.9,3681592.66,210.30000000000001,2004-10-06,2004,S,281.30000000000001,71
1013059,FSB 94C,436662.9,3681592.66,204.60000000000002,2010-10-28,2010,S,281.30000000000001,76.700000000000003
1013059,FSB 94C,436662.9,3681592.66,205.85000000000002,2002-04-01,2002,S,281.30000000000001,75.450000000000003
1013059,FSB 94C,436662.9,3681592.66,206.16000000000003,2004-10-28,2004,S,281.30000000000001,75.140000000000001
1013059,FSB 94C,436662.9,3681592.66,205.5,2007-07-30,2007,S,281.30000000000001,75.799999999999997
1013059,FSB 94C,436662.9,3681592.66,203.70000000000002,2001-04-09,2001,S,281.30000000000001,77.599999999999994
1013059,FSB 94C,436662.9,3681592.66,203.37,2001-06-01,2001,S,281.30000000000001,77.930000000000007
1013059,FSB 94C,436662.9,3681592.66,203.61000000000001,2001-05-23,2001,S,281.30000000000001,77.689999999999998
1013059,FSB 94C,436662.9,3681592.66,203.31999999999999,2001-07-16,2001,S,281.30000000000001,77.980000000000004
1013059,FSB 94C,436662.9,3681592.66,204.68000000000001,2001-06-23,2001,S,281.30000000000001,76.620000000000005
1013059,FSB 94C,436662.9,3681592.66,204.95000000000002,2000-09-22,2000,S,281.30000000000001,76.349999999999994
1013059,FSB 94C,436662.9,3681592.66,204.03000000000003,2000-07-12,2000,S,281.30000000000001,77.269999999999996
1013059,FSB 94C,436662.9,3681592.66,203.31999999999999,2001-07-16,2001,S,281.30000000000001,77.980000000000004
1013059,FSB 94C,436662.9,3681592.66,204.03000000000003,2000-07-13,2000,S,281.30000000000001,77.269999999999996
1013059,FSB 94C,436662.9,3681592.66,203.61000000000001,2001-05-22,2001,S,281.30000000000001,77.689999999999998
1013059,FSB 94C,436662.9,3681592.66,203.37,2001-06-01,2001,S,281.30000000000001,77.930000000000007
1013059,FSB 94C,436662.9,3681592.66,206.35000000000002,1997-07-10,1997,S,281.30000000000001,74.950000000000003
1013059,FSB 94C,436662.9,3681592.66,207.90000000000001,1996-02-09,1996,S,281.30000000000001,73.400000000000006
1013059,FSB 94C,436662.9,3681592.66,207.53000000000003,1996-09-18,1996,S,281.30000000000001,73.769999999999996
1013059,FSB 94C,436662.9,3681592.66,207.45000000000002,1996-08-01,1996,S,281.30000000000001,73.849999999999994
1013059,FSB 94C,436662.9,3681592.66,207.31,1996-10-03,1996,S,281.30000000000001,73.989999999999995
1013059,FSB 94C,436662.9,3681592.66,208,1996-05-02,1996,S,281.30000000000001,73.299999999999997
1013059,FSB 94C,436662.9,3681592.66,204.63,2000-01-12,2000,S,281.30000000000001,76.670000000000002
1013059,FSB 94C,436662.9,3681592.66,206.79000000000002,1999-10-26,1999,S,281.30000000000001,74.510000000000005
1013059,FSB 94C,436662.9,3681592.66,207.38,1999-07-14,1999,S,281.30000000000001,73.920000000000002
1013059,FSB 94C,436662.9,3681592.66,204.28000000000003,2000-07-11,2000,S,281.30000000000001,77.019999999999996
1013059,FSB 94C,436662.9,3681592.66,206.35000000000002,1997-07-10,1997,S,281.30000000000001,74.950000000000003
1013059,FSB 94C,436662.9,3681592.66,205.5,2000-06-23,2000,S,281.30000000000001,75.799999999999997
1013059,FSB 94C,436662.9,3681592.66,209.30000000000001,1987-10-19,1987,S,281.30000000000001,72
1013059,FSB 94C,436662.9,3681592.66,208.72000000000003,1995-06-15,1995,S,281.30000000000001,72.579999999999998
1013059,FSB 94C,436662.9,3681592.66,207.56999999999999,1988-10-16,1988,S,281.30000000000001,73.730000000000004
1013059,FSB 94C,436662.9,3681592.66,207.43000000000001,1988-07-17,1988,S,281.30000000000001,73.870000000000005
1013059,FSB 94C,436662.9,3681592.66,208.17000000000002,1988-04-02,1988,S,281.30000000000001,73.129999999999995
1013059,FSB 94C,436662.9,3681592.66,205.54000000000002,1990-07-17,1990,S,281.30000000000001,75.760000000000005
1013059,FSB 94C,436662.9,3681592.66,205.89000000000001,1990-04-25,1990,S,281.30000000000001,75.409999999999997
1013059,FSB 94C,436662.9,3681592.66,207.97000000000003,1991-04-05,1991,S,281.30000000000001,73.329999999999998
1013059,FSB 94C,436662.9,3681592.66,206.16000000000003,1989-07-03,1989,S,281.30000000000001,75.140000000000001
1013059,FSB 94C,436662.9,3681592.66,205.94,1989-05-21,1989,S,281.30000000000001,75.359999999999999
1013059,FSB 94C,436662.9,3681592.66,206.44,1989-02-26,1989,S,281.30000000000001,74.859999999999999
1013059,FSB 94C,436662.9,3681592.66,209.71000000000001,1993-09-25,1993,S,281.30000000000001,71.590000000000003
1013059,FSB 94C,436662.9,3681592.66,207.69,1994-12-21,1994,S,281.30000000000001,73.609999999999999
1013059,FSB 94C,436662.9,3681592.66,208.88,1995-03-27,1995,S,281.30000000000001,72.420000000000002
1013059,FSB 94C,436662.9,3681592.66,209.92000000000002,1992-01-22,1992,S,281.30000000000001,71.379999999999995
1013059,FSB 94C,436662.9,3681592.66,208.86000000000001,1992-11-18,1992,S,281.30000000000001,72.439999999999998
1013059,FSB 94C,436662.9,3681592.66,210.98000000000002,1993-06-19,1993,S,281.30000000000001,70.319999999999993
1013059,FSB 94C,436662.9,3681592.66,207.33000000000001,1994-09-29,1994,S,281.30000000000001,73.969999999999999
1013059,FSB 94C,436662.9,3681592.66,208.5,1995-10-17,1995,S,281.30000000000001,72.799999999999997
1013059,FSB 94C,436662.9,3681592.66,207.84000000000003,1995-02-13,1995,S,281.30000000000001,73.459999999999994
1013059,FSB 94C,436662.9,3681592.66,208.33000000000001,1988-02-05,1988,S,281.30000000000001,72.969999999999999
