STATION_SEQ,STATION_ID,EASTING,NORTHING,LATITUDE,LONGITUDE,ANALYSIS_DATE,COLLECTION_DATE,MDATE,MYEAR,ANALYTE_NAME,RESULT,RESULT_UNITS,PQL,PQL_UNITS,RESULT_SEQ,SAMPLE_SEQ,GROUND_ELEVATION,REFERENCE_ELEVATION,TOP_ELEV,BOTTOM_ELEV
1016592,FEX  2,436833.85663626,3681278.25406066,33.2704093612,-81.6782376195,2003-09-26 00:00:00,2003-09-09 00:00:00,2003-09-26 00:00:00,2003,TECHNETIUM-99,47.9,pCi/L,22.43,pCi/L,28150047,27944473,218.66999999999999,219.66999999999999,195.66999999999999,175.76999999999998
24790145,FSP  2B,436773.406,3680895.287,33.2669516,-81.67885993,2003-07-01 00:00:00,2003-06-10 00:00:00,2003-07-01 00:00:00,2003,TECHNETIUM-99,4.4,pCi/L,9.49,pCi/L,27644529,27478625,183.80000000000001,186.78999999999999,183.78999999999999,178.78999999999999
24790144,FSP  2A,436774.047,3680895.143,33.26695033,-81.67885304,2004-01-08 00:00:00,2003-12-12 00:00:00,2004-01-08 00:00:00,2004,TECHNETIUM-99,20.8,pCi/L,17.87,pCi/L,28505545,28344164,183.5,186.69999999999999,166.69999999999999,164.19999999999999
24790144,FSP  2A,436774.047,3680895.143,33.26695033,-81.67885304,2004-01-08 00:00:00,2003-12-12 00:00:00,2004-01-08 00:00:00,2004,TECHNETIUM-99,18.9,pCi/L,18.95,pCi/L,28505560,28344164,183.5,186.69999999999999,166.69999999999999,164.19999999999999
24790145,FSP  2B,436773.406,3680895.287,33.2669516,-81.67885993,2004-01-15 00:00:00,2003-12-22 00:00:00,2004-01-15 00:00:00,2004,TECHNETIUM-99,8.38,pCi/L,7.83,pCi/L,28530617,28344165,183.80000000000001,186.78999999999999,183.78999999999999,178.78999999999999
24790143,FSP249B,436418.523,3680752.661,33.2656443,-81.68266005,2004-01-15 00:00:00,2003-12-22 00:00:00,2004-01-15 00:00:00,2004,TECHNETIUM-99,31.3,pCi/L,8.46,pCi/L,28530594,28344163,185.69999999999999,187.88999999999999,184.88999999999999,179.88999999999999
1013073,FSB 98D,436555.87,3681704.28,33.2742356329,-81.6812521179,2003-08-13 00:00:00,2003-07-15 00:00:00,2003-08-13 00:00:00,2003,TECHNETIUM-99,12.7,pCi/L,14.1,pCi/L,27908166,27575486,282.30000000000001,284.60000000000002,222.60000000000002,202.60000000000002
1013095,FSB111D,436899.85,3681958.82,33.2765516724,-81.6775764793,2003-08-13 00:00:00,2003-07-15 00:00:00,2003-08-13 00:00:00,2003,TECHNETIUM-99,10.8,pCi/L,13.8,pCi/L,27908203,27575462,274.39999999999998,276.80000000000001,224.10000000000002,204.10000000000002
1013050,FSB 89D,436825.82,3681967.27,33.2766235528,-81.6783719628,2003-08-17 00:00:00,2003-07-21 00:00:00,2003-08-17 00:00:00,2003,TECHNETIUM-99,39.6,pCi/L,14.8,pCi/L,27999979,27575474,278.89999999999998,281.61000000000001,224.61000000000001,204.61000000000001
1013093,FSB110D,436774.62,3681419.31,33.2716781612,-81.6788834706,2003-08-17 00:00:00,2003-07-21 00:00:00,2003-08-17 00:00:00,2003,TECHNETIUM-99,15,pCi/L,12,pCi/L,28000358,27575461,232.59999999999999,234.69999999999999,213.19999999999999,193.19999999999999
