STATION_SEQ,STATION_ID,EASTING,NORTHING,LATITUDE,LONGITUDE,ANALYSIS_DATE,COLLECTION_DATE,MDATE,MYEAR,ANALYTE_NAME,RESULT,RESULT_UNITS,PQL,PQL_UNITS,RESULT_SEQ,SAMPLE_SEQ,GROUND_ELEVATION,REFERENCE_ELEVATION,TOP_ELEV,BOTTOM_ELEV
28661816,FSB133D,436541.774,3681128.633,33.26904269,-81.68136315,2011-02-22 00:00:00,2011-02-10 00:00:00,2011-02-22 00:00:00,2011,CESIUM-137,0.658,pCi/L,18.5,pCi/L,33055489,32956815,217.53,220.34999999999999,202.53999999999999,192.53
28661816,FSB133D,436541.774,3681128.633,33.26904269,-81.68136315,2011-02-22 00:00:00,2011-02-10 00:00:00,2011-02-22 00:00:00,2011,CESIUM-137,-1,pCi/L,17.2,pCi/L,33055491,32956815,217.53,220.34999999999999,202.53999999999999,192.53
1016746,FPZ  6B,436872.77744615,3681120.54362076,33.2689891509,-81.6778087487,2010-09-17 00:00:00,2010-09-09 00:00:00,2010-09-17 00:00:00,2010,CESIUM-137,1,pCi/L,21.5,pCi/L,32773077,32659074,189.40000000000001,191.59999999999999,189.31999999999999,184.31999999999999
1016745,FPZ  6A,436872.77744615,3681120.54362076,33.2689891509,-81.6778087487,2010-09-17 00:00:00,2010-09-09 00:00:00,2010-09-17 00:00:00,2010,CESIUM-137,2.39,pCi/L,23.5,pCi/L,32773074,32659073,189.40000000000001,191.53999999999999,180.16,177.66
1016745,FPZ  6A,436872.77744615,3681120.54362076,33.2689891509,-81.6778087487,2010-09-17 00:00:00,2010-09-09 00:00:00,2010-09-17 00:00:00,2010,CESIUM-137,0.761,pCi/L,21.2,pCi/L,32773071,32659073,189.40000000000001,191.53999999999999,180.16,177.66
6163094,FMC-002F,436753.848,3680850.058,33.2665425,-81.67906676,2010-09-16 00:00:00,2010-09-13 00:00:00,2010-09-16 00:00:00,2010,CESIUM-137,7.71,pCi/L,20.8,pCi/L,32773129,32693269,,,,
24790144,FSP  2A,436774.047,3680895.143,33.26695033,-81.67885304,2010-09-15 00:00:00,2010-09-08 00:00:00,2010-09-15 00:00:00,2010,CESIUM-137,-0.58,pCi/L,18.8,pCi/L,32772461,32659079,183.5,186.69999999999999,166.69999999999999,164.19999999999999
24790144,FSP  2A,436774.047,3680895.143,33.26695033,-81.67885304,2010-09-15 00:00:00,2010-09-08 00:00:00,2010-09-15 00:00:00,2010,CESIUM-137,-1.79,pCi/L,17.7,pCi/L,32772464,32659079,183.5,186.69999999999999,166.69999999999999,164.19999999999999
25388918,FPZ  3A,436694.150696,3680989.00548,33.2677922551,-81.6797173891,2010-09-15 00:00:00,2010-09-08 00:00:00,2010-09-15 00:00:00,2010,CESIUM-137,10.8,pCi/L,18.6,pCi/L,32772467,32659081,194,196.97,193.83000000000001,178.82999999999998
1013090,FSB108D,436650.39,3682108.07,33.2778832202,-81.6802654854,1993-04-03 00:00:00,1993-02-25 00:00:00,1993-04-03 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799123,15247228,295.80000000000001,298.19999999999999,226.19999999999999,206.19999999999999
1013093,FSB110D,436774.62,3681419.31,33.2716781612,-81.6788834706,1993-04-07 00:00:00,1993-02-25 00:00:00,1993-04-07 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799003,15247250,232.59999999999999,234.69999999999999,213.19999999999999,193.19999999999999
1013054,FSB 91D,436791.03,3681813.55,33.2752350182,-81.6787347906,1993-03-23 00:00:00,1993-02-21 00:00:00,1993-03-23 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799199,15247008,276.89999999999998,279.69,223.69,203.69
1013110,FSB118D,436963.66,3681747.11,33.2746458614,-81.6768765867,1993-03-15 00:00:00,1993-02-19 00:00:00,1993-03-15 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799223,15246914,241.30000000000001,243.40000000000001,213.40000000000001,193.40000000000001
1013110,FSB118D,436963.66,3681747.11,33.2746458614,-81.6768765867,1993-03-09 00:00:00,1993-02-19 00:00:00,1993-03-09 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799350,15246914,241.30000000000001,243.40000000000001,213.40000000000001,193.40000000000001
1013110,FSB118D,436963.66,3681747.11,33.2746458614,-81.6768765867,1993-03-09 00:00:00,1993-02-19 00:00:00,1993-03-09 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799377,15246914,241.30000000000001,243.40000000000001,213.40000000000001,193.40000000000001
1013070,FSB 97D,436555.16,3681634.79,33.2736088181,-81.6812548738,1993-03-25 00:00:00,1993-02-21 00:00:00,1993-03-25 00:00:00,1993,CESIUM-137,22,pCi/L,10,pCi/L,22799168,15246980,283.89999999999998,286.19999999999999,219.19999999999999,199.19999999999999
1013104,FSB114D,437042.39,3682023.28,33.2771414103,-81.6760504428,1993-03-17 00:00:00,1993-02-21 00:00:00,1993-03-17 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799214,15246992,250.19999999999999,252.40000000000001,220,199.90000000000001
1013058,FSB 93D,436726.51,3681646.31,33.2737227929,-81.6794158776,1993-04-03 00:00:00,1993-02-19 00:00:00,1993-04-03 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799136,15246898,273.89999999999998,276.55000000000001,220.55000000000001,200.55000000000001
1013034,FSB 77,436747.53,3681752.41,33.2746810077,-81.6791975931,1993-03-25 00:00:00,1993-02-17 00:00:00,1993-03-25 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799171,15246852,271.39999999999998,273.39999999999998,218.39999999999998,188.39999999999998
1013030,FSB 76,436732.48,3682122.94,33.2780221625,-81.6793850732,1993-02-24 00:00:00,1993-02-11 00:00:00,1993-02-24 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799369,15246286,292,294.39999999999998,229.39999999999998,199.39999999999998
1013058,FSB 93D,436726.51,3681646.31,33.2737227929,-81.6794158776,2009-08-10 00:00:00,2009-08-04 00:00:00,2009-08-10 00:00:00,2009,CESIUM-137,-0.489,pCi/L,21.5,pCi/L,32103854,32043861,273.89999999999998,276.55000000000001,220.55000000000001,200.55000000000001
1013117,FSB122D,436355.5,3680990.67,33.2677873367,-81.6833533875,2009-08-11 00:00:00,2009-08-05 00:00:00,2009-08-11 00:00:00,2009,CESIUM-137,0.569,pCi/L,19,pCi/L,32106176,32043877,215.59999999999999,217.80000000000001,208.80000000000001,188.80000000000001
1013117,FSB122D,436355.5,3680990.67,33.2677873367,-81.6833533875,2009-08-11 00:00:00,2009-08-05 00:00:00,2009-08-11 00:00:00,2009,CESIUM-137,-4.05,pCi/L,17,pCi/L,32106178,32043877,215.59999999999999,217.80000000000001,208.80000000000001,188.80000000000001
1013073,FSB 98D,436555.87,3681704.28,33.2742356329,-81.6812521179,2009-08-12 00:00:00,2009-08-05 00:00:00,2009-08-12 00:00:00,2009,CESIUM-137,1.77,pCi/L,17.4,pCi/L,32106186,32043887,282.30000000000001,284.60000000000002,222.60000000000002,202.60000000000002
1013082,FSB104D,436615.14,3681179.56,33.2695063444,-81.6805790096,2009-08-12 00:00:00,2009-08-05 00:00:00,2009-08-12 00:00:00,2009,CESIUM-137,-0.388,pCi/L,19.8,pCi/L,32106180,32043892,216.90000000000001,219.40000000000001,212.90000000000001,192.90000000000001
24790142,FSP249A,436418.964,3680751.569,33.26563448,-81.68265524,2010-09-15 00:00:00,2010-09-08 00:00:00,2010-09-15 00:00:00,2010,CESIUM-137,-3.84,pCi/L,18.8,pCi/L,32772473,32659077,185.5,188.24000000000001,175.74000000000001,173.24000000000001
6163078,FM-A7U,436076.9,3680389,33.26234403,-81.6863021,2010-09-20 00:00:00,2010-09-09 00:00:00,2010-09-20 00:00:00,2010,CESIUM-137,3.16,pCi/L,19.4,pCi/L,32784250,32693277,,,,
6163068,FM-2BD,437272,3681341,33.27100088,-81.67353774,2010-09-21 00:00:00,2010-09-14 00:00:00,2010-09-21 00:00:00,2010,CESIUM-137,9.35,pCi/L,26.3,pCi/L,32777483,32693273,,,,
1013039,FSB 79,436869.23,3681288.35,33.2705024942,-81.6778585296,1993-03-10 00:00:00,1993-02-17 00:00:00,1993-03-10 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799248,15246836,216.09999999999999,218,206,176
1013048,FSB 88D,436859.74,3682019.67,33.2770981678,-81.6780114013,1993-03-25 00:00:00,1993-02-18 00:00:00,1993-03-25 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799173,15246888,280.10000000000002,282.5,224.5,204.5
1013056,FSB 92D,436724.22,3681703.93,33.2742423689,-81.6794444909,1993-04-03 00:00:00,1993-02-19 00:00:00,1993-04-03 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799151,15246892,273.69999999999999,276.39999999999998,224.39999999999998,204.39999999999998
1013090,FSB108D,436650.39,3682108.07,33.2778832202,-81.6802654854,1993-01-21 00:00:00,1993-01-12 00:00:00,1993-01-21 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799626,15244742,295.80000000000001,298.19999999999999,226.19999999999999,206.19999999999999
1013109,FSB117D,436881.7,3681450.94,33.271969725,-81.6777359715,1993-04-07 00:00:00,1993-02-24 00:00:00,1993-04-07 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799005,15247186,228.69999999999999,230.90000000000001,211.90000000000001,191.90000000000001
1013091,FSB109D,436561.94,3681891.12,33.2759212146,-81.6812000302,1993-04-03 00:00:00,1993-02-25 00:00:00,1993-04-03 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799127,15247232,290.80000000000001,293.30000000000001,228.30000000000001,208.30000000000001
1013119,FSB123D,437100.86,3681796.02,33.2750950238,-81.6754068355,1993-03-04 00:00:00,1993-02-12 00:00:00,1993-03-04 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799292,15246346,236.09999999999999,238.30000000000001,216.30000000000001,196.30000000000001
1013119,FSB123D,437100.86,3681796.02,33.2750950238,-81.6754068355,1993-02-26 00:00:00,1993-02-12 00:00:00,1993-02-26 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799294,15246346,236.09999999999999,238.30000000000001,216.30000000000001,196.30000000000001
1013119,FSB123D,437100.86,3681796.02,33.2750950238,-81.6754068355,1993-02-24 00:00:00,1993-02-12 00:00:00,1993-02-24 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799347,15246346,236.09999999999999,238.30000000000001,216.30000000000001,196.30000000000001
1013119,FSB123D,437100.86,3681796.02,33.2750950238,-81.6754068355,1993-02-24 00:00:00,1993-02-12 00:00:00,1993-02-24 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799375,15246346,236.09999999999999,238.30000000000001,216.30000000000001,196.30000000000001
1013076,FSB 99D,436551.56,3681821.67,33.2752941917,-81.6813066187,2010-08-28 00:00:00,2010-08-02 00:00:00,2010-08-28 00:00:00,2010,CESIUM-137,2.89,pCi/L,13,pCi/L,32722960,32625598,285.10000000000002,287.80000000000001,220.80000000000001,200.80000000000001
1013076,FSB 99D,436551.56,3681821.67,33.2752941917,-81.6813066187,2010-08-27 00:00:00,2010-08-02 00:00:00,2010-08-27 00:00:00,2010,CESIUM-137,-0.0118,pCi/L,13.4,pCi/L,32722876,32625598,285.10000000000002,287.80000000000001,220.80000000000001,200.80000000000001
1013076,FSB 99D,436551.56,3681821.67,33.2752941917,-81.6813066187,1993-03-17 00:00:00,1993-02-21 00:00:00,1993-03-17 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799219,15247018,285.10000000000002,287.80000000000001,220.80000000000001,200.80000000000001
1013052,FSB 90D,436808.49,3681890.06,33.2759261326,-81.6785526557,1993-03-25 00:00:00,1993-02-20 00:00:00,1993-03-25 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799188,15246966,276.10000000000002,279.07999999999998,228.07999999999998,208.07999999999998
1013052,FSB 90D,436808.49,3681890.06,33.2759261326,-81.6785526557,1993-03-25 00:00:00,1993-02-20 00:00:00,1993-03-25 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799186,15246966,276.10000000000002,279.07999999999998,228.07999999999998,208.07999999999998
1013035,FSB 78,436677.96,3681564.05,33.272977989,-81.6799314135,1993-03-25 00:00:00,1993-02-18 00:00:00,1993-03-25 00:00:00,1993,CESIUM-137,253,pCi/L,10,pCi/L,22799146,15246870,270.69999999999999,272.69999999999999,219.69999999999999,189.69999999999999
1013061,FSB 94DR,436658.67,3681589.61,33.2732073975,-81.6801403179,1993-04-01 00:00:00,1993-02-21 00:00:00,1993-04-01 00:00:00,1993,CESIUM-137,352,pCi/L,10,pCi/L,22799155,15246984,278.39999999999998,281.26999999999998,206.26999999999998,186.16999999999999
1013082,FSB104D,436615.14,3681179.56,33.2695063444,-81.6805790096,1993-03-26 00:00:00,1993-02-21 00:00:00,1993-03-26 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799183,15247044,216.90000000000001,219.40000000000001,212.90000000000001,192.90000000000001
1012773,BRR  3D,436215.11,3682219.97,33.2788668476,-81.6849472339,1993-04-22 00:00:00,1993-03-07 00:00:00,1993-04-22 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799071,15247538,289.5,291.89999999999998,219.49999999999997,199.49999999999997
1012771,BRR  1D,436315.82,3682280.8,33.2794214641,-81.6838701154,1993-04-10 00:00:00,1993-03-07 00:00:00,1993-04-10 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799144,15247530,293.80000000000001,296.19999999999999,222.79999999999998,202.79999999999998
1012772,BRR  2D,436234.5,3682246.56,33.2791078259,-81.6847409018,1993-04-10 00:00:00,1993-03-07 00:00:00,1993-04-10 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819132,15247534,289.60000000000002,292.10000000000002,218.60000000000002,198.60000000000002
1012775,BRR  5D,436190.8,3682152.67,33.2782583899,-81.6852035257,1993-04-14 00:00:00,1993-03-07 00:00:00,1993-04-14 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799105,15247544,292.60000000000002,294.80000000000001,224.30000000000001,204.30000000000001
1012774,BRR  4D,436197.5,3682192.9,33.2786216449,-81.6851344179,1993-04-10 00:00:00,1993-03-07 00:00:00,1993-04-10 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799147,15247542,290,292.39999999999998,221.09999999999997,201.09999999999997
1013089,FSB107D,436846.54,3681842.5,33.2754993891,-81.678140782,1993-04-05 00:00:00,1993-02-24 00:00:00,1993-04-05 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799148,15247640,268.69999999999999,271.19999999999999,223.39999999999998,203.39999999999998
1013114,FSB120D,436287.06,3681582.78,33.2731238996,-81.6841298283,1993-04-05 00:00:00,1993-02-25 00:00:00,1993-04-05 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22799101,15247238,278.5,280.61000000000001,218.61000000000001,198.61000000000001
1012772,BRR  2D,436234.5,3682246.56,33.2791078259,-81.6847409018,1993-01-13 00:00:00,1992-12-09 00:00:00,1993-01-13 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,24425635,15243414,289.60000000000002,292.10000000000002,218.60000000000002,198.60000000000002
1013058,FSB 93D,436726.51,3681646.31,33.2737227929,-81.6794158776,1993-05-26 00:00:00,1993-05-06 00:00:00,1993-05-26 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819330,15253034,273.89999999999998,276.55000000000001,220.55000000000001,200.55000000000001
1013058,FSB 93D,436726.51,3681646.31,33.2737227929,-81.6794158776,1993-05-27 00:00:00,1993-05-06 00:00:00,1993-05-27 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819328,15253034,273.89999999999998,276.55000000000001,220.55000000000001,200.55000000000001
28661818,FSB135D,436407.977,3681079.14,33.2685884,-81.68279619,2011-02-22 00:00:00,2011-02-10 00:00:00,2011-02-22 00:00:00,2011,CESIUM-137,-2.14,pCi/L,18.4,pCi/L,33055493,32956817,219.12,222.11000000000001,189.05000000000001,179.06
1013073,FSB 98D,436555.87,3681704.28,33.2742356329,-81.6812521179,2011-02-23 00:00:00,2011-02-11 00:00:00,2011-02-23 00:00:00,2011,CESIUM-137,-0.225,pCi/L,16.9,pCi/L,33055501,32956770,282.30000000000001,284.60000000000002,222.60000000000002,202.60000000000002
1013090,FSB108D,436650.39,3682108.07,33.2778832202,-81.6802654854,2011-02-28 00:00:00,2011-02-14 00:00:00,2011-02-28 00:00:00,2011,CESIUM-137,-4.04,pCi/L,18.7,pCi/L,33072181,32956780,295.80000000000001,298.19999999999999,226.19999999999999,206.19999999999999
28661812,FSB128D,436212.504,3681134.69,33.26907789,-81.68489879,2011-03-02 00:00:00,2011-02-10 00:00:00,2011-03-02 00:00:00,2011,CESIUM-137,2.01,pCi/L,19.3,pCi/L,33072267,32956811,246.40000000000001,249.19,194.12,184.12
28661821,FSB138D,436632.232,3681090.045,33.26869995,-81.68038923,2011-02-23 00:00:00,2011-02-11 00:00:00,2011-02-23 00:00:00,2011,CESIUM-137,2.57,pCi/L,19,pCi/L,33060147,32956820,208.00999999999999,210.93000000000001,188.43000000000001,183.43000000000001
28661819,FSB136D,436420.123,3681045.886,33.26828918,-81.68266344,2011-02-23 00:00:00,2011-02-11 00:00:00,2011-02-23 00:00:00,2011,CESIUM-137,-4.52,pCi/L,17.9,pCi/L,33060145,32956818,215.09999999999999,217.99000000000001,201.81999999999999,191.81999999999999
1012773,BRR  3D,436215.11,3682219.97,33.2788668476,-81.6849472339,1993-01-13 00:00:00,1992-12-09 00:00:00,1993-01-13 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,24358161,15243416,289.5,291.89999999999998,219.49999999999997,199.49999999999997
1012774,BRR  4D,436197.5,3682192.9,33.2786216449,-81.6851344179,1993-01-13 00:00:00,1992-12-09 00:00:00,1993-01-13 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,24313179,15243418,290,292.39999999999998,221.09999999999997,201.09999999999997
1012771,BRR  1D,436315.82,3682280.8,33.2794214641,-81.6838701154,1993-01-13 00:00:00,1992-12-09 00:00:00,1993-01-13 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,24448196,15243412,293.80000000000001,296.19999999999999,222.79999999999998,202.79999999999998
1012775,BRR  5D,436190.8,3682152.67,33.2782583899,-81.6852035257,1993-01-13 00:00:00,1992-12-09 00:00:00,1993-01-13 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,24335849,15243420,292.60000000000002,294.80000000000001,224.30000000000001,204.30000000000001
1012771,BRR  1D,436315.82,3682280.8,33.2794214641,-81.6838701154,1993-01-13 00:00:00,1992-12-09 00:00:00,1993-01-13 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,24358160,15243412,293.80000000000001,296.19999999999999,222.79999999999998,202.79999999999998
1013106,FSB115D,436975.69,3680929.11,33.2672685094,-81.6766905079,1993-06-09 00:00:00,1993-05-13 00:00:00,1993-06-09 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819275,15249650,206.5,208.69999999999999,194.69999999999999,184.69999999999999
1015608,FSL  6D,436709.94,3682329.47,33.2798836596,-81.6796415345,1993-06-15 00:00:00,1993-06-06 00:00:00,1993-06-15 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819525,15250822,284.10000000000002,286.80000000000001,224.80000000000001,204.80000000000001
1015609,FSL  8D,436778.78,3682123.89,33.2780334473,-81.678887987,1993-06-16 00:00:00,1993-06-08 00:00:00,1993-06-16 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819458,15250846,288.80000000000001,290.80000000000001,224.80000000000001,204.70000000000002
1013108,FSB116D,437157.74,3681145.72,33.2692328757,-81.6747509839,1993-06-09 00:00:00,1993-05-13 00:00:00,1993-06-09 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819272,15249642,200.90000000000001,203.09999999999999,198.59999999999999,188.59999999999999
1015622,FSL  9D,436837.61,3682058.81,33.2774498992,-81.6782517526,1993-06-16 00:00:00,1993-06-08 00:00:00,1993-06-16 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819456,15250842,283.5,286.60000000000002,224.60000000000002,204.50000000000003
1013048,FSB 88D,436859.74,3682019.67,33.2770981678,-81.6780114013,1993-05-20 00:00:00,1993-05-04 00:00:00,1993-05-20 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22798478,15252954,280.10000000000002,282.5,224.5,204.5
1013065,FSB 95DR,436595.57,3681589.89,33.2732062144,-81.6808178449,1993-05-27 00:00:00,1993-05-06 00:00:00,1993-05-27 00:00:00,1993,CESIUM-137,550,pCi/L,10,pCi/L,22819323,15253068,282,284.39999999999998,209.39999999999998,189.39999999999998
1013052,FSB 90D,436808.49,3681890.06,33.2759261326,-81.6785526557,1993-05-27 00:00:00,1993-05-06 00:00:00,1993-05-27 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819339,15253066,276.10000000000002,279.07999999999998,228.07999999999998,208.07999999999998
1013095,FSB111D,436899.85,3681958.82,33.2765516724,-81.6775764793,1993-06-08 00:00:00,1993-05-11 00:00:00,1993-06-08 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819355,15249556,274.39999999999998,276.80000000000001,224.10000000000002,204.10000000000002
1013117,FSB122D,436355.5,3680990.67,33.2677873367,-81.6833533875,1993-06-10 00:00:00,1993-05-13 00:00:00,1993-06-10 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819253,15249656,215.59999999999999,217.80000000000001,208.80000000000001,188.80000000000001
1013114,FSB120D,436287.06,3681582.78,33.2731238996,-81.6841298283,1993-06-09 00:00:00,1993-05-13 00:00:00,1993-06-09 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819258,15249630,278.5,280.61000000000001,218.61000000000001,198.61000000000001
1013110,FSB118D,436963.66,3681747.11,33.2746458614,-81.6768765867,1993-06-09 00:00:00,1993-05-13 00:00:00,1993-06-09 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819267,15249662,241.30000000000001,243.40000000000001,213.40000000000001,193.40000000000001
1013070,FSB 97D,436555.16,3681634.79,33.2736088181,-81.6812548738,1993-05-27 00:00:00,1993-05-06 00:00:00,1993-05-27 00:00:00,1993,CESIUM-137,29.5,pCi/L,10,pCi/L,22819320,15253012,283.89999999999998,286.19999999999999,219.19999999999999,199.19999999999999
1013082,FSB104D,436615.14,3681179.56,33.2695063444,-81.6805790096,1993-06-07 00:00:00,1993-05-11 00:00:00,1993-06-07 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819306,15249528,216.90000000000001,219.40000000000001,212.90000000000001,192.90000000000001
1015623,FSL  7D,436722.93,3682186.17,33.278591912,-81.6794920359,1993-06-16 00:00:00,1993-06-08 00:00:00,1993-06-16 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22798067,15250850,285.60000000000002,287.60000000000002,221.60000000000002,201.50000000000003
1013073,FSB 98D,436555.87,3681704.28,33.2742356329,-81.6812521179,1993-06-04 00:00:00,1993-05-10 00:00:00,1993-06-04 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819313,15249502,282.30000000000001,284.60000000000002,222.60000000000002,202.60000000000002
1013056,FSB 92D,436724.22,3681703.93,33.2742423689,-81.6794444909,1993-05-28 00:00:00,1993-05-06 00:00:00,1993-05-28 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22798350,15253044,273.69999999999999,276.39999999999998,224.39999999999998,204.39999999999998
1013090,FSB108D,436650.39,3682108.07,33.2778832202,-81.6802654854,1993-06-14 00:00:00,1993-06-07 00:00:00,1993-06-14 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819216,15250838,295.80000000000001,298.19999999999999,226.19999999999999,206.19999999999999
1013050,FSB 89D,436825.82,3681967.27,33.2766235528,-81.6783719628,1993-05-20 00:00:00,1993-05-04 00:00:00,1993-05-20 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22798473,15252982,278.89999999999998,281.61000000000001,224.61000000000001,204.61000000000001
1013098,FSB112D,436433.73,3681182.62,33.2695232666,-81.6825269486,1993-06-08 00:00:00,1993-05-11 00:00:00,1993-06-08 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819292,15249514,227.59999999999999,230.38999999999999,211.69,191.69
1013090,FSB108D,436650.39,3682108.07,33.2778832202,-81.6802654854,1993-05-20 00:00:00,1993-05-05 00:00:00,1993-05-20 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22798464,15253010,295.80000000000001,298.19999999999999,226.19999999999999,206.19999999999999
1013090,FSB108D,436650.39,3682108.07,33.2778832202,-81.6802654854,1993-04-26 00:00:00,1993-03-11 00:00:00,1993-04-26 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22798969,15248436,295.80000000000001,298.19999999999999,226.19999999999999,206.19999999999999
1012774,BRR  4D,436197.5,3682192.9,33.2786216449,-81.6851344179,1992-03-10 00:00:00,1992-03-04 00:00:00,1992-03-10 00:00:00,1992,CESIUM-137,10,pCi/L,10,pCi/L,22818183,15257928,290,292.39999999999998,221.09999999999997,201.09999999999997
1013087,FSB106D,436896.66,3681508.04,33.2724856211,-81.6775793253,1993-06-02 00:00:00,1993-05-09 00:00:00,1993-06-02 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22798469,15253144,232.69999999999999,235.61000000000001,225.61000000000001,205.61000000000001
1013090,FSB108D,436650.39,3682108.07,33.2778832202,-81.6802654854,1993-07-29 00:00:00,1993-07-18 00:00:00,1993-07-29 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22818968,15254946,295.80000000000001,298.19999999999999,226.19999999999999,206.19999999999999
1013046,FSB 87D,436509.9,3681751.63,33.2746600056,-81.6817490246,1993-05-19 00:00:00,1993-05-04 00:00:00,1993-05-19 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22798412,15252996,285.30000000000001,287.60000000000002,219.10000000000002,189.70000000000002
1013030,FSB 76,436732.48,3682122.94,33.2780221625,-81.6793850732,1993-05-19 00:00:00,1993-05-03 00:00:00,1993-05-19 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22798440,15252912,292,294.39999999999998,229.39999999999998,199.39999999999998
1013061,FSB 94DR,436658.67,3681589.61,33.2732073975,-81.6801403179,1993-05-27 00:00:00,1993-05-06 00:00:00,1993-05-27 00:00:00,1993,CESIUM-137,380,pCi/L,10,pCi/L,22819325,15253032,278.39999999999998,281.26999999999998,206.26999999999998,186.16999999999999
1013104,FSB114D,437042.39,3682023.28,33.2771414103,-81.6760504428,1993-06-08 00:00:00,1993-05-11 00:00:00,1993-06-08 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819280,15249540,250.19999999999999,252.40000000000001,220,199.90000000000001
1013034,FSB 77,436747.53,3681752.41,33.2746810077,-81.6791975931,1993-05-19 00:00:00,1993-05-03 00:00:00,1993-05-19 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819345,15252928,271.39999999999998,273.39999999999998,218.39999999999998,188.39999999999998
1013101,FSB113D,437017.23,3681581.41,33.2731544403,-81.6762898712,1993-06-08 00:00:00,1993-05-11 00:00:00,1993-06-08 00:00:00,1993,CESIUM-137,10,pCi/L,10,pCi/L,22819285,15249560,220.59999999999999,222.59999999999999,211.59999999999999,191.59999999999999
