STATION_SEQ,STATION_ID,EASTING,NORTHING,LATITUDE,LONGITUDE,ANALYSIS_DATE,COLLECTION_DATE,MDATE,MYEAR,ANALYTE_NAME,RESULT,RESULT_UNITS,PQL,PQL_UNITS,RESULT_SEQ,SAMPLE_SEQ,GROUND_ELEVATION,REFERENCE_ELEVATION,TOP_ELEV,BOTTOM_ELEV
1013054,FSB 91D,436791.03,3681813.55,33.2752350182,-81.6787347906,2001-10-23 00:00:00,2001-09-19 00:00:00,2001-10-23 00:00:00,2001,IODINE-129,91,pCi/L,30,pCi/L,24873935,24729066,276.89999999999998,279.69,223.69,203.69
1013093,FSB110D,436774.62,3681419.31,33.2716781612,-81.6788834706,2001-09-25 00:00:00,2001-09-13 00:00:00,2001-09-25 00:00:00,2001,IODINE-129,38.5,pCi/L,13.76,pCi/L,24870619,24729101,232.59999999999999,234.69999999999999,213.19999999999999,193.19999999999999
1013054,FSB 91D,436791.03,3681813.55,33.2752350182,-81.6787347906,2001-10-23 00:00:00,2001-09-19 00:00:00,2001-10-23 00:00:00,2001,IODINE-129,95.8,pCi/L,32.2,pCi/L,24873828,24729066,276.89999999999998,279.69,223.69,203.69
1013065,FSB 95DR,436595.57,3681589.89,33.2732062144,-81.6808178449,2001-10-23 00:00:00,2001-09-19 00:00:00,2001-10-23 00:00:00,2001,IODINE-129,340,pCi/L,103.23,pCi/L,24873864,24729074,282,284.39999999999998,209.39999999999998,189.39999999999998
1013089,FSB107D,436846.54,3681842.5,33.2754993891,-81.678140782,2001-10-23 00:00:00,2001-09-19 00:00:00,2001-10-23 00:00:00,2001,IODINE-129,70.6,pCi/L,24.91,pCi/L,24873882,24729097,268.69999999999999,271.19999999999999,223.39999999999998,203.39999999999998
15229493,FBI  1D,436595.7037361,3681559.95799546,33.272936247,-81.6808143138,2001-07-16 00:00:00,2001-07-03 00:00:00,2001-07-16 00:00:00,2001,IODINE-129,15,pCi/L,10.3,pCi/L,24920433,24731229,280.94999999999999,283.22000000000003,193.71000000000004,173.75000000000003
15229500,FBI  8D,436643.818,3681555.007,33.27289442,-81.68029737,2001-08-06 00:00:00,2001-07-13 00:00:00,2001-08-06 00:00:00,2001,IODINE-129,31.2,pCi/L,12.6,pCi/L,24920910,24731251,275.16000000000003,277.35000000000002,195.23000000000002,175.27000000000004
15229495,FBI  3D,436598.291,3681545.871,33.27280934,-81.68078555,2001-07-28 00:00:00,2001-07-02 00:00:00,2001-07-28 00:00:00,2001,IODINE-129,50,pCi/L,5.73,pCi/L,24930317,24731233,279.13,281.39999999999998,195.69,175.72999999999996
1013035,FSB 78,436677.96,3681564.05,33.272977989,-81.6799314135,2001-07-27 00:00:00,2001-07-06 00:00:00,2001-07-27 00:00:00,2001,IODINE-129,143,pCi/L,50.08,pCi/L,24930381,24729014,270.69999999999999,272.69999999999999,219.69999999999999,189.69999999999999
1013061,FSB 94DR,436658.67,3681589.61,33.2732073975,-81.6801403179,2001-07-27 00:00:00,2001-07-05 00:00:00,2001-07-27 00:00:00,2001,IODINE-129,67.5,pCi/L,24.65,pCi/L,24930502,24729023,278.39999999999998,281.26999999999998,206.26999999999998,186.16999999999999
15229495,FBI  3D,436598.291,3681545.871,33.27280934,-81.68078555,2001-07-26 00:00:00,2001-07-02 00:00:00,2001-07-26 00:00:00,2001,IODINE-129,43.9,pCi/L,20.25,pCi/L,24929862,24731233,279.13,281.39999999999998,195.69,175.72999999999996
15229498,FBI  6D,436566.886,3681527.043,33.27263767,-81.68112142,2001-07-29 00:00:00,2001-07-02 00:00:00,2001-07-29 00:00:00,2001,IODINE-129,68.8,pCi/L,20.4,pCi/L,24929944,24731242,278.19,280.47000000000003,189.15000000000003,169.19000000000003
15229497,FBI  5D,436620.952,3681551.47,33.27286118,-81.68054263,2001-07-27 00:00:00,2001-07-03 00:00:00,2001-07-27 00:00:00,2001,IODINE-129,74.3,pCi/L,21.37,pCi/L,24929981,24731239,277.73000000000002,280.00999999999999,,
15229493,FBI  1D,436595.7037361,3681559.95799546,33.272936247,-81.6808143138,2001-07-27 00:00:00,2001-07-03 00:00:00,2001-07-27 00:00:00,2001,IODINE-129,34,pCi/L,13.85,pCi/L,24930039,24766603,280.94999999999999,283.22000000000003,193.71000000000004,173.75000000000003
26735576,FBI 11D,436725.773,3681570.581,33.2730397,-81.6794185,2001-07-23 00:00:00,2001-07-03 00:00:00,2001-07-23 00:00:00,2001,IODINE-129,117,pCi/L,36.87,pCi/L,24929791,24731258,266.24000000000001,268.51999999999998,186.03999999999996,166.07999999999998
26735577,FBI 12D,436685.073,3681564.185,33.27297963,-81.67985505,2001-07-27 00:00:00,2001-07-06 00:00:00,2001-07-27 00:00:00,2001,IODINE-129,25.3,pCi/L,16.11,pCi/L,24930706,24731261,269.92000000000002,272.19,189.19,169.20999999999998
15229495,FBI  3D,436598.291,3681545.871,33.27280934,-81.68078555,2001-08-02 00:00:00,2001-07-16 00:00:00,2001-08-02 00:00:00,2001,IODINE-129,25,pCi/L,15.12,pCi/L,24931851,24731235,279.13,281.39999999999998,195.69,175.72999999999996
15229494,FBI  2D,436609.13329366,3681558.47613049,33.2729236708,-81.6806700168,2001-07-23 00:00:00,2001-07-02 00:00:00,2001-07-23 00:00:00,2001,IODINE-129,34.3,pCi/L,15.36,pCi/L,24929482,24731230,279.73000000000002,281.91000000000003,192.72000000000003,172.76000000000002
15229500,FBI  8D,436643.818,3681555.007,33.27289442,-81.68029737,2001-07-23 00:00:00,2001-07-03 00:00:00,2001-07-23 00:00:00,2001,IODINE-129,41.2,pCi/L,18.62,pCi/L,24929542,24731248,275.16000000000003,277.35000000000002,195.23000000000002,175.27000000000004
15229501,FBI  9D,436676.323,3681549.78,33.27284919,-81.67994799,2001-07-23 00:00:00,2001-07-02 00:00:00,2001-07-23 00:00:00,2001,IODINE-129,61.1,pCi/L,24.34,pCi/L,24929668,24731252,268.00999999999999,270.23000000000002,189.93000000000001,169.95000000000002
15229499,FBI  7D,436661.819,3681548.818,33.27283966,-81.68010365,2001-07-23 00:00:00,2001-07-02 00:00:00,2001-07-23 00:00:00,2001,IODINE-129,96.8,pCi/L,24.14,pCi/L,24929730,24731245,270.5,272.92000000000002,193.90000000000003,173.94
1016561,FEX 11,436609.31155843,3681528.54857077,33.2726537461,-81.6806660083,2001-08-08 00:00:00,2001-07-18 00:00:00,2001-08-08 00:00:00,2001,IODINE-129,55.2,pCi/L,23.57,pCi/L,24932031,24729013,275.02999999999997,276.02999999999997,203.02999999999997,173.11999999999998
15229496,FBI  4D,436608.248,3681544.718,33.27279952,-81.68067856,2001-07-28 00:00:00,2001-07-10 00:00:00,2001-07-28 00:00:00,2001,IODINE-129,67.6,pCi/L,10.83,pCi/L,24931459,24731237,277.81,280.17000000000002,,
15229497,FBI  5D,436620.952,3681551.47,33.27286118,-81.68054263,2001-08-02 00:00:00,2001-07-10 00:00:00,2001-08-02 00:00:00,2001,IODINE-129,87.5,pCi/L,31.13,pCi/L,24931596,24731240,277.73000000000002,280.00999999999999,,
15229498,FBI  6D,436566.886,3681527.043,33.27263767,-81.68112142,2001-08-01 00:00:00,2001-07-10 00:00:00,2001-08-01 00:00:00,2001,IODINE-129,54.9,pCi/L,24.72,pCi/L,24931655,24731243,278.19,280.47000000000003,189.15000000000003,169.19000000000003
15229497,FBI  5D,436620.952,3681551.47,33.27286118,-81.68054263,2001-08-01 00:00:00,2001-07-10 00:00:00,2001-08-01 00:00:00,2001,IODINE-129,75.7,pCi/L,27.17,pCi/L,24931672,24731240,277.73000000000002,280.00999999999999,,
15229493,FBI  1D,436595.7037361,3681559.95799546,33.272936247,-81.6808143138,2001-08-02 00:00:00,2001-07-16 00:00:00,2001-08-02 00:00:00,2001,IODINE-129,24.6,pCi/L,14.25,pCi/L,24931728,24731228,280.94999999999999,283.22000000000003,193.71000000000004,173.75000000000003
26735575,FBI 10D,436661.469,3681563.398,33.27297114,-81.68010843,2001-08-08 00:00:00,2001-07-17 00:00:00,2001-08-08 00:00:00,2001,IODINE-129,23.2,pCi/L,13.87,pCi/L,24932094,24731257,273.49000000000001,275.74000000000001,193.12,173.14000000000001
15229500,FBI  8D,436643.818,3681555.007,33.27289442,-81.68029737,2001-08-08 00:00:00,2001-07-13 00:00:00,2001-08-08 00:00:00,2001,IODINE-129,39.7,pCi/L,16.92,pCi/L,24932157,24731250,275.16000000000003,277.35000000000002,195.23000000000002,175.27000000000004
15229493,FBI  1D,436595.7037361,3681559.95799546,33.272936247,-81.6808143138,2001-07-27 00:00:00,2001-07-09 00:00:00,2001-07-27 00:00:00,2001,IODINE-129,38.5,pCi/L,19.95,pCi/L,24931200,24731227,280.94999999999999,283.22000000000003,193.71000000000004,173.75000000000003
15229494,FBI  2D,436609.13329366,3681558.47613049,33.2729236708,-81.6806700168,2001-07-28 00:00:00,2001-07-02 00:00:00,2001-07-28 00:00:00,2001,IODINE-129,30.5,pCi/L,10.71,pCi/L,24931268,24731231,279.73000000000002,281.91000000000003,192.72000000000003,172.76000000000002
15229495,FBI  3D,436598.291,3681545.871,33.27280934,-81.68078555,2001-07-28 00:00:00,2001-07-10 00:00:00,2001-07-28 00:00:00,2001,IODINE-129,55.1,pCi/L,18.98,pCi/L,24931335,24731234,279.13,281.39999999999998,195.69,175.72999999999996
15229499,FBI  7D,436661.819,3681548.818,33.27283966,-81.68010365,2001-08-01 00:00:00,2001-07-11 00:00:00,2001-08-01 00:00:00,2001,IODINE-129,85.3,pCi/L,28.33,pCi/L,24933510,24731246,270.5,272.92000000000002,193.90000000000003,173.94
1013065,FSB 95DR,436595.57,3681589.89,33.2732062144,-81.6808178449,2001-08-10 00:00:00,2001-07-19 00:00:00,2001-08-10 00:00:00,2001,IODINE-129,493,pCi/L,144.9,pCi/L,24932982,24729031,282,284.39999999999998,209.39999999999998,189.39999999999998
15229500,FBI  8D,436643.818,3681555.007,33.27289442,-81.68029737,2001-08-01 00:00:00,2001-07-13 00:00:00,2001-08-01 00:00:00,2001,IODINE-129,37.7,pCi/L,16.69,pCi/L,24934036,24731249,275.16000000000003,277.35000000000002,195.23000000000002,175.27000000000004
1013061,FSB 94DR,436658.67,3681589.61,33.2732073975,-81.6801403179,2001-08-02 00:00:00,2001-07-13 00:00:00,2001-08-02 00:00:00,2001,IODINE-129,60.2,pCi/L,24.3,pCi/L,24934288,24729024,278.39999999999998,281.26999999999998,206.26999999999998,186.16999999999999
26735575,FBI 10D,436661.469,3681563.398,33.27297114,-81.68010843,2001-08-01 00:00:00,2001-07-11 00:00:00,2001-08-01 00:00:00,2001,IODINE-129,41.8,pCi/L,17.57,pCi/L,24933635,24731256,273.49000000000001,275.74000000000001,193.12,173.14000000000001
1013035,FSB 78,436677.96,3681564.05,33.272977989,-81.6799314135,2001-08-01 00:00:00,2001-07-11 00:00:00,2001-08-01 00:00:00,2001,IODINE-129,154,pCi/L,52.58,pCi/L,24933824,24729015,270.69999999999999,272.69999999999999,219.69999999999999,189.69999999999999
1013065,FSB 95DR,436595.57,3681589.89,33.2732062144,-81.6808178449,2001-08-01 00:00:00,2001-07-12 00:00:00,2001-08-01 00:00:00,2001,IODINE-129,441,pCi/L,112.67,pCi/L,24933882,24729030,282,284.39999999999998,209.39999999999998,189.39999999999998
15229500,FBI  8D,436643.818,3681555.007,33.27289442,-81.68029737,2001-07-16 00:00:00,2001-06-25 00:00:00,2001-07-16 00:00:00,2001,IODINE-129,31,pCi/L,13.96,pCi/L,25321878,24731101,275.16000000000003,277.35000000000002,195.23000000000002,175.27000000000004
15229501,FBI  9D,436676.323,3681549.78,33.27284919,-81.67994799,2001-07-19 00:00:00,2001-06-26 00:00:00,2001-07-19 00:00:00,2001,IODINE-129,57.6,pCi/L,11.9,pCi/L,25323689,24731104,268.00999999999999,270.23000000000002,189.93000000000001,169.95000000000002
26735576,FBI 11D,436725.773,3681570.581,33.2730397,-81.6794185,2001-07-19 00:00:00,2001-06-26 00:00:00,2001-07-19 00:00:00,2001,IODINE-129,81.7,pCi/L,13.06,pCi/L,25322809,24731110,266.24000000000001,268.51999999999998,186.03999999999996,166.07999999999998
15229498,FBI  6D,436566.886,3681527.043,33.27263767,-81.68112142,2001-07-19 00:00:00,2001-06-27 00:00:00,2001-07-19 00:00:00,2001,IODINE-129,61.9,pCi/L,14.29,pCi/L,25323174,24731095,278.19,280.47000000000003,189.15000000000003,169.19000000000003
15229499,FBI  7D,436661.819,3681548.818,33.27283966,-81.68010365,2001-07-20 00:00:00,2001-06-25 00:00:00,2001-07-20 00:00:00,2001,IODINE-129,97.5,pCi/L,37.58,pCi/L,25323745,24731098,270.5,272.92000000000002,193.90000000000003,173.94
15229494,FBI  2D,436609.13329366,3681558.47613049,33.2729236708,-81.6806700168,2001-07-22 00:00:00,2001-06-27 00:00:00,2001-07-22 00:00:00,2001,IODINE-129,28.9,pCi/L,17.97,pCi/L,25325262,24731083,279.73000000000002,281.91000000000003,192.72000000000003,172.76000000000002
15229493,FBI  1D,436595.7037361,3681559.95799546,33.272936247,-81.6808143138,2001-07-21 00:00:00,2001-06-27 00:00:00,2001-07-21 00:00:00,2001,IODINE-129,33.3,pCi/L,11.5,pCi/L,25325050,24731077,280.94999999999999,283.22000000000003,193.71000000000004,173.75000000000003
15229496,FBI  4D,436608.248,3681544.718,33.27279952,-81.68067856,2001-07-22 00:00:00,2001-06-27 00:00:00,2001-07-22 00:00:00,2001,IODINE-129,75.7,pCi/L,29.75,pCi/L,25325576,24731089,277.81,280.17000000000002,,
15229495,FBI  3D,436598.291,3681545.871,33.27280934,-81.68078555,2001-07-20 00:00:00,2001-06-27 00:00:00,2001-07-20 00:00:00,2001,IODINE-129,47.2,pCi/L,23.29,pCi/L,25324720,24731086,279.13,281.39999999999998,195.69,175.72999999999996
15229497,FBI  5D,436620.952,3681551.47,33.27286118,-81.68054263,2001-07-20 00:00:00,2001-06-27 00:00:00,2001-07-20 00:00:00,2001,IODINE-129,89.1,pCi/L,34.86,pCi/L,25324190,24731092,277.73000000000002,280.00999999999999,,
26735577,FBI 12D,436685.073,3681564.185,33.27297963,-81.67985505,2001-07-20 00:00:00,2001-06-26 00:00:00,2001-07-20 00:00:00,2001,IODINE-129,27.5,pCi/L,18.58,pCi/L,25324305,24731113,269.92000000000002,272.19,189.19,169.20999999999998
15229496,FBI  4D,436608.248,3681544.718,33.27279952,-81.68067856,2001-06-14 00:00:00,2001-05-16 00:00:00,2001-06-14 00:00:00,2001,IODINE-129,53.2,pCi/L,17.09,pCi/L,24823311,24786421,277.81,280.17000000000002,,
15229499,FBI  7D,436661.819,3681548.818,33.27283966,-81.68010365,2001-06-14 00:00:00,2001-05-17 00:00:00,2001-06-14 00:00:00,2001,IODINE-129,83.9,pCi/L,24.15,pCi/L,24823381,24786422,270.5,272.92000000000002,193.90000000000003,173.94
1025797,FSP-012,436758.07,3681184.41,33.2695584811,-81.679044767,1996-07-03 00:00:00,1996-06-21 00:00:00,1996-07-03 00:00:00,1996,IODINE-129,15.52,pCi/L,41.25,pCi/L,19115270,15655707,,,,
1025820,FSP-204,436607.96,3680954.16,33.2674728992,-81.6806403272,1996-09-03 00:00:00,1996-06-20 00:00:00,1996-09-03 00:00:00,1996,IODINE-129,1.04,pCi/L,1.83,pCi/L,19115401,15655719,,,,
1025801,FSP-032,436951.47,3681236.63,33.2700408105,-81.6769719423,1996-08-07 00:00:00,1996-06-18 00:00:00,1996-08-07 00:00:00,1996,IODINE-129,0.415,pCi/L,1.95,pCi/L,19116280,15655713,,,,
1025801,FSP-032,436951.47,3681236.63,33.2700408105,-81.6769719423,1998-08-04 00:00:00,1998-04-21 00:00:00,1998-08-04 00:00:00,1998,IODINE-129,1.58,pCi/L,1.16,pCi/L,19357151,15665751,,,,
1025801,FSP-032,436951.47,3681236.63,33.2700408105,-81.6769719423,1998-05-13 00:00:00,1998-04-21 00:00:00,1998-05-13 00:00:00,1998,IODINE-129,4.2,pCi/L,10.71,pCi/L,19357337,15665755,,,,
1025801,FSP-032,436951.47,3681236.63,33.2700408105,-81.6769719423,1998-05-13 00:00:00,1998-04-21 00:00:00,1998-05-13 00:00:00,1998,IODINE-129,2.52,pCi/L,10.21,pCi/L,19357339,15665755,,,,
1025820,FSP-204,436607.96,3680954.16,33.2674728992,-81.6806403272,1998-07-22 00:00:00,1998-04-21 00:00:00,1998-07-22 00:00:00,1998,IODINE-129,2.68,pCi/L,0.879,pCi/L,19356889,15665743,,,,
1025820,FSP-204,436607.96,3680954.16,33.2674728992,-81.6806403272,1998-07-22 00:00:00,1998-04-21 00:00:00,1998-07-22 00:00:00,1998,IODINE-129,3.79,pCi/L,1.91,pCi/L,19356888,15665743,,,,
1016593,FEX  1,436838.58745539,3681347.93703455,33.2710381526,-81.6781916845,2001-10-10 00:00:00,2001-09-19 00:00:00,2001-10-10 00:00:00,2001,IODINE-129,85.9,pCi/L,29.77,pCi/L,24995081,24767419,224.46000000000001,225.94999999999999,197.44999999999999,172.5
1016591,FEX  3,436762.59831926,3681297.01570769,33.2705744078,-81.6790040086,2001-10-10 00:00:00,2001-09-19 00:00:00,2001-10-10 00:00:00,2001,IODINE-129,163,pCi/L,14.46,pCi/L,25056575,24767417,230.81999999999999,233.31999999999999,203.31999999999999,183.37
1016585,FEX  9,436659.92508404,3681479.90333579,33.2722179589,-81.6801191706,2001-10-18 00:00:00,2001-09-20 00:00:00,2001-10-18 00:00:00,2001,IODINE-129,10.1,pCi/L,6.89,pCi/L,25056533,24767409,253.52000000000001,254.52000000000001,142.52000000000001,112.42000000000002
1016584,FEX 10,436668.58127093,3681534.17756031,33.2727080002,-81.6800300244,2001-10-23 00:00:00,2001-09-20 00:00:00,2001-10-23 00:00:00,2001,IODINE-129,63.7,pCi/L,23.26,pCi/L,25056505,24767408,264.94999999999999,265.94999999999999,205.94999999999999,171.12
1016590,FEX  4,436689.91395656,3681274.77339037,33.2703695257,-81.6797828461,2001-10-10 00:00:00,2001-09-19 00:00:00,2001-10-10 00:00:00,2001,IODINE-129,24.6,pCi/L,10.17,pCi/L,25056476,24767416,229.40000000000001,231.87,199.37,179.41
1016589,FEX  5,436639.90810067,3681231.48864956,33.2699761767,-81.6803167165,2001-10-10 00:00:00,2001-09-19 00:00:00,2001-10-10 00:00:00,2001,IODINE-129,33.3,pCi/L,13.11,pCi/L,25056447,24767415,224.46000000000001,225.46000000000001,202.46000000000001,182.56
1016588,FEX  6,436566.48328465,3681217.75016172,33.2698479443,-81.6811040908,2001-10-15 00:00:00,2001-09-19 00:00:00,2001-10-15 00:00:00,2001,IODINE-129,28.7,pCi/L,15.31,pCi/L,25056406,24767413,221.91,222.91,201.91,181.91
1016588,FEX  6,436566.48328465,3681217.75016172,33.2698479443,-81.6811040908,2001-09-26 00:00:00,2001-09-19 00:00:00,2001-09-26 00:00:00,2001,IODINE-129,21.3,pCi/L,14,pCi/L,25057139,24767414,221.91,222.91,201.91,181.91
1016587,FEX  7,436481.43930022,3681214.27279252,33.2698115739,-81.6820169328,2001-10-18 00:00:00,2001-09-19 00:00:00,2001-10-18 00:00:00,2001,IODINE-129,5.86,pCi/L,5.28,pCi/L,25056626,24767411,225.77000000000001,226.77000000000001,195.77000000000001,180.77000000000001
1016587,FEX  7,436481.43930022,3681214.27279252,33.2698115739,-81.6820169328,2001-10-18 00:00:00,2001-09-19 00:00:00,2001-10-18 00:00:00,2001,IODINE-129,5.86,pCi/L,5.28,pCi/L,25056626,24767411,225.77000000000001,226.77000000000001,205.77000000000001,200.77000000000001
26735576,FBI 11D,436725.773,3681570.581,33.2730397,-81.6794185,2001-08-08 00:00:00,2001-07-17 00:00:00,2001-08-08 00:00:00,2001,IODINE-129,66.4,pCi/L,27.31,pCi/L,24932581,24731260,266.24000000000001,268.51999999999998,186.03999999999996,166.07999999999998
26735577,FBI 12D,436685.073,3681564.185,33.27297963,-81.67985505,2001-08-08 00:00:00,2001-07-18 00:00:00,2001-08-08 00:00:00,2001,IODINE-129,25.8,pCi/L,11.88,pCi/L,24932644,24731263,269.92000000000002,272.19,189.19,169.20999999999998
26735577,FBI 12D,436685.073,3681564.185,33.27297963,-81.67985505,2001-08-01 00:00:00,2001-07-13 00:00:00,2001-08-01 00:00:00,2001,IODINE-129,28.1,pCi/L,15.94,pCi/L,24934099,24731262,269.92000000000002,272.19,189.19,169.20999999999998
26735576,FBI 11D,436725.773,3681570.581,33.2730397,-81.6794185,2001-08-01 00:00:00,2001-07-11 00:00:00,2001-08-01 00:00:00,2001,IODINE-129,70.3,pCi/L,28.58,pCi/L,24933695,24731259,266.24000000000001,268.51999999999998,186.03999999999996,166.07999999999998
1016588,FEX  6,436566.48328465,3681217.75016172,33.2698479443,-81.6811040908,2001-10-16 00:00:00,2001-09-19 00:00:00,2001-10-16 00:00:00,2001,IODINE-129,24.3,pCi/L,14.18,pCi/L,24994019,24767413,221.91,222.91,201.91,181.91
1016592,FEX  2,436833.85663626,3681278.25406066,33.2704093612,-81.6782376195,2001-10-10 00:00:00,2001-09-19 00:00:00,2001-10-10 00:00:00,2001,IODINE-129,55.7,pCi/L,19.16,pCi/L,24994048,24767418,218.66999999999999,219.66999999999999,195.66999999999999,175.76999999999998
1016592,FEX  2,436833.85663626,3681278.25406066,33.2704093612,-81.6782376195,2001-10-10 00:00:00,2001-09-19 00:00:00,2001-10-10 00:00:00,2001,IODINE-129,67.1,pCi/L,21.33,pCi/L,24994428,24767418,218.66999999999999,219.66999999999999,195.66999999999999,175.76999999999998
1016586,FEX  8,436548.38452534,3681472.37013124,33.2721434546,-81.6813162451,2001-10-10 00:00:00,2001-09-19 00:00:00,2001-10-10 00:00:00,2001,IODINE-129,56.4,pCi/L,9.36,pCi/L,24993361,24767410,266.45999999999998,267.45999999999998,135.55999999999997,110.65999999999997
1016586,FEX  8,436548.38452534,3681472.37013124,33.2721434546,-81.6813162451,2001-10-10 00:00:00,2001-09-19 00:00:00,2001-10-10 00:00:00,2001,IODINE-129,56.4,pCi/L,9.36,pCi/L,24993361,24767410,266.45999999999998,267.45999999999998,160.45999999999998,140.55999999999997
1016588,FEX  6,436566.48328465,3681217.75016172,33.2698479443,-81.6811040908,2001-10-15 00:00:00,2001-09-19 00:00:00,2001-10-15 00:00:00,2001,IODINE-129,21.4,pCi/L,13.7,pCi/L,24993610,24767412,221.91,222.91,201.91,181.91
1013030,FSB 76,436732.48,3682122.94,33.2780221625,-81.6793850732,2002-02-19 00:00:00,2002-01-31 00:00:00,2002-02-19 00:00:00,2002,IODINE-129,0.787,pCi/L,2.084,pCi/L,25386982,24844520,292,294.39999999999998,229.39999999999998,199.39999999999998
1013030,FSB 76,436732.48,3682122.94,33.2780221625,-81.6793850732,2002-02-20 00:00:00,2002-01-31 00:00:00,2002-02-20 00:00:00,2002,IODINE-129,0.167,pCi/L,2.36,pCi/L,25387029,24844520,292,294.39999999999998,229.39999999999998,199.39999999999998
6163094,FMC-002F,436753.848,3680850.058,33.2665425,-81.67906676,2002-01-03 00:00:00,2001-12-11 00:00:00,2002-01-03 00:00:00,2002,IODINE-129,1.83,pCi/L,3.53,pCi/L,25417023,24820343,,,,
6163068,FM-2BD,437272,3681341,33.27100088,-81.67353774,2001-09-27 00:00:00,2001-09-12 00:00:00,2001-09-27 00:00:00,2001,IODINE-129,2.91,pCi/L,4.33,pCi/L,25454590,24766988,,,,
6163078,FM-A7U,436076.9,3680389,33.26234403,-81.6863021,2002-01-02 00:00:00,2001-12-11 00:00:00,2002-01-02 00:00:00,2002,IODINE-129,0.791,pCi/L,3.09,pCi/L,25418119,24820341,,,,
6163068,FM-2BD,437272,3681341,33.27100088,-81.67353774,2002-01-02 00:00:00,2001-12-11 00:00:00,2002-01-02 00:00:00,2002,IODINE-129,0.259,pCi/L,2.065,pCi/L,25418325,24820335,,,,
24790143,FSP249B,436418.523,3680752.661,33.2656443,-81.68266005,2002-04-09 00:00:00,2002-03-18 00:00:00,2002-04-09 00:00:00,2002,IODINE-129,4.06,pCi/L,3.441,pCi/L,25861652,25389835,185.69999999999999,187.88999999999999,184.88999999999999,179.88999999999999
1013039,FSB 79,436869.23,3681288.35,33.2705024942,-81.6778585296,2002-03-01 00:00:00,2002-02-06 00:00:00,2002-03-01 00:00:00,2002,IODINE-129,36.9,pCi/L,15.89,pCi/L,25540593,24844523,216.09999999999999,218,206,176
15229500,FBI  8D,436643.818,3681555.007,33.27289442,-81.68029737,2001-06-14 00:00:00,2001-05-17 00:00:00,2001-06-14 00:00:00,2001,IODINE-129,45.8,pCi/L,14.36,pCi/L,24823468,24786423,275.16000000000003,277.35000000000002,195.23000000000002,175.27000000000004
15229501,FBI  9D,436676.323,3681549.78,33.27284919,-81.67994799,2001-06-14 00:00:00,2001-05-17 00:00:00,2001-06-14 00:00:00,2001,IODINE-129,130,pCi/L,35.07,pCi/L,24823503,24786424,268.00999999999999,270.23000000000002,189.93000000000001,169.95000000000002
26735577,FBI 12D,436685.073,3681564.185,33.27297963,-81.67985505,2001-06-15 00:00:00,2001-05-18 00:00:00,2001-06-15 00:00:00,2001,IODINE-129,27.7,pCi/L,9.25,pCi/L,24823581,24786425,269.92000000000002,272.19,189.19,169.20999999999998
15229494,FBI  2D,436609.13329366,3681558.47613049,33.2729236708,-81.6806700168,2001-06-13 00:00:00,2001-05-15 00:00:00,2001-06-13 00:00:00,2001,IODINE-129,27.7,pCi/L,9.8,pCi/L,24823241,24786419,279.73000000000002,281.91000000000003,192.72000000000003,172.76000000000002
15229495,FBI  3D,436598.291,3681545.871,33.27280934,-81.68078555,2001-06-13 00:00:00,2001-05-16 00:00:00,2001-06-13 00:00:00,2001,IODINE-129,45.2,pCi/L,14.86,pCi/L,24823276,24786420,279.13,281.39999999999998,195.69,175.72999999999996
1013056,FSB 92D,436724.22,3681703.93,33.2742423689,-81.6794444909,2002-02-05 00:00:00,2002-01-21 00:00:00,2002-02-05 00:00:00,2002,IODINE-129,3.68,pCi/L,1.435,pCi/L,25271301,24844534,273.69999999999999,276.39999999999998,224.39999999999998,204.39999999999998
1013058,FSB 93D,436726.51,3681646.31,33.2737227929,-81.6794158776,2002-02-06 00:00:00,2002-01-21 00:00:00,2002-02-06 00:00:00,2002,IODINE-129,41.4,pCi/L,13.42,pCi/L,25271368,24844536,273.89999999999998,276.55000000000001,220.55000000000001,200.55000000000001
6163078,FM-A7U,436076.9,3680389,33.26234403,-81.6863021,2001-07-11 00:00:00,2001-06-20 00:00:00,2001-07-11 00:00:00,2001,IODINE-129,1.48,pCi/L,3.88,pCi/L,25364537,25356297,,,,
6163068,FM-2BD,437272,3681341,33.27100088,-81.67353774,2001-07-11 00:00:00,2001-06-20 00:00:00,2001-07-11 00:00:00,2001,IODINE-129,-0.037,pCi/L,2.754,pCi/L,25364553,25356015,,,,
6163094,FMC-002F,436753.848,3680850.058,33.2665425,-81.67906676,2001-07-17 00:00:00,2001-06-20 00:00:00,2001-07-17 00:00:00,2001,IODINE-129,0.372,pCi/L,3.07,pCi/L,25364569,25356348,,,,
1013101,FSB113D,437017.23,3681581.41,33.2731544403,-81.6762898712,2002-02-20 00:00:00,2002-02-01 00:00:00,2002-02-20 00:00:00,2002,IODINE-129,0.428,pCi/L,2.386,pCi/L,25386790,24844604,220.59999999999999,222.59999999999999,211.59999999999999,191.59999999999999
1013104,FSB114D,437042.39,3682023.28,33.2771414103,-81.6760504428,2002-02-20 00:00:00,2002-02-01 00:00:00,2002-02-20 00:00:00,2002,IODINE-129,-0.092,pCi/L,2.576,pCi/L,25386922,24844607,250.19999999999999,252.40000000000001,220,199.90000000000001
