STATION_SEQ|STATION_ID|EASTING|NORTHING|LATITUDE|LONGITUDE|ANALYSIS_DATE|COLLECTION_DATE|MDATE|MYEAR|MMONTH|MDAY|MQUARTER|ANALYTE_NAME|RESULT|RESULT_UNITS|PQL|PQL_UNITS|RESULT_SEQ|SAMPLE_SEQ|GROUND_ELEVATION|REFERENCE_ELEVATION|TOP_ELEV|BOTTOM_ELEV
1013033|FSB 76C|436739.58|3682117.11|33.2779699948|-81.6793084288|2007-10-26 00:00:00|2007-10-22 00:00:00|2007-10-26 00:00:00|2007|10|26|4|NITRATE-NITRITE AS NITROGEN|1540|ug/L|250|ug/L|31421939|31322862|291.30000000000001|293.80000000000001|167.80000000000001|157.30000000000001
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|2007-10-26 00:00:00|2007-10-22 00:00:00|2007-10-26 00:00:00|2007|10|26|4|NITRATE-NITRITE AS NITROGEN|5710|ug/L|500|ug/L|31421951|31322872|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002
1013049|FSB 89C|436827.25|3681970.17|33.2766497935|-81.6783568105|2007-10-26 00:00:00|2007-10-22 00:00:00|2007-10-26 00:00:00|2007|10|26|4|NITRATE-NITRITE AS NITROGEN|8850|ug/L|500|ug/L|31421955|31322874|279.10000000000002|281.5|168.5|158.5
1013053|FSB 91C|436791.71|3681816.19|33.2752588699|-81.6787276735|2007-10-26 00:00:00|2007-10-22 00:00:00|2007-10-26 00:00:00|2007|10|26|4|NITRATE-NITRITE AS NITROGEN|35700|ug/L|1250|ug/L|31421959|31322878|277|279.39999999999998|161.49999999999997|151.49999999999997
1013042|FSB 79C|436876.13|3681295.23|33.2705649532|-81.6777849256|2007-10-26 00:00:00|2007-10-22 00:00:00|2007-10-26 00:00:00|2007|10|26|4|NITRATE-NITRITE AS NITROGEN|60700|ug/L|2500|ug/L|31421975|31322869|216.59999999999999|218.69999999999999|161.69999999999999|151.89999999999998
1013055|FSB 92C|436724.47|3681706.9|33.2742691719|-81.6794420141|2007-10-26 00:00:00|2007-10-22 00:00:00|2007-10-26 00:00:00|2007|10|26|4|NITRATE-NITRITE AS NITROGEN|47900|ug/L|2500|ug/L|31422045|31322880|273.60000000000002|275.69999999999999|159.69999999999999|149.69999999999999
1013051|FSB 90C|436809.36|3681892.96|33.2759523405|-81.6785435166|2007-10-26 00:00:00|2007-10-22 00:00:00|2007-10-26 00:00:00|2007|10|26|4|NITRATE-NITRITE AS NITROGEN|18600|ug/L|1250|ug/L|31422041|31322876|276.10000000000002|278.60000000000002|170.60000000000002|160.60000000000002
1013057|FSB 93C|436726.39|3681649.54|33.2737519193|-81.6794173917|2007-10-26 00:00:00|2007-10-22 00:00:00|2007-10-26 00:00:00|2007|10|26|4|NITRATE-NITRITE AS NITROGEN|48200|ug/L|2500|ug/L|31422073|31322882|274.25|276.75|154.75|144.75
1013075|FSB 99C|436551.44|3681818.57|33.2752662238|-81.68130769|2007-10-26 00:00:00|2007-10-24 00:00:00|2007-10-26 00:00:00|2007|10|26|4|NITRATE-NITRITE AS NITROGEN|29400|ug/L|2500|ug/L|31422102|31322895|285.19999999999999|288.06|170.06|160.06
1013081|FSB104C|436612.14|3681180.16|33.2695115799|-81.6806112614|2007-10-26 00:00:00|2007-10-24 00:00:00|2007-10-26 00:00:00|2007|10|26|4|NITRATE-NITRITE AS NITROGEN|68300|ug/L|2500|ug/L|31422106|31322900|217.00999999999999|219.61000000000001|163.61000000000001|153.61000000000001
1013097|FSB112C|436436.7|3681186.21|33.2695558221|-81.6824953128|2007-10-26 00:00:00|2007-10-24 00:00:00|2007-10-26 00:00:00|2007|10|26|4|NITRATE-NITRITE AS NITROGEN|145000|ug/L|5000|ug/L|31422110|31322906|227.09999999999999|229.87|141.87|131.87
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|2007-10-26 00:00:00|2007-10-23 00:00:00|2007-10-26 00:00:00|2007|10|26|4|NITRATE-NITRITE AS NITROGEN|47400|ug/L|2500|ug/L|31421796|31322870|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003
1013038|FSB 78C|436677.79|3681567.13|33.2730057595|-81.6799334541|2007-10-26 00:00:00|2007-10-23 00:00:00|2007-10-26 00:00:00|2007|10|26|4|NITRATE-NITRITE AS NITROGEN|211000|ug/L|12500|ug/L|31421792|31322866|271.39999999999998|273.60000000000002|153.60000000000002|143.80000000000001
1013059|FSB 94C|436662.9|3681592.66|33.2732351558|-81.6800951135|2007-10-26 00:00:00|2007-10-23 00:00:00|2007-10-26 00:00:00|2007|10|26|4|NITRATE-NITRITE AS NITROGEN|199000|ug/L|12500|ug/L|31421808|31322884|278.80000000000001|281.30000000000001|152.30000000000001|142.30000000000001
1013063|FSB 95CR|436591.72|3681590.93|33.2732153684|-81.6808592553|2007-10-26 00:00:00|2007-10-23 00:00:00|2007-10-26 00:00:00|2007|10|26|4|NITRATE-NITRITE AS NITROGEN|109000|ug/L|5000|ug/L|31421812|31322886|281.89999999999998|284.39999999999998|164.39999999999998|154.39999999999998
1013053|FSB 91C|436791.71|3681816.19|33.2752588699|-81.6787276735|2008-04-25 00:00:00|2008-04-21 00:00:00|2008-04-25 00:00:00|2008|4|25|2|NITRATE-NITRITE AS NITROGEN|27300|ug/L|2500|ug/L|31672454|31605377|277|279.39999999999998|161.49999999999997|151.49999999999997
1013059|FSB 94C|436662.9|3681592.66|33.2732351558|-81.6800951135|2008-04-25 00:00:00|2008-04-21 00:00:00|2008-04-25 00:00:00|2008|4|25|2|NITRATE-NITRITE AS NITROGEN|182000|ug/L|10000|ug/L|31672463|31605383|278.80000000000001|281.30000000000001|152.30000000000001|142.30000000000001
1013057|FSB 93C|436726.39|3681649.54|33.2737519193|-81.6794173917|2008-04-24 00:00:00|2008-04-17 00:00:00|2008-04-24 00:00:00|2008|4|24|2|NITRATE-NITRITE AS NITROGEN|36600|ug/L|2500|ug/L|31672489|31605381|274.25|276.75|154.75|144.75
1013055|FSB 92C|436724.47|3681706.9|33.2742691719|-81.6794420141|2008-04-25 00:00:00|2008-04-17 00:00:00|2008-04-25 00:00:00|2008|4|25|2|NITRATE-NITRITE AS NITROGEN|45600|ug/L|2500|ug/L|31672762|31605379|273.60000000000002|275.69999999999999|159.69999999999999|149.69999999999999
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|2008-05-02 00:00:00|2008-04-22 00:00:00|2008-05-02 00:00:00|2008|5|2|2|NITRATE-NITRITE AS NITROGEN|44300|ug/L|12500|ug/L|31673243|31605369|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003
1013116|FSB122C|436350.93|3680993.49|33.2678125024|-81.6834026509|2008-05-02 00:00:00|2008-04-22 00:00:00|2008-05-02 00:00:00|2008|5|2|2|NITRATE-NITRITE AS NITROGEN|133000|ug/L|25000|ug/L|31673244|31605414|216.25999999999999|218.97|172.97|162.97
1013079|FSB102C|437054.85|3681393.25|33.2714595041|-81.6758728684|2008-05-02 00:00:00|2008-04-23 00:00:00|2008-05-02 00:00:00|2008|5|2|2|NITRATE-NITRITE AS NITROGEN|32600|ug/L|5000|ug/L|31673501|31605398|198.90000000000001|201.30000000000001|158.30000000000001|148.30000000000001
1013075|FSB 99C|436551.44|3681818.57|33.2752662238|-81.68130769|2008-05-02 00:00:00|2008-04-22 00:00:00|2008-05-02 00:00:00|2008|5|2|2|NITRATE-NITRITE AS NITROGEN|26100|ug/L|5000|ug/L|31673507|31605394|285.19999999999999|288.06|170.06|160.06
1013063|FSB 95CR|436591.72|3681590.93|33.2732153684|-81.6808592553|2008-05-02 00:00:00|2008-04-22 00:00:00|2008-05-02 00:00:00|2008|5|2|2|NITRATE-NITRITE AS NITROGEN|107000|ug/L|25000|ug/L|31673518|31605385|281.89999999999998|284.39999999999998|164.39999999999998|154.39999999999998
1013072|FSB 98C|436555.41|3681707.45|33.274264198|-81.6812572791|2008-05-02 00:00:00|2008-04-22 00:00:00|2008-05-02 00:00:00|2008|5|2|2|NITRATE-NITRITE AS NITROGEN|56500|ug/L|2500|ug/L|31673516|31605391|282.39999999999998|284.60000000000002|160.60000000000002|150.60000000000002
1013113|FSB120C|436292.27|3681579.45|33.2730941721|-81.6840736541|2008-05-02 00:00:00|2008-04-23 00:00:00|2008-05-02 00:00:00|2008|5|2|2|NITRATE-NITRITE AS NITROGEN|40600|ug/L|5000|ug/L|31673336|31605412|277.92000000000002|279.89999999999998|162.89999999999998|152.89999999999998
1013081|FSB104C|436612.14|3681180.16|33.2695115799|-81.6806112614|2008-05-06 00:00:00|2008-04-23 00:00:00|2008-05-06 00:00:00|2008|5|6|2|NITRATE-NITRITE AS NITROGEN|70600|ug/L|5000|ug/L|31673343|31605399|217.00999999999999|219.61000000000001|163.61000000000001|153.61000000000001
1013097|FSB112C|436436.7|3681186.21|33.2695558221|-81.6824953128|2008-05-06 00:00:00|2008-04-23 00:00:00|2008-05-06 00:00:00|2008|5|6|2|NITRATE-NITRITE AS NITROGEN|167000|ug/L|12500|ug/L|31673348|31605405|227.09999999999999|229.87|141.87|131.87
1013059|FSB 94C|436662.9|3681592.66|33.2732351558|-81.6800951135|2008-07-18 00:00:00|2008-07-10 00:00:00|2008-07-18 00:00:00|2008|7|18|3|NITRATE-NITRITE AS NITROGEN|213000|ug/L|25000|ug/L|31746942|31678808|278.80000000000001|281.30000000000001|152.30000000000001|142.30000000000001
1013063|FSB 95CR|436591.72|3681590.93|33.2732153684|-81.6808592553|2008-07-18 00:00:00|2008-07-10 00:00:00|2008-07-18 00:00:00|2008|7|18|3|NITRATE-NITRITE AS NITROGEN|119000|ug/L|25000|ug/L|31746677|31678810|281.89999999999998|284.39999999999998|164.39999999999998|154.39999999999998
1013113|FSB120C|436292.27|3681579.45|33.2730941721|-81.6840736541|2007-11-08 00:00:00|2007-10-31 00:00:00|2007-11-08 00:00:00|2007|11|8|4|NITRATE-NITRITE AS NITROGEN|49000|ug/L|12500|ug/L|31424392|31322913|277.92000000000002|279.89999999999998|162.89999999999998|152.89999999999998
1013079|FSB102C|437054.85|3681393.25|33.2714595041|-81.6758728684|2007-11-06 00:00:00|2007-10-25 00:00:00|2007-11-06 00:00:00|2007|11|6|4|NITRATE-NITRITE AS NITROGEN|731|ug/L|50|ug/L|31424468|31322899|198.90000000000001|201.30000000000001|158.30000000000001|148.30000000000001
1013116|FSB122C|436350.93|3680993.49|33.2678125024|-81.6834026509|2007-11-06 00:00:00|2007-10-25 00:00:00|2007-11-06 00:00:00|2007|11|6|4|NITRATE-NITRITE AS NITROGEN|587|ug/L|50|ug/L|31424515|31322915|216.25999999999999|218.97|172.97|162.97
1013105|FSB115C|436975.58|3680933.25|33.2673058442|-81.6766919769|2008-01-30 00:00:00|2008-01-28 00:00:00|2008-01-30 00:00:00|2008|1|30|1|NITRATE-NITRITE AS NITROGEN|565|ug/L|250|ug/L|31521617|31448057|205.80000000000001|207.90000000000001|175.90000000000001|165.90000000000001
1013116|FSB122C|436350.93|3680993.49|33.2678125024|-81.6834026509|2008-02-01 00:00:00|2008-01-30 00:00:00|2008-02-01 00:00:00|2008|2|1|1|NITRATE-NITRITE AS NITROGEN|129000|ug/L|5000|ug/L|31533772|31448066|216.25999999999999|218.97|172.97|162.97
1013107|FSB116C|437162.07|3681148.15|33.2692550457|-81.6747046631|2008-02-01 00:00:00|2008-01-29 00:00:00|2008-02-01 00:00:00|2008|2|1|1|NITRATE-NITRITE AS NITROGEN|1000|ug/L|250|ug/L|31533667|31448059|200.5|203.34|173.34|163.34
1013033|FSB 76C|436739.58|3682117.11|33.2779699948|-81.6793084288|2008-02-01 00:00:00|2008-01-29 00:00:00|2008-02-01 00:00:00|2008|2|1|1|NITRATE-NITRITE AS NITROGEN|1550|ug/L|250|ug/L|31533597|31448008|291.30000000000001|293.80000000000001|167.80000000000001|157.30000000000001
1013118|FSB123C|437104.01|3681799.82|33.2751294821|-81.6753732769|2008-02-05 00:00:00|2008-01-31 00:00:00|2008-02-05 00:00:00|2008|2|5|1|NITRATE-NITRITE AS NITROGEN|2120|ug/L|250|ug/L|31543999|31448068|236.30000000000001|238.30000000000001|167.30000000000001|157.30000000000001
