STATION_SEQ|STATION_ID|EASTING|NORTHING|LATITUDE|LONGITUDE|ANALYSIS_DATE|COLLECTION_DATE|MDATE|MYEAR|MMONTH|MDAY|MQUARTER|ANALYTE_NAME|RESULT|RESULT_UNITS|PQL|PQL_UNITS|RESULT_SEQ|SAMPLE_SEQ|GROUND_ELEVATION|REFERENCE_ELEVATION|TOP_ELEV|BOTTOM_ELEV
1013083|FSB105C|436510.69|3681619.5|33.2734682906|-81.6817312804|1993-06-15 00:00:00|1993-05-10 00:00:00|1993-06-15 00:00:00|1993|6|15|2|IODINE-129|60.3|pCi/L|2|pCi/L|23565445|15249508|283.5|286.19|154.19|144.19
1013051|FSB 90C|436809.36|3681892.96|33.2759523405|-81.6785435166|1993-06-07 00:00:00|1993-05-06 00:00:00|1993-06-07 00:00:00|1993|6|7|2|IODINE-129|2|pCi/L|2|pCi/L|23565486|15253062|276.10000000000002|278.60000000000002|170.60000000000002|160.60000000000002
1013038|FSB 78C|436677.79|3681567.13|33.2730057595|-81.6799334541|1993-06-09 00:00:00|1993-05-04 00:00:00|1993-06-09 00:00:00|1993|6|9|2|IODINE-129|95.7|pCi/L|2|pCi/L|23565567|15252958|271.39999999999998|273.60000000000002|153.60000000000002|143.80000000000001
1013103|FSB114C|437044.36|3682028.44|33.2771880666|-81.6760296485|1993-03-24 00:00:00|1993-02-21 00:00:00|1993-03-24 00:00:00|1993|3|24|1|IODINE-129|2|pCi/L|2|pCi/L|23565839|15247000|250.09999999999999|253|170.80000000000001|160.80000000000001
1013080|FSB103C|436650.83|3681335.5|33.2709149614|-81.6802067253|1993-09-07 00:00:00|1993-08-22 00:00:00|1993-09-07 00:00:00|1993|9|7|3|IODINE-129|2|pCi/L|2|pCi/L|23582948|15257236|240.09999999999999|242.59999999999999|159.59999999999999|149.59999999999999
1013038|FSB 78C|436677.79|3681567.13|33.2730057595|-81.6799334541|1993-10-26 00:00:00|1993-08-04 00:00:00|1993-10-26 00:00:00|1993|10|26|4|IODINE-129|101|pCi/L|2|pCi/L|23582855|15255892|271.39999999999998|273.60000000000002|153.60000000000002|143.80000000000001
1013103|FSB114C|437044.36|3682028.44|33.2771880666|-81.6760296485|1993-09-02 00:00:00|1993-08-20 00:00:00|1993-09-02 00:00:00|1993|9|2|3|IODINE-129|2|pCi/L|2|pCi/L|23582975|15257084|250.09999999999999|253|170.80000000000001|160.80000000000001
1013049|FSB 89C|436827.25|3681970.17|33.2766497935|-81.6783568105|1993-10-20 00:00:00|1993-08-05 00:00:00|1993-10-20 00:00:00|1993|10|20|4|IODINE-129|2|pCi/L|2|pCi/L|23582844|15255948|279.10000000000002|281.5|168.5|158.5
1013033|FSB 76C|436739.58|3682117.11|33.2779699948|-81.6793084288|1993-10-18 00:00:00|1993-08-02 00:00:00|1993-10-18 00:00:00|1993|10|18|4|IODINE-129|3.19|pCi/L|2|pCi/L|23582860|15255840|291.30000000000001|293.80000000000001|167.80000000000001|157.30000000000001
1013075|FSB 99C|436551.44|3681818.57|33.2752662238|-81.68130769|1993-09-02 00:00:00|1993-08-20 00:00:00|1993-09-02 00:00:00|1993|9|2|3|IODINE-129|12.9|pCi/L|2|pCi/L|23582935|15257030|285.19999999999999|288.06|170.06|160.06
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|1993-10-20 00:00:00|1993-08-03 00:00:00|1993-10-20 00:00:00|1993|10|20|4|IODINE-129|2|pCi/L|2|pCi/L|23582846|15255888|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002
1013088|FSB107C|436847.37|3681845.66|33.2755279397|-81.6781320904|1993-08-19 00:00:00|1993-08-08 00:00:00|1993-08-19 00:00:00|1993|8|19|3|IODINE-129|3.31|pCi/L|2|pCi/L|23575878|15256088|268.94999999999999|271.39999999999998|163.39999999999998|153.39999999999998
1013100|FSB113C|437012.67|3681580.32|33.2731443425|-81.6763387564|1993-08-27 00:00:00|1993-08-22 00:00:00|1993-08-27 00:00:00|1993|8|27|3|IODINE-129|2|pCi/L|2|pCi/L|23582934|15257176|221|223.09999999999999|166.09999999999999|156.09999999999999
1013059|FSB 94C|436662.9|3681592.66|33.2732351558|-81.6800951135|1993-09-02 00:00:00|1993-08-12 00:00:00|1993-09-02 00:00:00|1993|9|2|3|IODINE-129|105|pCi/L|2|pCi/L|23582963|15256870|278.80000000000001|281.30000000000001|152.30000000000001|142.30000000000001
1013115|FSB121C|436176.21|3681346.43|33.2709855591|-81.6853033744|1993-05-26 00:00:00|1993-05-09 00:00:00|1993-05-26 00:00:00|1993|5|26|2|IODINE-129|2|pCi/L|2|pCi/L|23565363|15253124|254.40000000000001|256.60000000000002|160.60000000000002|150.60000000000002
1013081|FSB104C|436612.14|3681180.16|33.2695115799|-81.6806112614|1993-06-18 00:00:00|1993-05-11 00:00:00|1993-06-18 00:00:00|1993|6|18|2|IODINE-129|6.57|pCi/L|2|pCi/L|23565448|15249532|217.00999999999999|219.61000000000001|163.61000000000001|153.61000000000001
1013092|FSB110C|436777.3|3681420.28|33.2716870673|-81.6788547636|1993-04-12 00:00:00|1993-02-25 00:00:00|1993-04-12 00:00:00|1993|4|12|2|IODINE-129|6.65|pCi/L|2|pCi/L|23565778|15247256|232.47999999999999|235.03999999999999|150.03999999999999|140.03999999999999
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|1993-06-04 00:00:00|1993-05-04 00:00:00|1993-06-04 00:00:00|1993|6|4|2|IODINE-129|2|pCi/L|2|pCi/L|23565594|15252988|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003
1013116|FSB122C|436350.93|3680993.49|33.2678125024|-81.6834026509|1993-09-08 00:00:00|1993-08-22 00:00:00|1993-09-08 00:00:00|1993|9|8|3|IODINE-129|13.1|pCi/L|2|pCi/L|23582921|15257232|216.25999999999999|218.97|172.97|162.97
1013042|FSB 79C|436876.13|3681295.23|33.2705649532|-81.6777849256|1993-10-27 00:00:00|1993-08-03 00:00:00|1993-10-27 00:00:00|1993|10|27|4|IODINE-129|48.9|pCi/L|2|pCi/L|23582851|15255860|216.59999999999999|218.69999999999999|161.69999999999999|151.89999999999998
1013063|FSB 95CR|436591.72|3681590.93|33.2732153684|-81.6808592553|1993-10-27 00:00:00|1993-08-05 00:00:00|1993-10-27 00:00:00|1993|10|27|4|IODINE-129|118|pCi/L|2|pCi/L|23582835|15255970|281.89999999999998|284.39999999999998|164.39999999999998|154.39999999999998
