STATION_SEQ|STATION_ID|EASTING|NORTHING|LATITUDE|LONGITUDE|GROUND_ELEVATION|REFERENCE_ELEVATION|TOP_ELEV|BOTTOM_ELEV|CDATE|TRITIUM|NONVOLATILE BETA|GROSS ALPHA|CADMIUM|LEAD|NITRATE-NITRITE AS NITROGEN|ALUMINUM|PH|SPECIFIC CONDUCTANCE|MERCURY|SILVER|BARIUM|CHROMIUM|ZINC|ARSENIC|SELENIUM|NICKEL|COPPER|COBALT|THALLIUM|ANTIMONY|VANADIUM|CYANIDE|IRON|RADIUM-226|IODINE-129|RADIUM-228|URANIUM-235|URANIUM-238|CESIUM-137|URANIUM-233/234|COBALT-60|TECHNETIUM-99|RADIUM, TOTAL ALPHA-EMITTING|BERYLLIUM|STRONTIUM-90|AMERICIUM-241|CHLORIDE|THORIUM-228|THORIUM-232|CURIUM-243/244|THORIUM-230|CURIUM-242|MANGANESE|PLUTONIUM-238|PLUTONIUM-239/240|SODIUM|CURIUM-245/246|MAGNESIUM|POTASSIUM|CALCIUM|TOTAL ACTIVITY|CARBON-14|CESIUM-134|TOTAL ORGANIC CARBON|POTASSIUM-40|SULFATE|ANTIMONY-125|TOTAL PHOSPHATES (AS  P)|EUROPIUM-154|EUROPIUM-155|PROMETHIUM-146|EUROPIUM-152|FLUORIDE|TOTAL DISSOLVED SOLIDS|ACTINIUM-228|LEAD-212|TIN|RUTHENIUM-106|CERIUM-144|NITRATE|MANGANESE-54|ZINC-65|SODIUM-22|COBALT-57|PROMETHIUM-144|YTTRIUM-88|BARIUM-133|URANIUM|NEPTUNIUM-237|ZIRCONIUM-95|STRONTIUM-89|STRONTIUM|STRONTIUM-89/90|AMERICIUM-243
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003|2008-02-11 00:00:00|940000|4.2400000000000002|4.4100000000000001|1|2.5600000000000001|46600|16.300000000000001|||0.70499999999999996|1|36.200000000000003|3.48|23.399999999999999|1.5700000000000001|5|3.0099999999999998|11.5|0.55300000000000005|1|2|4.21|5||0.93500000000000005|10.4|0.308|3.4700000000000002E-2|1.7999999999999999E-2|0.77700000000000002|3.8699999999999998E-2|-0.56999999999999995|9.8200000000000003|1.24|0.5|-1.21|-0.0137||-9.8300000000000002E-3|-0.0121|-2.0199999999999999E-2|-2.6800000000000001E-2|-7.4000000000000003E-3||-3.5200000000000002E-2|0.0101||0.10000000000000001|||||23|||||||||||||||5|||||||||||||||||
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003|2008-04-22 00:00:00|852000|7.9649999999999999|1.5049999999999999|2.5|6.6200000000000001|44300|70.700000000000003||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003|2008-07-24 00:00:00|836000|8.6300000000000008|2.0299999999999998|2.5|7.8499999999999996|44100|75.5||||5|34.399999999999999|80.599999999999994|34.600000000000001|250|6.1500000000000004|2.2799999999999998|27|0.52700000000000002|5|2.5|500|||||||||||||2.5|||||||||||||||||||||||||||||||||25|||||||||||||||||
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003|2008-10-21 00:00:00|800000|6.2199999999999998|1.8600000000000001|2.5|4.4900000000000002|56000|137||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003|2009-01-29 00:00:00|776000|6.4800000000000004|0.76900000000000002|2.5|11.800000000000001|47200|80.299999999999997|||0.38|5|30.300000000000001|42.899999999999999|26.600000000000001|250|25|3.4399999999999999|37.299999999999997|25|5|5|100|5||1.5600000000000001|10.800000000000001|0.70099999999999996|3.1600000000000003E-2|2.9700000000000001E-2|0.94149999999999989|1.7799999999999999E-3|0.47500000000000009|13.199999999999999|1.01|2.5|-0.63200000000000001|2.3400000000000001E-2||-8.2400000000000008E-3|5.3099999999999996E-3|-3.8600000000000001E-3|0.127|0.0166||0|1.5299999999999999E-2||0.16800000000000001|||||41.5|||||||||||||||25|||||||||||||||||
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003|2009-04-27 00:00:00|675000|7.9900000000000002|2.4700000000000002|2.5|1.49|45900|197||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003|2009-08-03 00:00:00|700000|7.6200000000000001|3.5499999999999998|2.5|3.73|40500|112||||5|31.800000000000001|76.400000000000006|25.5|250|25|5.0700000000000003|16|25|5|2.5800000000000001|71.900000000000006|||||||||||||2.5|||||||||||||||||||||||||||||||||25|||||||||||||||||
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003|2009-10-21 00:00:00|725000|8.1199999999999992|1.3400000000000001|0.67100000000000004|3.0800000000000001|45700|199||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003|2010-02-08 00:00:00|734000|7.8799999999999999|1.8400000000000001|1.6699999999999999|2.0699999999999998|50000|333|||0.66500000000000004|3.3300000000000001|29.199999999999999|20.199999999999999|11.6|83.299999999999997|16.699999999999999|3.0899999999999999|10.5|8.3300000000000001|1.6699999999999999|8.3300000000000001|83.299999999999997|10||1.2999999999999998|7.75|0.32500000000000001|-7.2700000000000004E-3|1.7600000000000001E-2|-4.1500000000000004|5.8900000000000001E-2|2.98|14.9|1.345|1.6699999999999999|0.51449999999999996|9.8400000000000001E-2||-0.0183|0|0|2.3599999999999999E-2|-5.8300000000000001E-3||5.8399999999999997E-3|-0.0292||2.1100000000000001E-2|||||241|||||||||||||||16.699999999999999|||||||||||||||||
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003|2010-04-13 00:00:00|721000|5.5300000000000002|2.5299999999999998|1.6699999999999999|1.77|46350|519||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003|2010-08-04 00:00:00|690000|5.4199999999999999|2.6000000000000001|2.5|2.3599999999999999|45900|1220||||5|33.700000000000003|22.100000000000001|10.300000000000001|125|25|2.4300000000000002|7.1500000000000004|12.5|2.5|12.5|15.6||153|||||||||||2.5|||||||||||||||||||||||||||||||||25|||||||||||||||||
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003|2010-10-29 00:00:00|713000|8.1449999999999996|1.9649999999999999|5|2.415|44600|142||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003|2011-02-01 00:00:00|698000|12.800000000000001|2.0600000000000001|5|25|44700|317|||0.68400000000000005|25|32.399999999999999|250|16|250|50|25|7.3899999999999997|25|5|25|250|5||1.8500000000000001|8.6300000000000008|0.75800000000000001|0|5.8500000000000003E-2|-0.95899999999999996|4.1099999999999998E-2|2.6400000000000001|13.949999999999999|1|5|0.48499999999999999|-1.5299999999999999E-2||2.5000000000000001E-2|-6.1799999999999997E-3|0|3.7199999999999997E-2|2.0799999999999999E-2||-5.6100000000000004E-3|5.5999999999999999E-3||0.114|||||40.100000000000001|||||||||||||||10|||||||||||||||||
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003|2011-04-11 00:00:00|686000|9.9800000000000004|5.2300000000000004|5|4.4900000000000002|44550|4370||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1987-10-27 00:00:00|15550|4.6699999999999999|1.2050000000000001|2|6|||6.0800000000000001|66.299999999999997|0.20000000000000001|2|15|4||2|2||||||||148||||||||||0.40000000000000002||||4100||||||19|||4890||499|1220|6100||||1000||5000||150|||||250|36000||||||1720||||||||||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1987-12-01 00:00:00|20200|2.21|0.10000000000000001|2|6|||||0.20000000000000001|2|18|4|82|2|2|4|4|2|2|3|2|5||||||||||||5|||||||||||||||||||||||||||||||||120|||||||||||||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1988-02-07 00:00:00|18100|1.7|3|2|6|||5.9299999999999997|49.899999999999999|0.20000000000000001|2|15|4||2|2||||||||8||||||||||1||||1500||||||21|||3930||441|610|3950||||1000||5000||50|||||100|58000||||||1770||||||||||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1988-05-03 00:00:00|14124|1.3919999999999999|0.89799999999999991|4.2000000000000002|4.7999999999999998|||5.508|46.68|0.20000000000000001|5.2000000000000002|70|14.4||6|4.75||25||||||48.399999999999999||||||||||0.56799999999999995||||3150||||||19.699999999999999|||5772||1271|1790|3504.1999999999998||||1732||5000||37.5|||||100|38250||||||1555||||||||||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1988-07-09 00:00:00|17600|1.1799999999999999|1.01|2|6|||5.4699999999999998|50.399999999999999|0.26000000000000001|2|12|4|30|2|2|4|4||||||28||||||||||1||||3050||||||18|||3230||468|581|3070||||1000||5000||25|||||110|44000||||||1750||||||||||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1988-10-16 00:00:00|25700|1.5600000000000001|3|2|6|||5.7599999999999998|57|0.20000000000000001|2|20|4|11|2|2|4|5||||||129||||||||||1||||3400||||||19|||4070||570|667|4830||||1000||5000||60|||||100|82000||||||1790||||||||||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1989-03-11 00:00:00|19715|1.9750000000000001|1.2375|4.2000000000000002|24.800000000000001||200|5.6524999999999999|44.75|0.20000000000000001|6|68.200000000000003|14.4|22.740000000000002|4.75|4.75|20.399999999999999|13|22.399999999999999|28.5|53.799999999999997|211.19999999999999|10|46||||||||||0.35749999999999998|5|||3950||||||17|||3550||1354.4000000000001|1593.5999999999999|4384||||3125||5500||45.200000000000003|||||100|39750|||100|||1870||||||||1000||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1989-05-21 00:00:00|20000|5|3|4|3|||6.3300000000000001|55.770000000000003|0.20000000000000001|10|14.4|10|24|3|2|30|10|10|3|60|10|5|13.6||||||||||1||||3500||||||12.9|||3591||462.39999999999998|5000|3858||||1000||1000||51|||||250|57000||||||1800||||||||||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1989-07-22 00:00:00|24975|3.5499999999999998|2.5|3|4.7850000000000001|||5.7300000000000004|48.325000000000003|0.20000000000000001|2|14.65|7|20.475000000000001|2.5|2|4.5999999999999996|7|7|2.5|6.5|15|5|29.25||||||||||1||||3100||||||12.300000000000001|||4546||538.10000000000002|2000.75|4478.5||||2000||3000||411.82499999999999|||||175|56500||||||1825||||||||||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1989-10-14 00:00:00|21000|4|2|4|5.5199999999999996|||5.5300000000000002|52.200000000000003|0.20000000000000001|2|14.399999999999999|4.7000000000000002|21.399999999999999|3|2|5.2000000000000002|10|7|3|3.3899999999999997|5|5|23.600000000000001||||||||||1||||3100||||||11.699999999999999|||3508.5||506.5|1986|3878.5||||1000||1000||98|||||250|39000||||||1700||||||||||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1990-01-16 00:00:00|23460|3.2000000000000002|3|2.3999999999999999|4.7999999999999998|1866.6666666666667||5.2679999999999998|51.18|0.58000000000000007|2|12.600000000000001|3.6000000000000001|19.719999999999999|2.3999999999999999|2.3999999999999999|4.4799999999999995|5.2000000000000002|8.4000000000000004|2.3999999999999999|3|13.219999999999999|5|16.620000000000001||||||||||1||||3320||||||9.1120000000000001|||3631.4000000000001||495.39999999999998|1053.2|3983||||1000||3400||62.739999999999995|||||160|47333.333333333336||||||1700||||||||633.60000000000002||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1990-04-26 00:00:00|27000|4|3|3|2|||5.7400000000000002|59.399999999999999|0.20000000000000001|2|13|5|14.800000000000001|2|3|5.2000000000000002|5|20|2|3||5|42.299999999999997||||||||||1||0.80000000000000004||3100||||||11.300000000000001|||3728||544|600|3859||||1000||1000||51.200000000000003|||||250|55000||||||1600||||||||119|||3|||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1990-07-11 00:00:00|17000|5|2|4|2|||5.0700000000000003|61.5|0.20000000000000001|0.59999999999999998|11|5|14|3|3|3.3999999999999999|14|13|2|2|3|5|21||||||||||1||1||3310||||||9.4000000000000004|||3782||494|416|3966||||1000||1000||56.600000000000001|||||250|52000||||||1400|||||||||||7|||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1990-10-03 00:00:00|16000|4|2|1.5|3||10|5.5999999999999996|36.899999999999999|0.20000000000000001|2.5|8.0999999999999996|2.5|5.5|2|3|2.5|2|5|2|3|0.5|5|5||||||||||1||1||1590||||||6.7999999999999998|||3197||402|500|3104||||1060||1000||32|||||250|39000||||||1370|||||||||||1|||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1991-01-15 00:00:00|15000|5|2|1.5|2||10|5.6399999999999997|42|0.20000000000000001|2.5|9.1999999999999993|2.5|6.7999999999999998|2|3|2.5|2|5|3|3|1|5|10.5||||||||||1||1||2980||||||8.3000000000000007|||3360||455|500|3410||||1000||1000||52.899999999999999|||||250|53000||||||1515||||||||75|||1|||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1991-04-03 00:00:00|700|2|2|2|3||30|5.8399999999999999|32|0.20000000000000001|2|12|4|14|2|2|4|4|4|2|2|10|5|23||||||||||1||||3190||||||7.2999999999999998|||4100||560|500|4100||||1000||1000||50|||||100|21000||||||1640||||||||1000||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1991-07-02 00:00:00||||||||||||||||||||||||||||||||||||33.899999999999999||||||||||||||||||||||||||||||||||||||||||||||8.4000000000000004|||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1991-07-12 00:00:00|14700|2.1000000000000001|2|2|3|1770|20|5.7699999999999996|45|0.20000000000000001|2|9.8800000000000008|4|10.1|2|2|4|4|4|2|2|10|5|5.8600000000000003||||||||||1||||3380||||||6.5899999999999999|||3460||496|500|3530||||1000||1000||100|||||100|29000||||||||||||||1000||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1991-10-15 00:00:00|16800|2|2|2|3|1770|20|5.8899999999999997|40|0.20000000000000001|2|11.300000000000001|4|9.1600000000000001|2|2|4|4|4|2|2|8|5|4||||||||||1||||3250||||||6.0599999999999996|||3700||564|555|3880||||1000||1000||50|||||100|28000||||||||||||||20||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1992-01-19 00:00:00|25700|2|2|2|3||20|5.8799999999999999|45|0.20000000000000001|2|10.699999999999999|4|7.0599999999999996|2|2|4|4|4|2|2|8|5|6.7199999999999998||||||||||1||||3340||||||6.29|||3820||545|500|3520||||1000||1000||90|||||100|41000||||||1920||||||||||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1992-04-03 00:00:00|18200|2|2|2|3|1760|20|5.7999999999999998|40|0.20000000000000001|2|10.199999999999999|4|9.2899999999999991|2|2|4|4|4|2|2|8|5|4.1799999999999997||||||||||1||||3245||||||6.29|||3850||540|500|3360||||1000||1000||90|||||100|32000||||||||||||||||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1992-07-04 00:00:00|15913.475|1.7600000000000002|1.48|1.1749999999999998|2.5|1705|17.300000000000001|5.5700000000000003|43.850000000000001|0.20000000000000001|1.4500000000000002|10.199999999999999|2.7250000000000001|12.25|2|2|3.5499999999999998|2.5499999999999998|2.4399999999999999|2|6.7249999999999996|4.6500000000000004|5|8.4499999999999993|0.31666666666666671||1.2966666666666666|||||||1||||3540||||||6.7874999999999996|||3585||520.75|429.25|3545||||750||1750||70.799999999999997|||||100|31500||||||1725||||||||10.145||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1992-11-10 00:00:00|31400|2|2|2|3|2360|33.450000000000003|5.8399999999999999|45|0.20000000000000001|2|12.699999999999999|4|12.699999999999999|2|2|4|4|4|2|2|8|5|19.25||||||||||1||||3020||||||7.7249999999999996|||4180||645.5|500|4275||||1000||1000||50|||||100|43666.666666666664||||||||||||||20||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1993-02-18 00:00:00|24300|2|2|2|3|1860|20|4.9000000000000004|48|0.20000000000000001|2|11.449999999999999|4|9.8249999999999993|2|2|4|4|4|2|2|8|5|11.300000000000001|108|2|1|8|1|10|1|12|300|1||2|1|3130|200.56|1|1|1|1|6.5899999999999999|1|1|4080||609.5|500|3860|||10|1000|250|1000|25|60|25|25|23|50|100|47000||||80|50||10|23|10|10|10|10|||45||2|||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1993-05-04 00:00:00|21600|2|2|2|3|2160|20|5.8200000000000003|50|0.20000000000000001|2|10.9|4|13.199999999999999|2|2|4|4|4|2|2|8|5|12.300000000000001|1|2|1|1|1|10|1|10|300|1||2|1|2790|1|1|1|1|1|6.5599999999999996|1|1|4020|1|617|509|4160|||10|1000|110|1000|20|50|20|30|10|40|100|41000|30|15||90|60||10|20|10|10|10|60|||||2|||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1993-08-03 00:00:00|23200|2|2|2|3|1380|20|5.6950000000000003|50.149999999999999|0.20000000000000001|2|10.6|4|12|2|2|4|4|4|2|2|8|5|12.699999999999999|1|2|1|1|1|10|1|10|300|1||2|1|2980|1|1|1|1|1|5.6600000000000001|1|1|3860|1|573|500|3780|||10|1000|110|1000|20|50|20|30|10|40|100|44500|30|15||90|60||10|20|10|10|10|60|||||2|||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1993-11-07 00:00:00|26500|2|2|2|3|2040|20|5.8200000000000003|48.700000000000003|0.20000000000000001|2|10.9|4|29.899999999999999|2|2|4|4|4|2|2|8|5|12.300000000000001|1|2|1.03|1|1.1100000000000001|10|1|12|300|1.6000000000000001||2|1|3280|1|1|1|1|1|5.96|1|1|3840||583|500|4110|||10|1000|250|1000|25|50|25|25|23|50|100|44000|84.200000000000003|24.5||80|50||10|23|10|10|10|10|||||2|||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1994-02-08 00:00:00|21100|1.71|0.21099999999999999|2|3|1890|20|6.1900000000000004|48.799999999999997|0.20000000000000001|2|10.300000000000001|4|11.6|2|2|4|4|4|2|2|8|5|8.9000000000000004|1.05|0.19800000000000001|-1.5|0|0.25800000000000001|0.85199999999999998|0.17100000000000001|1.71|-10.4|0.40000000000000002||-0.67000000000000004|0.039|3050|5.3999999999999999E-2|-8.0000000000000002E-3|-1.7999999999999999E-2|8.5000000000000006E-2|0.039|5.6799999999999997|-2.1999999999999999E-2|-2.1999999999999999E-2|3700|0|564|500|3890|||-1.0600000000000001|1000|-20.100000000000001|1000|2.27|50|1.98|8.5600000000000005|1.5800000000000001|4.0999999999999996|100|25000|18.699999999999999|1.3899999999999999||-9.3399999999999999|-3.6200000000000001||3.25|-1.04|4.7800000000000002|0.96599999999999997|3.5999999999999997E-2|-0.72899999999999998|4.5300000000000002|||0.66900000000000004|-0.70999999999999996|||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1994-05-16 00:00:00|21800|0.88700000000000001|-0.13200000000000001|2|3|1685||5.7000000000000002|46.450000000000003||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1994-08-03 00:00:00|9546|1.8242500000000001|0.24024999999999996|2|3|1700|20|5.6974999999999998|47.875|0.20000000000000001|2|10.1075|4|20.574999999999999|2|2|4|4|4|2|2.5|5.5|5|7.4350000000000005|0.50719999999999998|0.52124999999999999|2.7999999999999969E-2|4.0333333333333332E-2|0.20600000000000002|-3.5000000000000001E-3|3.2000000000000001E-2|0.20774999999999999|5.7733333333333334|-0.15000000000000002||0.72666666666666668|4.3333333333333335E-2|3192|0.24166666666666667|1.7666666666666667E-2|7.6666666666666689E-3|0.26333333333333336|-1.5333333333333336E-2|6.1025|9.9333333333333343E-2|0.27100000000000002|3777.5|0.20733333333333334|557.25|500|4062.5|||-4.2250000000000003E-2|1000|5.0999999999999996|1166.6666666666667|0.33250000000000002|156.75|0.47999999999999998|0.8125|0.26250000000000001|0.26250000000000001|71|23250|1.5575000000000001|3.6475||-1.9075|2.02|2046.6666666666667|-7.2249999999999995E-2|4.0750000000000002|0.74249999999999994|5.7000000000000002E-2|0.34000000000000002|0.45250000000000001|-0.41249999999999998|||0.33000000000000002|-0.68166666666666664|||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1994-11-16 00:00:00|21100|1.6599999999999999|0.215|2|3|1890||5.7300000000000004|46.600000000000001||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1995-02-14 00:00:00|16700|0.83699999999999997|0.97499999999999998|3.3300000000000001|5|1740|33.299999999999997|5.7300000000000004|49|0.33300000000000002|3.3300000000000001|9.7899999999999991|6.6699999999999999|12.800000000000001|3.3300000000000001|3.3300000000000001|6.6699999999999999|6.6699999999999999|6.6699999999999999|3.3300000000000001|3.3300000000000001|13.300000000000001|8.3300000000000001|18.300000000000001|0.31|-0.027|-1.2050000000000001|-0.016|0.023|2.6099999999999999|-0.024|0.82699999999999996|-16.300000000000001|0.20000000000000001||-0.17699999999999999|8.6999999999999994E-2|2740|7.4999999999999997E-2|0|-0.01|0.20000000000000001|-0.014|5.1399999999999997|-5.0000000000000001E-3|0|3710|5.0000000000000003E-2|533|833|3690|||-0.52800000000000002|1670|17.300000000000001|1670|2.8799999999999999|55|-16.699999999999999|-4.6299999999999999|1.78|2.0699999999999998|50|32000|0.53000000000000003|0.45400000000000001||-1.3700000000000001|4.9100000000000001||-0.44700000000000001|-1.49|1.46|-1.0800000000000001|1.0700000000000001|-2.1999999999999999E-2|0|||3.3599999999999999|-0.32700000000000001|||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1995-04-03 00:00:00|13700|0.59599999999999997|0.35499999999999998|2|5|1510||5.7800000000000002|44.700000000000003||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1995-07-13 00:00:00|11500|0.32900000000000001|0.63300000000000001|5|52.960000000000001|1510|54|5.7699999999999996|47.5|7.1999999999999995E-2|25|9.1099999999999994|25|10.5|5|5|25|25|10|5|5|10|20|29.100000000000001|0.35099999999999998|-0.19600000000000001|-1.1499999999999999|4.4999999999999998E-2|4.4999999999999998E-2|2.96|2.1000000000000001E-2|0.29299999999999998|-1.6899999999999999|0.20000000000000001||-0.17000000000000001|0.039|2810|6.5000000000000002E-2|2.1999999999999999E-2|-1.7999999999999999E-2|8.5999999999999993E-2|0.014|5.9800000000000004|2.1999999999999999E-2|0|3350|0|490|2000|4060|||1.3100000000000001|964|20.600000000000001|592|-0.249|30|0.88600000000000001|7.6399999999999997|-1.22|3.3199999999999998|100|34000|9.9000000000000005E-2|7.8099999999999996||-5.8200000000000003|5.9199999999999999||-0.72299999999999998|0.88700000000000001|-0.14899999999999999|-1.26|-0.85399999999999998|0.246|0.66000000000000003|||-2.1200000000000001|3.8100000000000001|||
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002|1995-10-02 00:00:00|34805|1.056|0.25739999999999996|2.4125000000000001|6.3499999999999996|2430||5.7125000000000004|52.899999999999999||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
